"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"ADMO","PHARE-KB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","7","http://bioportal.bioontology.org/ontologies/ADMO","http://purl.bioontology.org/ontology/PHARE","Alzheimer's Disease Map Ontology",""
"Worldwide Protein Data Bank","wwPDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","22","https://www.wwpdb.org/","http://validate.wwpdb.org","Worldwide Protein Data Bank","Worldwide"
"miRNA Target Guide","IMOTA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","15","https://www.ccb.uni-saarland.de/mtguide","http://ccb-web.cs.uni-saarland.de/imota","microRNA Target Prediction Guide",""
"GLAD","iProteinDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","9","http://www.flyrnai.org/glad","http://www.flyrnai.org/tools/iproteindb","Gene List Annotation for Drosophila",""
"PHYMYCO-DB","SORGOdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","7","http://phymycodb.genouest.org/","http://sorgo.genouest.org/index.php","Phylogeny of Mycorrhizal Fungi Database","Superoxide Reductase Gene"
"miRSponge","NSDNA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","7","http://www.bio-bigdata.net/miRSponge","http://www.bio-bigdata.net/nsdna","miRNA Sponge Database","Nervous System Disease NcRNAome Atlas"
"ProFASTA","AraQTL","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","5","http://www.bioinformatics.nl/tools/profasta/","http://www.bioinformatics.nl/Ara","Protein FASTA database",""
"YAAM","Abasy","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://yaam.ifc.unam.mx/","http://abasy.ccg.unam.mx","Yeast Amino Acid Modifications Database","acteria systems"
"Cancer Proteomics Database","ApoptoProteomics","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","15","http://cancerproteomics.uio.no","http://apoptoproteomics.uio.no","Cancer Proteomics Database",""
"DynBench3D","Cancer PanorOmics","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","14","https://DynBench3D.irbbarcelona.org","http://panoromics.irbbarcelona.org","Dynamic Benchmark 3D",""
"OWB Map","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","7","http://wheat.pw.usda.gov/ggpages/maps/OWB/","http://wheat.pw.usda.gov/WheatExp","Oregon Wolfe Barley Map",""
"mTCTScan","dbPSHP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","7","http://jjwanglab.org/mTCTScan","http://jjwanglab.org/dbpshp","Mutation Targeting Cancer Therapy Scan",""
"CooVar","GExplore","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","7","http://genome.sfu.ca/projects/coovar/","http://genome.sfu.ca/gexplore","Co-occurring Variant database",""
"COMPARTMENTS","DISEASES","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","9","http://compartments.jensenlab.org","http://diseases.jensenlab.org","Protein Subcellular Localization Database",""
"PopFly","PopHumanScan","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://popfly.uab.cat","http://pophumanscan.uab.cat","Population Fly",""
"COLT-Cancer","KID","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","11","http://colt.ccbr.utoronto.ca/cancer","http://www.moseslab.csb.utoronto.ca/KID","Cancer Online Library of Target-Cancer","Yeast Kinase Interaction Database"
"SMS","HIGDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","5","http://cluster.physics.iisc.ernet.in/sms/","http://bioserver1.physics.iisc.ernet.in/HIGDB","Short Motif Search Database","Haemophilus influenzae Genome Database"
"HIVToolbox","C-terminome","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","10","http://hivtoolbox.bio-toolkit.com","http://cterminome.bio-toolkit.com","HIV Investigation Toolbox",""
"BLP","FLAD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","3","http://crr.ugent.be/blp","http://forensic.ugent.be/FLAD","British Lexicon Project","Forensic Loci Allele Database"
"Simple ClinVar","gnomAD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","13","http://simple-clinvar.broadinstitute.org/","http://gnomad.broadinstitute.org","Simplified ClinVar Browser","Genome Aggregation Database"
"AVIA","non-B","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.76","","5","https://avia-abcc.ncifcrf.gov","http://nonb.abcc.ncifcrf.gov","Annotation and Visualization of Integrated Analysis",""
"KTCNlncDB","miRNEST","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","8","http://rhesus.amu.edu.pl/KTCNlncDB/","http://mirnest.amu.edu.pl","Keratoconus lncRNA Database",""
"AIM","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","7","http://probes.pw.usda.gov/AIM","http://wheat.pw.usda.gov/WheatExp","Arabidopsis Interactome Module Database",""
"IARC TP53 Database","ECO","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","17","http://p53.iarc.fr","http://eco.iarc.fr","IARC TP53 Database","European Cancer Observatory"
"Bio-Analytic Resource","PathDIP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","19","http://bar.utoronto.ca","http://ophid.utoronto.ca/pathDIP","Bio-Analytic Resource for Plant Biology",""
"BioSD","BioSamples","1.05","MAYBE","SAME_DOMAIN_GENERIC, LONG_SIM_1.00","GENERIC_DOMAIN","6","http://www.ebi.ac.uk/biosamples","http://www.ebi.ac.uk/biosamples, http://www.ebi.ac.uk/about/terms-of-use","BioSample Database","BioSample Database"
"OXID","UVGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","3","http://redox.ncpsb.org/OXID/","http://biokb.ncpsb.org/UVGD","Hydrogen Peroxide Reactivity Database",""
"DCB","ESCAPE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","5","http://www.maayanlab.net/LINCS/DCB","http://www.maayanlab.net/ESCAPE","Drug Cell-line Browser","Embryonic Stem Cell Atlas from"
"ExpEdit","SpliceAid-F","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://www.caspur.it/ExpEdit/","http://www.caspur.it/SpliceAidF","RNA Editing Explorer",""
"CMTTdb","3DGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","5","http://www.biosino.org/CMTTdb","http://3dgd.biosino.org","Cancer Molecular Targeted Therapy Database","Genome Database"
"Structure-PPi","FireDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","11","http://structureppi.bioinfo.cnio.es/Structure","http://firedb.bioinfo.cnio.es","Structure Protein-Protein Interface",""
"C-It-Loci","RenalDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","8","http://c-it-loci.uni-frankfurt.de","http://renaldb.uni-frankfurt.de","Context-specific Tissue-enriched Loci Database",""
"CoffeebEST","PlanTE-MIR DB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","12","http://bioinfo-02.cp.utfpr.edu.br/","http://bioinfo-tool.cp.utfpr.edu.br/plantemirdb","Coffee Expressed Sequence Tag Database",""
"3DBIONOTES","CentrosomeDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.68","","9","http://3dbionotes.cnb.csic.es","http://centrosome.cnb.csic.es","3DBIONOTES Macromolecular Information",""
"CRC T Cell","GESUR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","10","http://crctcell.cancer-pku.cn/","http://gesur.cancer-pku.cn","Colorectal Cancer T Cell Database",""
"SCB","SCDb","1.0","MAYBE","EDIT_DIST_1","","1","http://kirr.dyndns.org/sequence-compression-benchmark/","http://www.stomachcancerdb.org","Sequence Compression Benchmark Database",""
"SCOC","SCOP","1.0","MAYBE","EDIT_DIST_1","","1","","http://scop.mrc-lmb.cam.ac.uk","Sediment Community Oxygen Consumption Database","Structural Classification of Proteins"
"EFI","eFG","1.0","MAYBE","EDIT_DIST_1","","1","https://efi.igb.illinois.edu/","http://csb.shu.edu.cn/efg","Enzyme Function Initiative","Electronic resource for Fusarium graminearum"
"HEpD","HEMD","1.0","MAYBE","EDIT_DIST_1","","1","","http://mdl.shsmu.edu.cn/HEMD","HEpD","human epigenetic enzyme and modulator database"
"INDICO","INDIGO","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cbrc.kaust.edu.sa/indigo","Indian Epigenome Cohort","Annotation of Microbial Genomes"
"lnCAR","LNCat","1.0","MAYBE","EDIT_DIST_1","","1","","http://biocc.hrbmu.edu.cn/LNCat","Long Non-Coding RNA in Cancer Arrays Resource","lncRNA"
"iHMP","iHMS","1.0","MAYBE","EDIT_DIST_1","","1","http://hmp2.org","http://www.tongjidmb.com/human/index.html","Integrative Human Microbiome Project",""
"SynMap","SymMap","1.0","MAYBE","EDIT_DIST_1","","1","https://genomevolution.org","http://www.symmap.org/, http://www.bioinfo.org/symmap","Synteny Mapping Browser",""
"MGH","MGI","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.informatics.jax.org","Maca Genome Hub","Mouse Genome Informatics"
"PRO","PRD","1.0","MAYBE","EDIT_DIST_1","","1","https://lod.proconsortium.org/","http://pri.hgc.jp","Protein Ontology",""
"HMOD","HMDD","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cuilab.cn/hmdd","HMOD","Human microRNA Disease Database"
"TMD","TMB","1.0","MAYBE","EDIT_DIST_1","","1","http://tubulinmutations.bio.uci.edu","http://dna.engr.latech.edu","Tubulin Mutation Database",""
"PMRD","PMBD","1.0","MAYBE","EDIT_DIST_1","","1","","http://pmbd.genome-mining.cn/home","Plant Male Reproduction Database","Plastics Microbial Biodegradation Database"
"OMIT","OMIM","1.0","MAYBE","EDIT_DIST_1","","1","","http://omim.org","microRNA Target Prediction Knowledge Base","Online Mendelian Inheritance in Man"
"PHIO","PhIN","1.0","MAYBE","EDIT_DIST_1","","1","","http://cadd.pharmacy.nankai.edu.cn/phin","Public Health Indicator Ontology","protein pharmacology interaction network database"
"DBCLS","dbCNS","1.0","MAYBE","EDIT_DIST_1","","1","https://biosciencedbc.jp/dbsearch/index","http://yamasati.nig.ac.jp/dbcns","Database Cross-search for Life Sciences",""
"MAR","MAP","1.0","MAYBE","EDIT_DIST_1","","1","https://mmp.sfb.uit.no/databases/","http://stablab.uniroma2.it/MAP","Marine Metagenomics Databases","microRNA Analysis Portal"
"MANTA","MANTRA","1.0","MAYBE","EDIT_DIST_1","","1","","http://mantra.tigem.it","Microbiome And pheNotype data integraTion plAtform",""
"TMO","TMB","1.0","MAYBE","EDIT_DIST_1","","1","http://tm.semanticscience.org/sparql","http://dna.engr.latech.edu","Translational Medicine Ontology and Knowledge Base",""
"CDKD","CDD","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml","Clinical Database of Kidney Diseases","Conserved Domain Database"
"IBDMDB","IBDDB","1.0","MAYBE","EDIT_DIST_1","","1","http://ibdmdb.org","http://www.cbrc.kaust.edu.sa/ibd","Inflammatory Bowel Disease Multi-Omics Database","IBD database"
"dbPTB","dbPTM","1.0","MAYBE","EDIT_DIST_1","","1","","http://dbPTM.mbc.nctu.edu.tw","dbPTB",""
"TiRe","TIE","1.0","MAYBE","EDIT_DIST_1","","1","http://www.tiredb.org","http://isomir.ccr.cancer.gov","Tissue Repair Database","Tumor IsomiR Encyclopedia"
"TOTDB","TOPDB","1.0","MAYBE","EDIT_DIST_1","","1","http://totdb.czc.hokudai.ac.jp/","http://topdb.enzim.ttk.mta.hu","Theileria Orientalis Transformation Database","Topology Data Bank of Transmembrane Proteins"
"LISA","LIS","1.0","MAYBE","EDIT_DIST_1","","1","","http://legumeinfo.org, http://legumefederation.org","Longitudinal Integrated Database for Health Insurance and Labour Market Studies","Legume Information System"
"ANDI","ANDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://arecanut.icmr.org.in","Advanced Neuropsychological Diagnostics Infrastructure","Areca nut database"
"GeneTalk","GeneTack","1.0","MAYBE","EDIT_DIST_1","","1","http://www.gene-talk.de","http://topaz.gatech.edu/GeneTack/db.html","Genetic Variant Discussion Platform",""
"ProCarDB","ProCarbDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.procarbdb.science/procarb","Prokaryotic Carotenoid Database",""
"MOBCdb","MobiDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://mobidb.org","Multi-Omics Breast Cancer database",""
"GPMDB","GPGD","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.71","","2","ftp://ftp.thegpm.org/repos/gpmdb_rest","http://www.gpgenome.com","Global Proteome Machine Database","Global Pharmacopoeia Genome Database"
"HERDB","HERB","1.0","MAYBE","EDIT_DIST_1","","1","","http://herb.ac.cn","Heavy-Element Reactions Database",""
"CHG","CHD","1.0","MAYBE","EDIT_DIST_1","","1","","http://chd.vnbiology.com","Cancer Hallmark Genes Database","Canis mtDNA HV1"
"HPA","HPO","1.0","MAYBE","EDIT_DIST_1","","1","http://www.proteinatlas.org","http://www.human-phenotype-ontology.org","Human Protein Atlas","The Human Phenotype Ontology project"
"FGB","FGDB","1.0","MAYBE","EDIT_DIST_1","","1","http://mlg.hit.edu.cn/FGB/","http://fgdb.unmc.edu","Family Genome Browser","FSH Glycans DataBase"
"CORD","CORE","1.0","MAYBE","EDIT_DIST_1","","1","http://cord-db.org","http://microbiome.osu.edu","CO-Regulation Database",""
"PIIKA","PINA","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.76","","2","http://saphire.usask.ca","http://cbg.garvan.unsw.edu.au/pina","Protein Interactions and Inhibitor Knowledge Analysis","Protein Interaction Network Analysis"
"HCSD","HCSGD","1.0","MAYBE","EDIT_DIST_1","","1","","http://bioinfo.au.tsinghua.edu.cn/member/xwwang/HCSGD","Human Cancer Secretome Database","Human Cellular Senescence Gene Database"
"HIM","HIR","1.0","MAYBE","EDIT_DIST_1","","1","http://www.bioinformatics.org.cn/","http://human.biomedtzc.cn","Herbal Ingredients In-vivo Metabolism Database",""
"AVPDS","AVPdb","1.0","MAYBE","EDIT_DIST_1","","1","https://dl.dropboxusercontent.com/u/94060831/avpds/HOME.html","http://crdd.osdd.net/servers/avpdb","Animal Viruses Probe Dataset",""
"PINOT","PINA","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.83","","2","http://www.reading.ac.uk/bioinf/PINOT/PINOT_form.html","http://cbg.garvan.unsw.edu.au/pina","Protein Interaction Network Online Tool","Protein Interaction Network Analysis"
"DDB","DDBJ","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.ddbj.nig.ac.jp","Descriptor Data Bank","DNA Data Bank of Japan"
"MPGDB","MPDB","1.0","MAYBE","EDIT_DIST_1","","1","http://mpgdb.ibioinformatics.org/mpgdb.php","http://www.medicinalplantbd.com","Mycobacteriophage Genome Database",""
"MGFD","MGDD","1.0","MAYBE","EDIT_DIST_1","","1","","http://mgdd.pasteur.ma","maize gene families database","Moroccan Genetic Disease Database"
"RAEdb","RADB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.bioapp.org/RADB","Reporter Assay Enhancer database","Database of Rheumatoid Arthritis-related Polymorphisms"
"DenvInt","DenvInD","1.0","MAYBE","EDIT_DIST_1","","1","","http://webs.iiitd.edu.in/raghava/denvind","DenvInt",""
"IMP","IMPC","1.0","MAYBE","EDIT_DIST_1","","1","http://imp.princeton.edu","http://www.mousephenotype.org","Integrated Multi-species Prediction Portal",""
"DREM","DREAM","1.0","MAYBE","EDIT_DIST_1","","1","","http://bio-big-data.cn:8080/DREAM","Database for Reaching Experiments and Models","Drug Response Gene Expression Associated Map"
"PCA","PCAT","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mrc-lmb.cam.ac.uk/pca/","http://pcat.zhenglab.info, http://www.pedtranscriptome.org","Protein Contacts Atlas","PDX for Childhood Cancer Therapeutics"
"dbCAN","DBCAT","1.0","MAYBE","EDIT_DIST_1","","1","http://csbl.bmb.uga.edu/dbCAN/annotate.php","http://dbcat.cgm.ntu.edu.tw","Carbohydrate-Active Enzyme Database","database of CpG"
"ACCDB","AcrDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://bcb.unl.edu/AcrDB","Annotated Chemistry Compound Database",""
"MPA","MPM","1.0","MAYBE","EDIT_DIST_1","","1","","http://mutanome.lerner.ccf.org","Mitochondrial Protein Atlas","My Personal Mutanome"
"DMDD","DMD","1.0","MAYBE","EDIT_DIST_1","","1","http://dmdd.org.uk","http://sbbi.unl.edu/dmd","Deciphering Mechanisms of Developmental Disorders","Dietary MicroRNA Databases"
"TBD","TBDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://tbdb.io","Tartary buckwheat database","T-box Riboswitch Annotation Database"
"DAPD","DAMPD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mkarthikeyan.bioinfoau.org/dapd","http://apps.sanbi.ac.za/dampd","Diabetes Associated Proteins Database","Dragon Antimicrobial Peptide Database"
"CancerGD","Cancer3D","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cancer3d.org","Cancer Genetic Dependencies",""
"GEPdb","GEPSdb","1.0","MAYBE","EDIT_DIST_1","","1","http://ercsbweb.ewha.ac.kr/gepdb","http://gepsdb.ahau-edu.cn","Genotype Expression Phenotype Database","Gene Expression Database of Poplar under Stress"
"AODN","AOD","1.0","MAYBE","EDIT_DIST_1","","1","https://portal.aodn.org.au/","http://lin.uestc.edu.cn/AODdatabase/index.aspx","Australian Ocean Data Network","Antioxidant Database"
"DAMA","DAA","1.0","MAYBE","EDIT_DIST_1","","1","","http://ageing-map.org","global Distribution of Alien Mammals database","Ageing Atlas"
"SignBase","Sinbase","1.0","MAYBE","EDIT_DIST_1","","1","","http://ocri-genomics.org/Sinbase","Paleolithic geometric signs collection",""
"EPR","EPD","1.0","MAYBE","EDIT_DIST_1","","1","","http://epd.epfl.ch","Environmental Polymorphism Registry","Eukaryotic Promoter Database"
"regBase","REBASE","1.0","MAYBE","EDIT_DIST_1","","1","","http://rebase.neb.com","non-coding regulatory variants database",""
"RAMP-DB","RAP-DB","1.0","MAYBE","EDIT_DIST_1","","1","https://ramp-db.bmi.osumc.edu","http://rapdb.dna.affrc.go.jp","RNA and Metabolic Pathways Database","Rice Annotation Project Database"
"RIBOi","RiboD","1.0","MAYBE","EDIT_DIST_1","","1","","http://ribod.iiserkol.ac.in","RIBOi",""
"DPHL","DPL","1.0","MAYBE","EDIT_DIST_1","","1","https://www.iprox.org/page/project.html?id=IPX0001400000","http://www.peptide-ligand.cn","DIA Pan-human Protein Mass Spectrometry Library","database of"
"dbOGAP","dbGaP","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.ncbi.nlm.nih.gov/gap","O-GlcNAcylation Database","Database of Genotypes and Phenotypes"
"HPVdb","HPIDB","1.0","MAYBE","EDIT_DIST_1","","1","http://cvc.dfci.harvard.edu/hpv/","http://www.agbase.msstate.edu/hpi/main.html","Human Papillomavirus Database",""
"CMD","CMBD","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.sysbio.org.cn/CMBD","Cysteine Motifs Database",""
"RiTE","RISE","1.0","MAYBE","EDIT_DIST_1","","1","","http://rise.zhanglab.net","Rice Transposon Elements Database",""
"SPDI","SPDB","1.0","MAYBE","EDIT_DIST_1","","1","https://api.ncbi.nlm.nih.gov/variation/v0","http://spdatabase.com:2080","Sequence Position Deletion Insertion","Swine Pathogen Database"
"GESS","GEDS","1.0","MAYBE","EDIT_DIST_1","","1","https://wan-bioinfo.shinyapps.io/GESS/","http://bioinfo.life.hust.edu.cn/web/GEDS","Global Evaluation of SARS-CoV-2 Sequences Database","Expression Display Server"
"FP-ADMET","FPADMET","1.0","MAYBE","EDIT_DIST_1","","1","","http://gitlab.com/vishsoft/fpadmet","Fingerprint-based ADMET Compendium",""
"Circ2Disease","CircR2Disease","1.0","MAYBE","EDIT_DIST_1","","1","","http://bioinfo.snnu.edu.cn/CircR2Disease_v2.0","Circular RNA to Disease Database",""
"PLEAD","PlaD","1.0","MAYBE","EDIT_DIST_1","","1","","http://systbio.cau.edu.cn/plad/index.php, http://zzdlab.com/plad/index.php","Phosphorus Loading from Agricultural Fields Database",""
"GVD","GVM","1.0","MAYBE","EDIT_DIST_1","","1","","http://bigd.big.ac.cn/gvm","Gut Virome Database","Genome Variation Map"
"OMD","OMDB","1.0","MAYBE","EDIT_DIST_1","","1","http://marine-meta.healthscience.sci.waseda.ac.jp/omd/","http://omdb.diracmaterials.org","Ocean Metagenomics Database","Organic materials database"
"VIS","VISDB","1.0","MAYBE","DB_SUFFIX_DIFF","","2","","http://bioinfo.uth.edu/VISDB","Fish Distribution Database","Viral"
"GAPD","GAAD","1.0","MAYBE","EDIT_DIST_1","","1","","http://gaad.medgenius.info","Global Abortion Policies Database","Gene and Autoimmiune Disease Association Database"
"FRY","FR","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.fruitech.org","Fire Patch Functional Traits Database",""
"BEReX","BEE","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.80","","2","http://infos.korea.ac.kr/berex","http://bike-bee.snu.ac.kr","Biomedical Entity-Relationship Explorer","Biomedical Entity Explorer"
"EK3D","EKPD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.iith.ac.in/EK3D/","http://ekpd.biocuckoo.org","E. coli K Antigen Database",""
"ABC","ABCD","1.0","MAYBE","EDIT_DIST_1","","1","","http://web.expasy.org/abcd","Aging Brain Cohort","for AntiBodies Chemically Defined"
"CPAG","CPAD","1.0","MAYBE","EDIT_DIST_1","","1","http://cpag.oit.duke.edu","http://web.iitm.ac.in/bioinfo2/cpad2/index.html","Cross-Phenotype Analysis of GWAS Atlas","Curated Protein Aggregation Database"
"INVB","inTB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.evocell.org/inTB","Inherited Neuropathy Variant Browser",""
"GEREDB","GeneDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.thua45.cn/geredb","http://www.genedb.org","Gene Expression Regulation Database",""
"NAFD","NARD","1.0","MAYBE","EDIT_DIST_1","","1","","http://nard.macrogen.com","North American Forest Database","Northeast Asian Reference Database"
"Neisseria Base","NeisseriaBase","1.0","MAYBE","EDIT_DIST_1","","1","","http://neisseria.um.edu.my","Neisseria Comparative Genomics Database",""
"SEEK","SEED","1.0","MAYBE","EDIT_DIST_1","","1","http://seek.princeton.edu/","http://pubseed.theseed.org/, http://rast.nmpdr.org","Search-based Exploration of Expression Compendium",""
"GeneBase","GenoBase","1.0","MAYBE","EDIT_DIST_1","","1","http://apollo11.isto.unibo.it/software/","http://ecoli.naist.jp/GB","gene datasets summary database",""
"ARCPHdb","ArchDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://sbi.imim.es/archdb","Archaeal Protein Helicase Database",""
"MycoBASE","MYCbase","1.0","MAYBE","EDIT_DIST_1","","1","","http://bicresources.jcbose.ac.in/ssaha4/mycbase","Mycobacterial Annotation System for Expanding",""
"PEPD","PED","1.0","MAYBE","EDIT_DIST_1","","1","","http://proteinensemble.org","Pediatric Ependymoma Protein Database","Protein Ensemble Database"
"LISS","LIS","1.0","MAYBE","EDIT_DIST_1","","1","","http://legumeinfo.org, http://legumefederation.org","Lung Imaging Signs Database","Legume Information System"
"GTB","GTR","1.0","MAYBE","EDIT_DIST_1","","1","http://gtb.biocompute.org.uk","http://www.ncbi.nlm.nih.gov/gtr","Genome Tolerance Browser","Testing Registry"
"Repbase","REBASE","1.0","MAYBE","EDIT_DIST_1","","1","","http://rebase.neb.com","Repbase Database",""
"AID","AICD","1.0","MAYBE","EDIT_DIST_1","","1","","http://956023.ichengyun.net/AICD/index.php","Animal Images Database","nti-Inflammatory Compounds Database"
"HMDB","HmtDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.hmdb.ca","http://www.hmtdb.uniba.it","Human Metabolome Database",""
"NAPP","NAPS","1.0","MAYBE","EDIT_DIST_1","","1","http://napp.u-psud.fr/","http://naps.nencki.gov.pl","Nucleic Acid Phylogenetic Profile Database","Nencki Affective Picture System"
"MTLD","MTD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mtdcadd.com","http://mtd.cbi.ac.cn","Multiple Target Ligands Database","mammalian transcriptomic database"
"TISIDB","TISdb","1.0","MAYBE","EDIT_DIST_1","","1","http://cis.hku.hk/TISIDB","http://tisdb.human.cornell.edu","Tumor-Immune System Database",""
"VCGIDB","VCGDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://bigd.big.ac.cn/vcg/, http://bigd.big.ac.cn/gvm","Vibrio Cholerae Genomic Islands Database","Virtual Chinese Genome Database"
"GSR","GSA","1.0","MAYBE","EDIT_DIST_1","","1","http://popmodels.cancercontrol.cancer.gov/gsr","http://bigd.big.ac.cn/gsa, http://gsa.big.ac.cn","Genetic Simulation Resources","Genome Sequence Archive"
"DMC","DMD","1.0","MAYBE","EDIT_DIST_1","","1","http://r2d2drug.org/DMC.aspx","http://sbbi.unl.edu/dmd","DrugMap Central","Dietary MicroRNA Databases"
"PD2","PDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.ncats.nih.gov/expertise/preclinical/pd2","http://pitgroup.org/amyloid","Pharmacology Discovery 2 Database","Data Bank"
"HPP","HPO","1.0","MAYBE","EDIT_DIST_1","","1","http://trivellone.speciesfile.org/","http://www.human-phenotype-ontology.org","Hemiptera-Phytoplasma-Plant Database","The Human Phenotype Ontology project"
"PK-DB","PKIDB","1.0","MAYBE","EDIT_DIST_1","","1","https://pk-db.com","http://www.icoa.fr/pkidb","Pharmacokinetics Database","Protein Kinase Inhibitor Database"
"BIMS","BIRS","1.0","MAYBE","EDIT_DIST_1","","1","https://www.citrusgenomedb.org/","http://www.bioterrorism.biowaves.org","Breeding Information Management System","BIRS - Bioterrorism Information Retrieval System"
"MetaBase","Metrabase","1.0","MAYBE","EDIT_DIST_1","","1","http://MetaDatabase.Org","http://www-metrabase.ch.cam.ac.uk","Biological Databases Wiki-Database",""
"FEED","FED","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.bioacademy.gr/bioinformatics/projects/ProteinFusion/index.htm","Feeding Experiments End-user Database","Fusion Events Database"
"NIF","nifH","1.0","MAYBE","EDIT_DIST_1","","1","http://www.neuinfo.org","http://www.css.cornell.edu/faculty/buckley/nifh.htm","Neuroscience Information Framework",""
"ISOdb","ISVdb","1.0","MAYBE","EDIT_DIST_1","","1","","http://isvdb.unc.edu","Isoform Database","Inbred Strain Variant Database"
"IDR","IDC","1.0","MAYBE","EDIT_DIST_1","","1","","http://portal.imagingdatacommons.cancer.gov","Image Data Resource",""
"PMD","PMDBase","1.0","MAYBE","DB_SUFFIX_DIFF","","4","http://www.peamarker.arriam.ru","http://www.sesame-bioinfo.org/PMDBase","Protein Microarray Database",""
"VfODB","VFDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.mgc.ac.cn/VFs","Vicia faba Omics Database","virulence factor database"
"MGIS","MGI","1.0","MAYBE","EDIT_DIST_1","","1","https://www.crop-diversity.org/mgis/","http://www.informatics.jax.org","Musa Genetic Information System","Mouse Genome Informatics"
