url,pmid,primary_entity_long,primary_entity_short,domain,source_file,sample_priority,title,db_keyword_found,very_high_conf,article_count
https://kcvi.shinyapps.io/START,28171615,,s,kcvi.shinyapps.io,linguistic_high_conf_dedup_full,high_conf_full,The START App: a web-based RNAseq analysis and visualization resource.,True,False,1
http://rth.dk/resources/petfold/,21609960,petcofold,,rth.dk,linguistic_high_conf_dedup_full,high_conf_full,The PETfold and PETcofold web servers for intra- and intermolecular structures of multiple RNA sequences.,True,False,1
http://sea.edbc.org,31667506,,sea,sea.edbc.org,linguistic_high_conf_dedup_full,high_conf_full,SEA version 3.0: a comprehensive extension and update of the Super-Enhancer archive.,True,False,1
http://oligogenome.stanford.edu/,22102592,oligogenome resource,,oligogenome.stanford.edu,linguistic_high_conf_dedup_full,high_conf_full,The Human OligoGenome Resource: a database of oligonucleotide capture probes for resequencing target regions across the human genome.,True,False,1
http://grassius.org/,25053252,,tfome,grassius.org,linguistic_high_conf_dedup_full,high_conf_full,The Maize TFome--development of a transcription factor open reading frame collection for functional genomics.,True,False,1
http://crdd.osdd.net/oscadd/drugmint/,24188205,drugmint,,crdd.osdd.net,linguistic_high_conf_dedup_full,high_conf_full,DrugMint: a webserver for predicting and designing of drug-like molecules.,True,True,1
http://tubic.tju.edu.cn/Ori-Finder3,34020544,ori-finder 3,,tubic.tju.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,Ori-Finder 3: a web server for genome-wide prediction of replication origins in Saccharomyces cerevisiae.,True,False,1
http://www.grap.udl.cat/publicacions/datasets.html,31406905,,kfuji,www.grap.udl.cat,linguistic_high_conf_dedup_full,high_conf_full,"KFuji RGB-DS database: Fuji apple multi-modal images for fruit detection with color, depth and range-corrected IR data.",True,False,1
http://compbio.eecs.wsu.edu/MR-MSPolygraph,21926122,mapreduce,,compbio.eecs.wsu.edu,linguistic_high_conf_dedup_full,high_conf_full,MapReduce implementation of a hybrid spectral library-database search method for large-scale peptide identification.,True,False,1
https://jjj.bio.vu.nl/models/experiments/,28130238,,jws,jjj.bio.vu.nl,linguistic_high_conf_dedup_full,high_conf_full,The JWS online simulation database.,True,False,1
http://www.bioingenios.ira.cinvestav.mx:81/Joomla/,22359434,transcriptome,,www.bioingenios.ira.cinvestav.mx:81,linguistic_high_conf_dedup_full,high_conf_full,"The capsicum transcriptome DB: a ""hot"" tool for genomic research.",True,False,1
http://www.ebi.ac.uk/complexportal,30357405,complex portal,,www.ebi.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,Complex Portal 2018: extended content and enhanced visualization tools for macromolecular complexes.,True,True,1
http://www.labkey.com,23631706,labkey server,,www.labkey.com,linguistic_high_conf_dedup_full,high_conf_full,"Quality control, analysis and secure sharing of Luminex® immunoassay data using the open source LabKey Server platform.",True,False,1
http://tubulinmutations.bio.uci.edu,30907069,tubulin mutation database,,tubulinmutations.bio.uci.edu,linguistic_high_conf_dedup_full,high_conf_full,"""The Missing Link"": The Tubulin Mutation Database Connects Over 1500 Missense Mutations With Phenotypes Across Eukaryotes.",True,False,1
http://psb.kobic.re.kr/STAP/refinement,22102572,refinement of the nmr database,,psb.kobic.re.kr,linguistic_high_conf_dedup_full,high_conf_full,STAP Refinement of the NMR database: a database of 2405 refined solution NMR structures.,True,False,1
http://www.gbif.org/dataset/3287044c-8c48-4ad6-81d4-4908071bc8db,26448704,myriapoda and onychophora collection,,www.gbif.org,linguistic_high_conf_dedup_full,high_conf_full,"The Myriapoda and Onychophora collection (MY) of the Muséum national d'Histoire naturelle (MNHN, Paris).",True,False,1
http://genome.ucsc.edu/,27899642,,csc,genome.ucsc.edu,linguistic_high_conf_dedup_full,high_conf_full,The UCSC Genome Browser database: 2017 update.,True,False,1
http://bioinformatics.ibp.cz,27603574,palindrome analyser,,bioinformatics.ibp.cz,linguistic_high_conf_dedup_full,high_conf_full,Palindrome analyser - A new web-based server for predicting and evaluating inverted repeats in nucleotide sequences.,True,False,1
http://bioinf.iiit.ac.in/RNABPCOGEST,25776022,,rnabp,bioinf.iiit.ac.in,linguistic_high_conf_dedup_full,high_conf_full,RNABP COGEST: a resource for investigating functional RNAs.,True,False,1
http://dinglab.wustl.edu/depo,30535306,,s,dinglab.wustl.edu,linguistic_high_conf_dedup_full,high_conf_full,Database of evidence for precision oncology portal.,True,False,1
https://huskindb.drug-design.de,33262341,huskindb,,huskindb.drug-design.de,linguistic_high_conf_dedup_full,high_conf_full,"HuskinDB, a database for skin permeation of xenobiotics.",True,False,1
http://www.erythrogene.com,29296939,erythrogene,,www.erythrogene.com,linguistic_high_conf_dedup_full,high_conf_full,Erythrogene: a database for in-depth analysis of the extensive variation in 36 blood group systems in the 1000 Genomes Project.,True,True,1
http://tcoa.cpu.edu.cn,30089500,cancer omics atlas,,tcoa.cpu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,The Cancer Omics Atlas: an integrative resource for cancer omics annotations.,True,True,1
http://ccg.vital-it.ch/chipseq/,27863463,,eq,ccg.vital-it.ch,linguistic_high_conf_dedup_full,high_conf_full,The ChIP-Seq tools and web server: a resource for analyzing ChIP-seq and other types of genomic data.,True,False,1
http://www.reptilian-transcriptomes.org,26133641,reptilian transcriptomes,,www.reptilian-transcriptomes.org,linguistic_high_conf_dedup_full,high_conf_full,Reptilian Transcriptomes v2.0: An Extensive Resource for Sauropsida Genomics and Transcriptomics.,True,True,1
https://plantcircrna.ibch.poznan.pl/,34788390,,rna,plantcircrna.ibch.poznan.pl,linguistic_high_conf_dedup_full,high_conf_full,"At-C-RNA database, a one-stop source for information on circRNAs in Arabidopsis thaliana in a unified format.",True,False,1
http://prodata.swmed.edu/pCRM1exportome,31504173,pcrm1exportome,,prodata.swmed.edu,linguistic_high_conf_dedup_full,high_conf_full,pCRM1exportome: database of predicted CRM1-dependent Nuclear Export Signal (NES) motifs in cancer-related genes.,True,True,1
https://www.healthybrainstudy.nl/en/data-and-methods/access,34965252,,brain,www.healthybrainstudy.nl,linguistic_high_conf_dedup_full,high_conf_full,Protocol of the Healthy Brain Study: An accessible resource for understanding the human brain and how it dynamically and individually operates in its bio-social context.,True,False,1
http://ptgl.uni-frankfurt.de,26446136,protein topology graph,,ptgl.uni-frankfurt.de,linguistic_high_conf_dedup_full,high_conf_full,The new protein topology graph library web server.,True,False,1
http://cassava.psc.riken.jp/,24040164,cassava,,cassava.psc.riken.jp,linguistic_high_conf_dedup_full,high_conf_full,Genome-wide discovery and information resource development of DNA polymorphisms in cassava.,True,False,1
http://matsui-lab.riken.jp/rubber/,29363422,transcriptome,,matsui-lab.riken.jp,linguistic_high_conf_dedup_full,high_conf_full,Construction of Pará rubber tree genome and multi-transcriptome database accelerates rubber researches.,True,False,1
http://quartets.uga.edu,22676320,quartet,,quartets.uga.edu,linguistic_high_conf_dedup_full,high_conf_full,Quartet decomposition server: a platform for analyzing phylogenetic trees.,True,False,1
https://LivingBioBank.musc.edu,33166379,biobank,,LivingBioBank.musc.edu,linguistic_high_conf_dedup_full,high_conf_full,Each patient is a research biorepository: informatics-enabled research on surplus clinical specimens via the living BioBank.,True,False,1
https://ochem.eu/article/103592,28857516,,ochem,ochem.eu,linguistic_high_conf_dedup_full,high_conf_full,Modeling of the hERG K+ Channel Blockage Using Online Chemical Database and Modeling Environment (OCHEM).,True,False,1
https://toolkit.severeasthma.org.au,32209622,toolkit,,toolkit.severeasthma.org.au,linguistic_high_conf_dedup_full,high_conf_full,"Severe Asthma Toolkit: an online resource for multidisciplinary health professionals-needs assessment, development process and user analytics with survey feedback.",True,False,1
https://bcdatabaser.molecular.eco,31904820,bcdatabaser,,bcdatabaser.molecular.eco,linguistic_high_conf_dedup_full,high_conf_full,BCdatabaser: on-the-fly reference database creation for (meta-)barcoding.,True,True,1
http://hgdownload.soe.ucsc.edu/goldenPath/wuhCor1/UShER_SARS-CoV-2/,34469548,,sars,hgdownload.soe.ucsc.edu,linguistic_high_conf_dedup_full,high_conf_full,A Daily-Updated Database and Tools for Comprehensive SARS-CoV-2 Mutation-Annotated Trees.,True,False,1
http://memblob.hegelab.org,31290936,memblob,,memblob.hegelab.org,linguistic_high_conf_dedup_full,high_conf_full,MemBlob database and server for identifying transmembrane regions using cryo-EM maps.,True,False,1
http://www.fao.org/infoods/biodiversity/index_en.stm,23601383,,infoods,www.fao.org,linguistic_high_conf_dedup_full,high_conf_full,FAO/INFOODS food composition database for biodiversity.,True,False,1
https://ece.uwaterloo.ca/~k29ma/exploration/,27893392,waterloo,,ece.uwaterloo.ca,linguistic_high_conf_dedup_full,high_conf_full,Waterloo Exploration Database: New Challenges for Image Quality Assessment Models.,True,False,1
clue.io/code,30203022,,gctx,,linguistic_high_conf_dedup_full,high_conf_full,"The GCTx format and cmap{Py, R, M, J} packages: resources for optimized storage and integrated traversal of annotated dense matrices.",True,False,1
http://www.oxfordjournals.org/nar/database/a/,25593347,nucleic acids research database,,www.oxfordjournals.org,linguistic_high_conf_dedup_full,high_conf_full,The 2015 Nucleic Acids Research Database Issue and molecular biology database collection.,True,False,1
https://jarvis.nist.gov/jarvisstm,33574307,tunneling microscope,,jarvis.nist.gov,linguistic_high_conf_dedup_full,high_conf_full,Computational scanning tunneling microscope image database.,True,False,1
http://www.greatdatabase.org.uk,21592376,,eczema,www.greatdatabase.org.uk,linguistic_high_conf_dedup_full,high_conf_full,Mapping randomized controlled trials of treatments for eczema--the GREAT database (the Global Resource of EczemA Trials: a collection of key data on randomized controlled trials of treatments for eczema from 2000 to 2010).,True,False,1
https://hdsheep.cer.auckland.ac.nz/,34420978,transgenic,,hdsheep.cer.auckland.ac.nz,linguistic_high_conf_dedup_full,high_conf_full,A Multi-Omic Huntington's Disease Transgenic Sheep-Model Database for Investigating Disease Pathogenesis.,True,False,1
http://coffee-genome.org/,25392413,coffee genome hub,,coffee-genome.org,linguistic_high_conf_dedup_full,high_conf_full,The coffee genome hub: a resource for coffee genomes.,True,True,1
http://blueprint-data.bsc.es,27863955,blueprint data analysis portal,,blueprint-data.bsc.es,linguistic_high_conf_dedup_full,high_conf_full,The BLUEPRINT Data Analysis Portal.,True,False,1
http://www.bioafrica.net/proteomics/HIVproteome.html,27087306,proteome,,www.bioafrica.net,linguistic_high_conf_dedup_full,high_conf_full,Improving HIV proteome annotation: new features of BioAfrica HIV Proteomics Resource.,True,False,1
https://www.hopkinslymetracker.org/,34851988,dashboard,,www.hopkinslymetracker.org,linguistic_high_conf_dedup_full,high_conf_full,The Lyme and Tickborne Disease Dashboard: A map-based resource to promote public health awareness and research collaboration.,True,False,1
http://cran.r-project.org/package=protr,25619996,protrweb,,cran.r-project.org,linguistic_high_conf_dedup_full,high_conf_full,protr/ProtrWeb: R package and web server for generating various numerical representation schemes of protein sequences.,True,False,1
http://depts.washington.edu/sokurel/variome,23493258,variome,,depts.washington.edu,linguistic_high_conf_dedup_full,high_conf_full,"Microbial variome database: point mutations, adaptive or not, in bacterial core genomes.",True,False,1
https://relishdb.ict.griffith.edu.au,33326193,literature,,relishdb.ict.griffith.edu.au,linguistic_high_conf_dedup_full,high_conf_full,Large expert-curated database for benchmarking document similarity detection in biomedical literature search.,True,False,1
http://networks.systemsbiology.net,24271392,,portal,networks.systemsbiology.net,linguistic_high_conf_dedup_full,high_conf_full,"Network portal: a database for storage, analysis and visualization of biological networks.",True,False,1
https://taming-the-beast.github.io/,28673048,,t,taming-the-beast.github.io,linguistic_high_conf_dedup_full,high_conf_full,Taming the BEAST-A Community Teaching Material Resource for BEAST 2.,True,False,1
http://117.211.115.67/vaccine/home.html,23815072,,redict,117.211.115.67,linguistic_high_conf_dedup_full,high_conf_full,Jenner-predict server: prediction of protein vaccine candidates (PVCs) in bacteria based on host-pathogen interactions.,True,False,1
http://www.iuphar-db.org/,22674159,,iuphar,www.iuphar-db.org,linguistic_high_conf_dedup_full,high_conf_full,How to use the IUPHAR receptor database to navigate pharmacological data.,True,False,1
http://iomics.ugent.be/tabloidproteome,29040688,proteome,,iomics.ugent.be,linguistic_high_conf_dedup_full,high_conf_full,The online Tabloid Proteome: an annotated database of protein associations.,True,False,1
http://bidd.nus.edu.sg/group/ttd/ttd.asp,24265219,target database,,bidd.nus.edu.sg,linguistic_high_conf_dedup_full,high_conf_full,Therapeutic target database update 2014: a resource for targeted therapeutics.,True,False,1
https://bigd.big.ac.cn,33175170,,gen,bigd.big.ac.cn,linguistic_high_conf_dedup_full,high_conf_full,"Database Resources of the National Genomics Data Center, China National Center for Bioinformation in 2021.",True,False,1
http://www.ncbi.nlm.nih.gov/genome/viruses/retroviruses/hiv-1/interactions,25378338,interaction database,,www.ncbi.nlm.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,"HIV-1, human interaction database: current status and new features.",True,False,1
http://www.gntd.org,22180793,an open,,www.gntd.org,linguistic_high_conf_dedup_full,high_conf_full,"Toward an open-access global database for mapping, control, and surveillance of neglected tropical diseases.",True,False,1
https://swinepathogendb.org,35165687,swine pathogen database,,swinepathogendb.org,linguistic_high_conf_dedup_full,high_conf_full,The United States Swine Pathogen Database: integrating veterinary diagnostic laboratory sequence data to monitor emerging pathogens of swine.,True,False,1
https://dsld.nlm.nih.gov/dsld/,34366563,dietary supplement label database,,dsld.nlm.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,Modernization of the National Institutes of Health Dietary Supplement Label Database.,True,False,1
https://cloudstor.aarnet.edu.au/plus/index.php/s/Xef2fvsebBEAv9w,28077566,,insdc,cloudstor.aarnet.edu.au,linguistic_high_conf_dedup_full,high_conf_full,"Duplicates, redundancies and inconsistencies in the primary nucleotide databases: a descriptive study.",True,False,1
http://www.gib.fi.upm.es/eMIR2,22857741,,e-mir2,www.gib.fi.upm.es,linguistic_high_conf_dedup_full,high_conf_full,e-MIR2: a public online inventory of medical informatics resources.,True,True,1
http://bioweb.me/GEBI,22333244,shapepheno,,bioweb.me,linguistic_high_conf_dedup_full,high_conf_full,ShapePheno: unsupervised extraction of shape phenotypes from biological image collections.,True,True,1
http://celllines.tron-mainz.de,26589293,,tclp,celllines.tron-mainz.de,linguistic_high_conf_dedup_full,high_conf_full,"TCLP: an online cancer cell line catalogue integrating HLA type, predicted neo-epitopes, virus and gene expression.",True,True,1
https://etdb.caltech.edu,30986271,etdb-caltech,,etdb.caltech.edu,linguistic_high_conf_dedup_full,high_conf_full,ETDB-Caltech: A blockchain-based distributed public database for electron tomography.,True,True,1
http://pfr2.sb-roscoff.fr,25828689,,pfr²,pfr2.sb-roscoff.fr,linguistic_high_conf_dedup_full,high_conf_full,"PFR²: a curated database of planktonic foraminifera 18S ribosomal DNA as a resource for studies of plankton ecology, biogeography and evolution.",True,True,1
https://rostlab.org/services/ppipair/,30020956,profppidb,,rostlab.org,linguistic_high_conf_dedup_full,high_conf_full,ProfPPIdb: Pairs of physical protein-protein interactions predicted for entire proteomes.,True,True,1
http://tarshish.md.biu.ac.il/∼samsona,25252780,,phi-dac,tarshish.md.biu.ac.il,linguistic_high_conf_dedup_full,high_conf_full,PHI-DAC: protein homology database through dihedral angle conservation.,True,True,1
http://www.way2drug.com/hiv/,31418763,antihiv-pred,,www.way2drug.com,linguistic_high_conf_dedup_full,high_conf_full,AntiHIV-Pred: web-resource for in silico prediction of anti-HIV/AIDS activity.,True,True,1
http://www.glycomics.bcf.ku.edu,21603090,glycomicsdb,,www.glycomics.bcf.ku.edu,linguistic_high_conf_dedup_full,high_conf_full,GlycomicsDB - A Data Integration Platform for Glycans and their Strucutres.,True,False,1
http://genome.ufl.edu/mapperdb,22121218,,mapper2,genome.ufl.edu,linguistic_high_conf_dedup_full,high_conf_full,The MAPPER2 Database: a multi-genome catalog of putative transcription factor binding sites.,True,False,1
https://chaos.ugent.be/WE15/,24441765,,tr-db,chaos.ugent.be,linguistic_high_conf_dedup_full,high_conf_full,TR-DB: an open-access database of compounds affecting the ethylene-induced triple response in Arabidopsis.,True,True,1
https://diseaseknowledgebase.etriks.org/metabolic/browser/,27993779,recon2neo4j,,diseaseknowledgebase.etriks.org,linguistic_high_conf_dedup_full,high_conf_full,Recon2Neo4j: applying graph database technologies for managing comprehensive genome-scale networks.,True,True,1
http://sun.aei.polsl.pl/REFRESH/index.php?page=projects&project=gdc&subpage=about,26108279,,gdc 2,sun.aei.polsl.pl,linguistic_high_conf_dedup_full,high_conf_full,GDC 2: Compression of large collections of genomes.,True,False,1
http://www.pactr.org,21894614,pan african clinical trials registry,,www.pactr.org,linguistic_high_conf_dedup_full,high_conf_full,Growing everyday: the Pan African Clinical Trials Registry.,True,False,1
http://www.fidic.org.co:90/proyecto/,31733823,nhp-immunome,,www.fidic.org.co:90,linguistic_high_conf_dedup_full,high_conf_full,NHP-immunome: A translational research-oriented database of non-human primate immune system proteins.,True,True,1
http://www.isham.org/,25802363,society of human and animal mycology,,www.isham.org,linguistic_high_conf_dedup_full,high_conf_full,International Society of Human and Animal Mycology (ISHAM)-ITS reference DNA barcoding database--the quality controlled standard tool for routine identification of human and animal pathogenic fungi.,True,False,1
https://spidertraits.sci.muni.cz/,34651181,world spider trait,,spidertraits.sci.muni.cz,linguistic_high_conf_dedup_full,high_conf_full,The World Spider Trait database: a centralized global open repository for curated data on spider traits.,True,False,1
https://www.project-redcap.org/,30718155,rehabilitation registry,,www.project-redcap.org,linguistic_high_conf_dedup_full,high_conf_full,Utilising a Data Capture Tool to Populate a Cardiac Rehabilitation Registry: A Feasibility Study.,True,False,1
http://202.205.131.253:8080/poplar/resources/static_page/index.html,23593466,ssr database,,202.205.131.253:8080,linguistic_high_conf_dedup_full,high_conf_full,"Exploiting the transcriptome of Euphrates Poplar, Populus euphratica (Salicaceae) to develop and characterize new EST-SSR markers and construct an EST-SSR database.",True,False,1
http://www.clinicalgenome.org/share,29899502,clinical genome resource,,www.clinicalgenome.org,linguistic_high_conf_dedup_full,high_conf_full,Development of a consent resource for genomic data sharing in the clinical setting.,True,False,1
https://www.ebi.ac.uk/,31701143,bioimage,,www.ebi.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,The European Bioinformatics Institute in 2020: building a global infrastructure of interconnected data resources for the life sciences.,True,False,1
http://www.stjuderesearch.org/site/depts/biostats/rctrack,24886202,rctrack,,www.stjuderesearch.org,linguistic_high_conf_dedup_full,high_conf_full,An R package that automatically collects and archives details for reproducible computing.,True,False,1
http://www.proteomexchange.org/,33995478,proteomexchange,,www.proteomexchange.org,linguistic_high_conf_dedup_full,high_conf_full,Construction of Unified Human Antimicrobial and Immunomodulatory Peptide Database and Examination of Antimicrobial and Immunomodulatory Peptides in Alzheimer's Disease Using Network Analysis of Proteomics Datasets.,True,False,1
http://cancerres.aacrjournals.org/content/canres/79/24/6227/F1.large.jpg,31558563,radiogx,,cancerres.aacrjournals.org,linguistic_high_conf_dedup_full,high_conf_full,Modeling Cellular Response in Large-Scale Radiogenomic Databases to Advance Precision Radiotherapy.,True,False,1
http://ugahash.uni-frankfurt.de,26921280,ugahash,,ugahash.uni-frankfurt.de,linguistic_high_conf_dedup_full,high_conf_full,Resolving the problem of multiple accessions of the same transcript deposited across various public databases.,True,False,1
https://hpcwebapps.cit.nih.gov/ESBL/Database/IMCD_Proteome_Database/,30230259,cdbblast,,hpcwebapps.cit.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,Sequence-based searching of custom proteome and transcriptome databases.,True,False,1
http://genome.jgi.doe.gov,24225321,,jgi,genome.jgi.doe.gov,linguistic_high_conf_dedup_full,high_conf_full,The genome portal of the Department of Energy Joint Genome Institute: 2014 updates.,True,False,1
http://wwwmgs.bionet.nsc.ru/mgs/dbases/tgp/home.html,21811802,,tgp,wwwmgs.bionet.nsc.ru,linguistic_high_conf_dedup_full,high_conf_full,Simple database to select promoters for plant transgenesis.,True,False,1
http://www.openinfobutton.org,23920641,openinfobutton,,www.openinfobutton.org,linguistic_high_conf_dedup_full,high_conf_full,Disseminating context-specific access to online knowledge resources within electronic health record systems.,True,False,1
https://metlin.scripps.edu,26275895,,metlin,metlin.scripps.edu,linguistic_high_conf_dedup_full,high_conf_full,Determining conserved metabolic biomarkers from a million database queries.,True,False,1
http://py-enmr.cerm.unifi.it/access/index/amps-nmr,21757462,,amps-nmr,py-enmr.cerm.unifi.it,linguistic_high_conf_dedup_full,high_conf_full,A Grid-enabled web portal for NMR structure refinement with AMBER.,True,False,1
http://www.di-srv.unisa.it/KCH,29342232,,kch,www.di-srv.unisa.it,linguistic_high_conf_dedup_full,high_conf_full,Informational and linguistic analysis of large genomic sequence collections via efficient Hadoop cluster algorithms.,True,False,1
http://renis.registry.cz,22752571,,renis,renis.registry.cz,linguistic_high_conf_dedup_full,high_conf_full,"Patients with advanced and metastatic renal cell carcinoma treated with targeted therapy in the Czech Republic: twenty cancer centres, six agents, one database.",True,False,1
http://www.sts.org/quality-research-patient-safety/research/publications-and-research/access-data-sts-national-database,23335498,,sts,www.sts.org,linguistic_high_conf_dedup_full,high_conf_full,The society of thoracic surgeons national database.,True,False,1
http://img.jgi.doe.gov/,23424620,,img,img.jgi.doe.gov,linguistic_high_conf_dedup_full,high_conf_full,Improving microbial genome annotations in an integrated database context.,True,False,1
https://bit.ly/github-clinical-abbreviations,34078918,meta-inventory,,bit.ly,linguistic_high_conf_dedup_full,high_conf_full,A deep database of medical abbreviations and acronyms for natural language processing.,True,False,1
http://dna.uio.no/swipe/,21631914,,swipe,dna.uio.no,linguistic_high_conf_dedup_full,high_conf_full,Faster Smith-Waterman database searches with inter-sequence SIMD parallelisation.,True,False,1
https://endometdb.utu.fi/,32859947,endometdb,,endometdb.utu.fi,linguistic_high_conf_dedup_full,high_conf_full,A relational database to identify differentially expressed genes in the endometrium and endometriosis lesions.,True,False,1
http://webs.iiitd.edu.in/raghava/vactarbac/,30356876,vactarbac,,webs.iiitd.edu.in,linguistic_high_conf_dedup_full,high_conf_full,A Web Resource for Designing Subunit Vaccine Against Major Pathogenic Species of Bacteria.,True,False,1
http://www.ncrnadatabases.org,22336709,,nrdr,www.ncrnadatabases.org,linguistic_high_conf_dedup_full,high_conf_full,Non-coding transcription characterization and annotation: a guide and web resource for non-coding RNA databases.,True,False,1
https://ipt.sibbr.gov.br/goeldi/resource?r=museuparaenseemiliogoeldi-collection-aracnologiaopiliones,31942161,,sibbr,ipt.sibbr.gov.br,linguistic_high_conf_dedup_full,high_conf_full,"Harvestmen occurrence database (Arachnida, Opiliones) of the Museu Paraense Emílio Goeldi, Brazil.",True,False,1
http://www.globalfloodmonitor.org,31819066,natcatservice,,www.globalfloodmonitor.org,linguistic_high_conf_dedup_full,high_conf_full,A global database of historic and real-time flood events based on social media.,True,False,1
http://southgreen.cirad.fr/?q=content/Biosemantic,23586394,biosemantic,,southgreen.cirad.fr,linguistic_high_conf_dedup_full,high_conf_full,Clever generation of rich SPARQL queries from annotated relational schema: application to Semantic Web Service creation for biological databases.,True,False,1
https://mmp.sfb.uit.no/databases/,29106641,,marcat,mmp.sfb.uit.no,linguistic_high_conf_dedup_full,high_conf_full,The MAR databases: development and implementation of databases specific for marine metagenomics.,True,False,1
http://data.gbif.org/datasets/resource/255,24198707,,unex,data.gbif.org,linguistic_high_conf_dedup_full,high_conf_full,Herbarium of vascular plants collection of the university of extremadura (Spain).,True,False,1
https://bigd.big.ac.cn,31702008,,ngdc,bigd.big.ac.cn,linguistic_high_conf_dedup_full,high_conf_full,Database Resources of the National Genomics Data Center in 2020.,True,False,1
http://www.broadinstitute.org/fetgoat/index.html,21974739,fetgoat,,www.broadinstitute.org,linguistic_high_conf_dedup_full,high_conf_full,New resources for functional analysis of omics data for the genus Aspergillus.,True,False,1
https://cartilage.org/society/icrs-patient-registry/,32075414,,icrs,cartilage.org,linguistic_high_conf_dedup_full,high_conf_full,The First Report of the International Cartilage Regeneration and Joint Preservation Society's Global Registry.,True,False,1
http://tropicalpharmacology.com/tools/stab-profiles/,32579606,stab profiles,,tropicalpharmacology.com,linguistic_high_conf_dedup_full,high_conf_full,An interactive database for the investigation of high-density peptide microarray guided interaction patterns and antivenom cross-reactivity.,True,False,1
http://elegcyc.bioinf.uni-jena.de:1100,27211858,elegcyc,,elegcyc.bioinf.uni-jena.de:1100,linguistic_high_conf_dedup_full,high_conf_full,A Genome-Scale Database and Reconstruction of Caenorhabditis elegans Metabolism.,True,False,1
http://sun.aei.polsl.pl/mugi,25289699,,mugi,sun.aei.polsl.pl,linguistic_high_conf_dedup_full,high_conf_full,Indexes of large genome collections on a PC.,True,False,1
https://adex.genyo.es,34167460,autoimmune diseases explorer,,adex.genyo.es,linguistic_high_conf_dedup_full,high_conf_full,A comprehensive database for integrated analysis of omics data in autoimmune diseases.,True,False,1
http://crdd.osdd.net/oscadd/ebola/,27113850,ebolavcr,,crdd.osdd.net,linguistic_high_conf_dedup_full,high_conf_full,A web-based resource for designing therapeutics against Ebola Virus.,True,False,1
http://p53.fr,23161690,tp53multload,,p53.fr,linguistic_high_conf_dedup_full,high_conf_full,The TP53 website: an integrative resource centre for the TP53 mutation database and TP53 mutant analysis.,True,False,1
http://bluebox.ippt.gov.pl/~hpiotrzk,28859252,,zenodo,bluebox.ippt.gov.pl,linguistic_high_conf_dedup_full,high_conf_full,Open access database of raw ultrasonic signals acquired from malignant and benign breast lesions.,True,False,1
http://www.chibi.ubc.ca/WhiteText/,22120205,neurolex,,www.chibi.ubc.ca,linguistic_high_conf_dedup_full,high_conf_full,Using text mining to link journal articles to neuroanatomical databases.,True,False,1
http://www.flyrnai.org/RSVP.html,26320097,drosophila transgenic rnai project,,www.flyrnai.org,linguistic_high_conf_dedup_full,high_conf_full,The Transgenic RNAi Project at Harvard Medical School: Resources and Validation.,True,False,1
https://hpscreg.eu,32679065,human pluripotent stem cell registry,,hpscreg.eu,linguistic_high_conf_dedup_full,high_conf_full,A Manually Curated Database on Clinical Studies Involving Cell Products Derived from Human Pluripotent Stem Cells.,True,False,1
http://www.csardock.org/,21755952,itscore,,www.csardock.org,linguistic_high_conf_dedup_full,high_conf_full,Construction and test of ligand decoy sets using MDock: community structure-activity resource benchmarks for binding mode prediction.,True,False,1
http://www.mengo.biochem.vt.edu/,25520705,,mengo,www.mengo.biochem.vt.edu,linguistic_high_conf_dedup_full,high_conf_full,Genetic resources for methane production from biomass described with the Gene Ontology.,True,False,1
http://its.mycologylab.org/,30465691,,isham,its.mycologylab.org,linguistic_high_conf_dedup_full,high_conf_full,Database establishment for the secondary fungal DNA barcode <i>translational elongation factor 1α</i> (<i>TEF1α</i>) <sup>1</sup>.,True,False,1
http://waarnemingen.be,27199606,,inbo,waarnemingen.be,linguistic_high_conf_dedup_full,high_conf_full,A database on the distribution of butterflies (Lepidoptera) in northern Belgium (Flanders and the Brussels Capital Region).,True,False,1
http://edhar.genomecenter.ucdavis.edu/sifting_families/,23061897,,sfam,edhar.genomecenter.ucdavis.edu,linguistic_high_conf_dedup_full,high_conf_full,"Sifting through genomes with iterative-sequence clustering produces a large, phylogenetically diverse protein-family resource.",True,False,1
http://www.gbif.org/dataset/8e0e9330-e1b2-475a-9891-4fa8e5c6f57f,28765725,,sibbr,www.gbif.org,linguistic_high_conf_dedup_full,high_conf_full,"An Online Database of the Immatures of Coleoptera (Arthopoda, Insecta) Described from Brazil.",True,False,1
http://cablastp.csail.mit.edu/,23812995,ablastp,,cablastp.csail.mit.edu,linguistic_high_conf_dedup_full,high_conf_full,Compressive genomics for protein databases.,True,False,1
https://euhcvdb.ibcp.fr/euHCVdb/,27833382,euhcvdb,,euhcvdb.ibcp.fr,linguistic_high_conf_dedup_full,high_conf_full,Polymorphisms and resistance mutations of hepatitis C virus on sequences in the European hepatitis C virus database.,True,False,1
http://database.riken.jp/db/bacpedia,23633602,bacpedia,,database.riken.jp,linguistic_high_conf_dedup_full,high_conf_full,Integrated database of information from structural genomics experiments.,True,False,1
