ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
"24103152, 24499703",RGD,0.84109664,rgd,0.84109664,,0.84109664,2,http://bioportal.bioontology.org/ontologies/1583,403,,,http://web.archive.org/web/20130608183041/http://bioportal.bioontology.org:80/ontologies/1583,2013-10-08,"Human and Molecular Genetics Center, Medical College of Wisconsin, Milwaukee, WI, USA. shimoyama@mcw.edu.; Human and Molecular Genetics Center, Medical College of Wisconsin, Milwaukee, WI, USA. vpetri@mcw.edu.","De Pons J, Dwinell MR, Hayman GT, Jacob HJ, Jayaraman P, Laulederkind SJ, Liu W, Lowry TF, Munzenmaier DH, Nigam R, Park CA, Petri V, Pons JD, Shimoyama M, Smith JR, Tutaj M, Wang SJ, Worthey EA",R01 HL064541,NHLBI NIH HHS,94.0,"Andorra, United States",rgd,CAPITALIZED,ok
31290545,GXB,0.9771547,gxb,0.9771547,,0.9771547,1,http://ige.gxbsidra.org/dm3/geneBrowser/list,200,,,,2019-01-01,"Sidra Medicine, Al Gharrafa Street Ar-Rayyan, Doha, Qatar.","Al Ali F, Boughorbel S, Chaussabel D, Garand M, Huang SSY, Toufiq M",NPRP10-0205-170348,"Qatar Foundation, Qatar National Research Fund",3.0,Qatar,gxb,CAPITALIZED,ok
28413616,GXB,0.8301716,gxb,0.8301716,,0.8301716,1,http://ivf.gxbsidra.org/dm3/landing.gsp,200,,,,2017-02-23,"Department of Human Genetics, Division of Translational Medicine, Sidra Medical and Research Center, Doha, 26999, Qatar.","Boughorbel S, Chaussabel D, Kino T, Mackeh R",,Sidra Medical and Research Center,4.0,"Andorra, Qatar",gxb,CAPITALIZED,ok
22786784,itsonedb,0.998659,,0.998659,itsonedb,0.998659,1,http://itsonedb.ba.itb.cnr.it/,200,,,,2012-07-10,"Institute of Biomembranes and Bioenergetics, National Research Council, Bari, Italy.","Alonso-Alemany D, Consiglio A, De Caro G, Fosso B, Grillo G, Licciulli F, Liuni S, Marzano M, Pesole G, Santamaria M, Valiente G",,,64.0,"Andorra, Italy",itsonedb,,ok
21360289,DNASU,0.99384975,dnasu,0.99384975,,0.99384975,1,http://psimr.asu.edu,"HTTPConnectionPool(host='psimr.asu.edu', port=80): Max retries exceeded with url: / (Caused by Conne",,,http://web.archive.org/web/20220418023110/http://psimr.asu.edu/,2011-03-01,"The Virginia G. Piper Center for Personalized Diagnostics at the Biodesign Institute at Arizona State University, 1001 S. McAllister Ave, Tempe, AZ, 85287-6401, USA.","Cormier CY, Fiacco M, Hunter P, Kramer J, LaBaer J, Park JG, Singla R, Steel J",U01 GM079610,NIGMS NIH HHS,41.0,United States,dnasu,CAPITALIZED,ok
"27158451, 27158452",GXB,0.96518314,gxb,0.96518314,,0.96518314,2,http://monocyte.gxbsidra.org/dm3/landing.gsp,200,Netherlands,"(52.3667,4.9)",,2016-03-07,"Systems Biology Department, Sidra Medical and Research Center, Doha, Qatar.; Systems Biology Department, Sidra Medical and Research Center, Doha, Qatar.","Boughorbel S, Chaussabel D, Presnell S, Quinn C, Rinchai D",,,18.0,"Andorra, Qatar",gxb,CAPITALIZED,ok
31559014,GXB,0.86153966,gxb,0.86153966,,0.86153966,1,http://pid.gxbsidra.org/dm3/geneBrowser/list,200,,,,2019-02-15,"Systems Biology and Immunology, Sidra Medicine, Doha, Qatar.","Bougarn S, Boughorbel S, Chaussabel D, Marr N",NPRP10-0205-170348,"Qatar Foundation, Qatar National Research Fund",4.0,"Andorra, Qatar",gxb,CAPITALIZED,ok
34493866,EQTL,0.64303124,eqtl,0.64303124,,0.64303124,1,https://www.ebi.ac.uk/eqtl,200,United Kingdom,"(52.1932,0.1426)",,2021-09-06,"Institute of Computer Science, University of Tartu, Tartu, Estonia.","Alasoo K, Burdett T, Hayhurst JD, Jupp S, Kerimov N, Kolberg L, Kuzmin I, Manning JR, Papatheodorou I, Parkinson H, Peikova K, Sakthivel MP, Samoviča M, Trevanion SJ, Walter P, Yates AD, Zerbino DR","108749/Z/15/Z, 2014-2020.4.01.16-0271, 825775, IUT34-4, MOBJD67, PSG415, PSG59","EC | European Regional Development Fund, EC | Horizon 2020 Framework Programme, Eesti Teadusagentuur, European Bioinformatics Institute, European Molecular Biology Laboratory, Open Targets, Wellcome Trust",314.0,Estonia,eqtl,CAPITALIZED,ok
34455096,riceencode,0.99887156,,0.99887156,riceencode,0.99887156,1,http://glab.hzau.edu.cn/RiceENCODE/,403,,,http://web.archive.org/web/20240913215108/http://glab.hzau.edu.cn/RiceENCODE/,2021-08-27,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, 1 Shizishan Street, Hongshan District, Wuhan 430070, Hubei, China; Agricultural Bioinformatics Key Laboratory of Hubei Province and Hubei Engineering Technology Research Center of Agricultural Big Data, 3D Genomics Research Center, Huazhong Agricultural University, 1 Shizishan Street, Hongshan District, Wuhan 430070, Hubei, China.","Cao K, Li G, Li X, Liu M, Sung WK, Wang P, Xie L, Xu W, Zhao L",,National Natural Science Foundation of China,32.0,"Andorra, China",riceencode,,ok
34260132,BNTIR,0.9987886,bntir,0.9987886,,0.9987886,1,http://brassicadb.org/brad/index.php,404,,,http://web.archive.org/web/20200629143413/http://brassicadb.org:80/brad/index.php,2021-07-28,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, China.","Chen G, Dai C, Guo L, Liu D, Lu S, Wang J, Wang X, Wei L, Yang QY, Yang Y, Yang Z, Yao X, Yu L, Yu P, Zhang S, Zhang Y, Zhao H, Zhou Y",,,76.0,China,bntir,CAPITALIZED,ok
34038032,ricelncpedia,0.99852306,,0.99852306,ricelncpedia,0.99852306,1,http://3dgenome.hzau.edu.cn/RiceLncPedia,200,China,"(30.5833,114.2667)",,2021-07-20,"School of Life Sciences, Hubei Key Laboratory of Genetic Regulation and Integrative Biology, Central China Normal University, Wuhan, China.","Li G, Xiao B, Xu Y, Yang F, Zhang Z",,,18.0,"Andorra, China",ricelncpedia,,ok
23092926,DFVF,0.99816304,dfvf,0.99816304,,0.99816304,1,http://sysbio.unl.edu/DFVF/,200,United States,"(40.8161,-96.7036)",,2012-10-22,"School of Biological Sciences, Center for Plant Science and Innovation, University of Nebraska, Lincoln, NE 68588, USA.","Lu T, Yao B, Zhang C",,,74.0,"Andorra, United States",dfvf,CAPITALIZED,ok
23136506,daizubase,0.99739105,,0.99739105,daizubase,0.99739105,1,http://daizu.dna.affrc.go.jp,"HTTPConnectionPool(host='daizu.dna.affrc.go.jp', port=80): Max retries exceeded with url: / (Caused ",,,http://web.archive.org/web/20180213221035/http://daizu.dna.affrc.go.jp:80/,2012-01-01,"National Institute of Agrobiological Sciences , 1-2 Ohwashi, Tsukuba, Ibaraki 305-8634, Japan.","Harada K, Ikawa H, Ito K, Ito T, Kaga A, Kanamori H, Katayose Y, Kurita K, Matsumoto T, Minami H, Ohyanagi H, Sasaki T, Shibata M, Shimomura M, Tsubokura Y, Wu J",,,10.0,Japan,daizubase,,ok
22857741,e-mir2,0.997197,e-mir2,0.997197,,0.997197,1,http://www.gib.fi.upm.es/eMIR2,500,,,http://web.archive.org/web/20170703035404/http://www.gib.fi.upm.es:80/eMIR2/,2012-08-02,"Biomedical Informatics Group, Departamento de Inteligencia Artificial, Facultad de Informática, Universidad Politécnica de Madrid, Boadilla del Monte, 28660 Madrid, Spain. gcalle@infomed.dia.fi.upm.es","García-Remesal M, Kulikowski C, Maojo V, Nkumu-Mbomio N, de la Calle G","FP7_257184, FP7_270107, FP7_270253, FP7_288048",European Commission FP7,1.0,Spain,e-mir2,,ok
31304213,oakecol,0.99684644,,0.99684644,oakecol,0.99684644,1,http://www.fieldmycology.net/FRDBI/FRDBI.asp,403,,,http://web.archive.org/web/20220522214152/http://www.fieldmycology.net/frdbi/frdbi.asp,2019-06-10,"The James Hutton Institute, Craigiebuckler, Aberdeen, AB15 8QH, UK.","Bellamy PE, Ellis CJ, Hewison RL, Hodgetts NG, Iason GR, Littlewood NA, Mitchell RJ, Newey S, Stockan JA, Taylor AFS",BB/N022831/1,Biotechnology and Biological Sciences Research Council,7.0,United Kingdom,oakecol,,ok
29069445,TCSBN,0.9967205,tcsbn,0.9967205,,0.9967205,1,http://inetmodels.com,"HTTPSConnectionPool(host='inetmodels.com', port=443): Max retries exceeded with url: / (Caused by SS",,,http://web.archive.org/web/20250707225034/https://inetmodels.com/,2018-01-01,"Science for Life Laboratory, KTH - Royal Institute of Technology, Stockholm, SE-171 21, Sweden.","Al Shobky M, Arif M, Benfeitas R, Bidkhori G, Boren J, Deshmukh S, Lee S, Liu Z, Lovric A, Mardinoglu A, Nielsen J, Uhlen M, Zhang C",,,42.0,Sweden,tcsbn,CAPITALIZED,ok
34433410,linkedimm,0.996621,,0.996621,linkedimm,0.996621,1,http://linkedimm.org,200,United States,"(40.7209,-74.001)",,2021-08-25,"Division of Computer Science, Mathematics and Science, Collins College of Professional Studies, St. John's University, New York, NY, USA.","Bukhari SAC, Cheung KH, Kleinstein SH, Mandell J, Pawar S",UH2 AI132341,"Foundation for the National Institutes of Health, NIAID NIH HHS",2.0,"Andorra, United States",linkedimm,,ok
22720753,m5nr,0.9965763,m5nr,0.9965763,,0.9965763,1,http://blog.metagenomics.anl.gov/m5tools-pl-the-m5nr-database-command-line-tool/,"HTTPConnectionPool(host='blog.metagenomics.anl.gov', port=80): Max retries exceeded with url: /m5too",,,http://web.archive.org/web/20170121223733/http://blog.metagenomics.anl.gov/m5tools-pl-the-m5nr-database-command-line-tool/,2012-06-21,"Mathematics and Computer Science Division, Argonne National Laboratory, Argonne, IL 60439, USA.","Field D, Glass EM, Harrison T, Kyrpides N, Mavrommatis K, Meyer F, Wilke A, Wilkening J",CEH010021,Natural Environment Research Council,202.0,"Andorra, United States",m5nr,,ok
25786060,mhealthapps,0.9960244,,0.9960244,mhealthapps,0.9960244,1,http://mhealtheconomics.com/mhealth-developer-economics-report/,500,,,http://web.archive.org/web/20240202170206/http://mhealtheconomics.com/mhealth-developer-economics-report,2015-03-18,"Department of Neurobiology and Anatomy, University of Texas Health Science Center at Houston, Houston, TX, United States.","Liu Y, Xu W",R01 LM010022,NLM NIH HHS,69.0,"Andorra, United States",mhealthapps,,ok
26589293,TCLP,0.9936932,tclp,0.9936932,,0.9936932,1,http://celllines.tron-mainz.de,200,Germany,"(50.1169,8.6837)",,2015-11-20,"TRON - Translational Oncology at the University Medical Center of Johannes Gutenberg University, Freiligrathstrasse 12, 55131, Mainz, Germany.","Boegel S, Bukur T, Byl M, Castle JC, Goerges S, Loewer M, Sahin U, Scholtalbers J, Sorn P","0316179, 131A033",Bundesministerium für Bildung und Forschung (DE),73.0,Germany,tclp,CAPITALIZED,ok
30986271,etdb-caltech,0.99343777,,0.99343777,etdb-caltech,0.99343777,1,https://etdb.caltech.edu,"HTTPSConnectionPool(host='etdb.caltech.edu', port=443): Max retries exceeded with url: / (Caused by ",,,http://web.archive.org/web/20221216005906/https://etdb.caltech.edu/,2019-04-15,"Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, California, United States of America.","Ding HJ, Jensen GJ, Oikonomou CM, Ortega DR, Rees-Lee P","51250, R35 GM122588","John Templeton Foundation, NIGMS NIH HHS, National Institute of General Medical Sciences",26.0,"Andorra, United States",etdb-caltech,,ok
30886412,FPBASE,0.9933429,fpbase,0.9933429,,0.9933429,1,https://www.fpbase.org/,200,Canada,"(45.5019,-73.5674)",,2019-04-01,"Department of Cell Biology, Harvard Medical School, Boston, MA, USA. talley@hms.harvard.edu.",Lambert TJ,,,318.0,United States,fpbase,CAPITALIZED,ok
27441375,ebolaid,0.99301887,,0.99301887,ebolaid,0.99301887,1,http://ebolaid.portugene.com,410,,,http://web.archive.org/web/20241217170256/http://ebolaid.portugene.com/,2016-07-21,"Interdisciplinary Centre of Marine and Environmental Research (CIIMAR), University of Porto, Porto, Portugal.","Carneiro J, Pereira F",,,4.0,"Andorra, Portugal",ebolaid,,ok
34679165,mmv-db,0.9919522,mmv-db,0.9919522,,0.9919522,1,http://www.mmvdb.dqweilab-sjtu.com/index.php,"HTTPConnectionPool(host='www.mmvdb.dqweilab-sjtu.com', port=80): Max retries exceeded with url: /ind",,,http://web.archive.org/web/20240720024719/https://www.mmvdb.dqweilab-sjtu.com/index.php,2021-10-01,"Department of Bioinformatics and Biological Statistics, School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, 800 Dongchuan Road, Minhang District, Shanghai 200240, P.R. China.","Khan A, Khan T, Wei DQ","19430750600, 32030063, 32070662, 61832019, YG2021ZD02","Medical and Engineering and Scientific Research at Shanghai Jiao Tong University, National Natural Science Foundation of China, Science and Technology Commission of Shanghai Municipality",12.0,"Andorra, China",mmv-db,,ok
29524650,HMOD,0.99182963,hmod,0.99182963,,0.99182963,1,http://www.herbmedpharmacol.com/,200,,,,2018-03-07,"State Key Laboratory of Genetic Resources and Evolution, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming 650223, People's Republic of China; Kunming College of Life Science, University of Chinese Academy of Sciences, Kunming 650204, People's Republic of China.","Dong Y, Gao Y, He S, Kui L, Ma X, Wang W, Wang X, Wang Y, Yang S, Zhang G, Zhang J","2014HB011, 2016ZF001, U1402262","National Natural Science Foundation of China, Project of Young and Middle-aged Talent of Yunnan Province, major Science and Technique Programs in Yunnan Province",20.0,"Andorra, China",hmod,CAPITALIZED,ok
28316655,excape-db,0.9908768,,0.9908768,excape-db,0.9908768,1,https://solr.ideaconsult.net/search/excape/,200,,,,2017-03-07,"Discovery Sciences, Innovative Medicines and Early Development Biotech Unit, AstraZeneca R&D Gothenburg, 43183 Mölndal, Sweden.","Ashby TJ, Carlsson L, Ceulemans H, Chen H, Chupakin V, Engkvist O, Georgiev I, Golib-Dzib JF, Jeliazkov V, Jeliazkova N, Kochev N, Sun J, Wegner J",671555,EU Horizon 2020 project ExCAPE,110.0,"Andorra, Sweden",excape-db,,ok
25828689,pfr2,0.9907916,pfr²,0.9907916,,0.9907916,1,http://pfr2.sb-roscoff.fr,200,France,"(48.7238,-3.98709)",,2015-04-15,"Centre National de la Recherche Scientifique, UMR 7144, EPEP, Station Biologique de Roscoff, 29680, Roscoff, France.","André A, Audic S, Darling KF, Douady CJ, Escarguel G, Kucera M, Mahé F, Morard R, Quillévéré F, Seears HA, Siccha M, Ujiié Y, Wade CM, Weiner AK, de Garidel-Thoron T, de Vargas C","DU1319/1‐1, KU2259/19, NE/D009707/1, NER/J/S2000/00860","Deutsche Forschungsgemeinschaft, Natural Environment Research Council",30.0,France,pfr²,CHARS_SANITIZED,ok
30020956,profppidb,0.9903767,,0.9903767,profppidb,0.9903767,1,https://rostlab.org/services/ppipair/,404,,,http://web.archive.org/web/20230610041211/https://rostlab.org/services/ppipair/,2018-07-18,"Imperial College London (ICL), Department of Computing, United Kingdom.","Hamp T, Rost B, Tran L",,German Ministry for Research and Education,7.0,United Kingdom,profppidb,,ok
28122127,clo-pla,0.99022007,clo-pla,0.99022007,,0.99022007,1,http://clopla.butbn.cas.cz/,200,Czechia,"(50.1851,14.6768)",,2017-04-01,"Institute of Botany, Czech Academy of Sciences, Třeboň, CZ-379 82, Czech Republic.","Chrtek J, Danihelka J, Herben T, Klimešová J, de Bello F",,,85.0,,clo-pla,,ok
32333443,EAHAD,0.9889864,eahad,0.9889864,,0.9889864,1,https://f7-db.eahad.org/,405,,,http://web.archive.org/web/20240606002156/https://f7-db.eahad.org/,2020-04-29,"Hematologie Biologique, CHU Montpellier, University of Montpellier, Montpellier, France.","Giansily-Blaizot M, Gomez K, Hampshire DJ, Kemball-Cook G, Ludlam CA, McVey JH, Perkins SJ, Rallapalli PM",,,34.0,France,eahad,CAPITALIZED,ok
31418763,antihiv-pred,0.98681724,,0.98681724,antihiv-pred,0.98681724,1,http://www.way2drug.com/hiv/,"HTTPConnectionPool(host='www.way2drug.com', port=80): Max retries exceeded with url: /hiv/ (Caused b",,,http://web.archive.org/web/20250518172545/http://www.way2drug.com/hiv/,2020-02-01,"Laboratory for Structure-Function Based Drug Design, Institute of Biomedical Chemistry, Moscow 119121, Russia.","Druzhilovskiy D, Filimonov D, Nicklaus M, Poroikov V, Rudik A, Stolbov L",17-54-30015-NIH_a,"NIH, RFBR-NIH",3.0,,antihiv-pred,,ok
21618345,MIRVAR,0.9865899,mirvar,0.9865899,,0.9865899,1,http://genome.igib.res.in/mirlovd,"HTTPConnectionPool(host='genome.igib.res.in', port=80): Max retries exceeded with url: /mirlovd (Cau",,,http://web.archive.org/web/20240714142642/http://genome.igib.res.in/mirlovd/,2011-02-24,"GN Ramachandran Knowledge Center for Genome Informatics, Institute of Genomics and Integrative Biology (CSIR), Mall Road, Delhi 110007.","Bhartiya D, Laddha SV, Mukhopadhyay A, Scaria V",,,30.0,Andorra,mirvar,CAPITALIZED,ok
22323062,DBPTB,0.98493797,dbptb,0.98493797,,0.98493797,1,http://ptbdb.cs.brown.edu/dbPTBv1.php,"HTTPConnectionPool(host='ptbdb.cs.brown.edu', port=80): Max retries exceeded with url: /dbPTBv1.php ",,,http://web.archive.org/web/20180219100907/http://ptbdb.cs.brown.edu:80/dbPTBv1.php,2012-02-08,"Department of Pediatrics, Women & Infants Hospital of Rhode Island, Providence, RI 02905, USA.","Andrew C, Istrail S, Laliberte A, Padbury JF, Parker J, Sharma S, Uzun A, Winterrowd E","5T35HL094308-02, P20 RR018728","NCRR NIH HHS, NHLBI NIH HHS",34.0,United States,dbptb,CAPITALIZED,ok
21632774,IMGT,0.98477256,imgt,0.98477256,,0.98477256,1,http://www.imgt.org/3Dstructure-DB/,"HTTPConnectionPool(host='www.imgt.org', port=80): Max retries exceeded with url: /3Dstructure-DB/ (C",,,http://web.archive.org/web/20250319180734/https://www.imgt.org/3Dstructure-DB/,2011-06-01,"IMGT, international ImMunoGeneTics information system, Laboratoire d'ImmunoGénétique Moléculaire LIGM, Université Montpellier 2, Institut de Génétique Humaine IGH, UPR CNRS 1142, 34396 Montpellier cedex 5, France.","Ehrenmann F, Lefranc MP",,,57.0,France,imgt,CAPITALIZED,ok
32991828,cancer prsweb,0.98392326,,0.98392326,cancer prsweb,0.98392326,1,https://prsweb.sph.umich.edu,200,United States,"(42.2807,-83.7801)",,2020-09-28,"Department of Biostatistics, University of Michigan School of Public Health, Ann Arbor, MI 48109, USA; Center for Statistical Genetics, University of Michigan School of Public Health, Ann Arbor, MI 48109, USA; Center for Precision Health Data Science, University of Michigan School of Public Health, Ann Arbor, MI 48109, USA; University of Michigan Rogel Cancer Center, University of Michigan, Ann Arbor, MI 48109, USA. Electronic address: larsf@umich.edu.","Beesley LJ, Fritsche LG, Ma Y, Mukherjee B, Patil S, Peng RB, Salvatore M, Taliun D, VandeHaar P, Zhou X","P30 CA046592, R01 HG008773, T32 CA083654","NCI NIH HHS, NHGRI NIH HHS, National Cancer Institute, National Science Foundation, University of Michigan",77.0,United States,cancer prsweb,,ok
23760817,mcic collection,0.98319465,,0.98319465,mcic collection,0.98319465,1,http://www.mrn.org/,200,United States,"(36.4072,-105.5731)",,2013-07-01,"Department of Psychiatry, Massachusetts General Hospital, Building 120, Suite 101D, Charlestown, MA 02129-2000, USA. RGOLLUB@PARTNERS.ORG","Andreasen NC, Bockholt J, Brauns S, Bustillo JR, Calhoun VD, Clark VP, Ehrlich S, Gollub RL, Ho BC, King MD, Lauriello J, Lim KO, Magnotta V, Manoach DS, Mueller BA, O'Leary D, Rosen BR, Schulz SC, Seidman L, Shoemaker JM, Sponheim SR, Turner JA, White T","K08 MH068540, M01 RR001066, P41 RR014075, R01 EB000840, R01 EB005846, R01 EB006841, R01 EB020407, RC1 MH089257, U24 RR021992","NCRR NIH HHS, NIBIB NIH HHS, NIMH NIH HHS",122.0,United States,mcic collection,,ok
32533075,CIDO,0.98292595,cido,0.98292595,,0.98292595,1,https://www.iso.org/standard/74572.html,200,Canada,"(43.6532,-79.3832)",,2020-06-12,"University of Michigan Medical School, Ann Arbor, MI, 48109, USA. yongqunh@med.umich.edu.","Athey B, Beverley J, Chen L, He Y, Huang HH, Huffman A, Hur J, Liu Y, Omenn GS, Ong E, Smith B, Wang Y, Yang X, Yu H","1T15LM012495, 1U24CA199374, 1UL1TR001412, 2019PT320003, Global Reach Award, P30 ES017885, P30ES017885, R01 GM080646, R01GM080646, T15 LM012495, U24 CA199374, U24 CA210967, U24CA210967, UH2 AI132931, UL1 TR001412","Chinese Academy of Medical Sciences, Chinese Academy of Medical Sciences (CAMS), NCATS NIH HHS, NCI NIH HHS, NIAID NIH HHS, NIEHS NIH HHS, NIGMS NIH HHS, NLM NIH HHS, U-M | Medical School, U.S. Department of Health &amp; Human Services | National Institutes of Health, U.S. Department of Health &amp; Human Services | National Institutes of Health (NIH), University of Michigan, University of Michigan (U-M Medical School)",48.0,United States,cido,CAPITALIZED,ok
31551423,palmtraits,0.980566,,0.980566,palmtraits,0.980566,1,www.try-db.org,Invalid URL 'www.try-db.org': No scheme supplied. Perhaps you meant https://www.try-db.org?,,,http://web.archive.org/web/20251003122854/https://www.try-db.org/,2019-09-24,"Institute for Biodiversity and Ecosystem Dynamics (IBED), University of Amsterdam, P.O. Box 94240, 1090 GE, Amsterdam, The Netherlands. wdkissling@gmail.com.","Baker WJ, Balslev H, Dransfield J, Göldel B, Kissling WD, Lim JY, Onstein RE, Svenning JC","00016549, 272-06-0476, 310886, 824.15.007, ERC-2012-StG-310886-HISTFUNC, FP7-PALMS-Contract no. 212631","Det Frie Forskningsråd (Danish Council for Independent Research), Dutch Research Council (NWO), European Research Council, Villum Fonden",34.0,"Andorra, Comoros, Netherlands",palmtraits,,ok
31211397,chlambase,0.98010325,,0.98010325,chlambase,0.98010325,1,http://chlambase.org/,200,United States,"(40.0992,-83.1141)",,2019-01-01,"Ontology Development Group, Library, Oregon Health and Science University, Portland, OR, USA.","Afrasiabi C, Cano MA, Good BM, Hybiske K, Jow D, Lelong S, Putman T, Stupp GS, Su AI, Waagmeester A, Wu C",,,4.0,"Andorra, United States",chlambase,,ok
22121218,mapper2,0.9780966,mapper2,0.9780966,,0.9780966,1,http://genome.ufl.edu/mapperdb,404,,,http://web.archive.org/web/20170930145013/http://genome.ufl.edu:80/mapperdb,2011-11-24,"Department of Molecular Genetics and Microbiology, University of Florida Genetics Institute, University of Florida, Gainesville, FL 32610, USA. ariva@ufl.edu",Riva A,UL1 TR000064,NCATS NIH HHS,16.0,"Andorra, United States",mapper2,,ok
31866958,phi-nets,0.97676504,,0.97676504,phi-nets,0.97676504,1,http://www.phi-base.org,200,United Kingdom,"(51.8164,-0.3573)",,2019-12-06,"Department of Biointeractions and Crop Protection, Rothamsted Research, Harpenden, United Kingdom.","Hammond-Kosack KE, Janowska-Sejda EI, Lysenko A, Rawlings C, Tsoka S, Urban M","BB/I000488/1, BB/K020056/1, BB/N018095/1, BB/S020020/1, BBS/E/C/00005192, BBS/E/C/000I0210, BBS/E/C/000I0250",Biotechnology and Biological Sciences Research Council,5.0,"Andorra, United Kingdom",phi-nets,,ok
22887982,flowrepository,0.976646,,0.976646,flowrepository,0.976646,1,https://flowrepository.org/,"HTTPSConnectionPool(host='flowrepository.org', port=443): Max retries exceeded with url: / (Caused b",,,http://web.archive.org/web/20250924013608/https://flowrepository.org/,2012-08-06,"Terry Fox Laboratory, BC Cancer Agency, Vancouver, British Columbia, Canada.","Breuer K, Brinkman RR, Kotecha N, Rosenberg C, Spidlen J",,,142.0,Canada,flowrepository,,ok
21824409,bkm-react,0.9756894,,0.9756894,bkm-react,0.9756894,1,http://bkm-react.tu-bs.de/,"HTTPConnectionPool(host='bkm-react.tu-bs.de', port=80): Max retries exceeded with url: / (Caused by ",,,http://web.archive.org/web/20210614003831/https://bkm-react.tu-bs.de/,2011-08-08,"Department of Bioinformatics and Biochemistry, Institute for Biochemistry and Biotechnology, Technische Universität Braunschweig, Langer Kamp 19 B, 38106 Braunschweig, Germany.","Lang M, Schomburg D, Stelzer M",,,50.0,"Andorra, Germany",bkm-react,,ok
32500918,RGPDB,0.9748861,rgpdb,0.9748861,,0.9748861,1,https://crri.unl.edu/databases,"HTTPSConnectionPool(host='crri.unl.edu', port=443): Max retries exceeded with url: /databases (Cause",,,http://web.archive.org/web/20240919115730/https://crri.unl.edu/databases,2020-01-01,"Young Nebraska Scientists Program, University of Nebraska (EPSCoR), Lincoln, NE 68588, USA.","Cahoon EB, Cui A, Du Q, Freitas D, Konda AR, Liu K, Martin-Olenski M, Mcham M, Moisseyev G, Moriyama EN, Park K, Rajagopal D, Schnable JC, Zhang C",OIA-1557417,"National Science Foundation, Nebraska Soybean Board",6.0,United States,rgpdb,CAPITALIZED,ok
24441765,tr-db,0.9724944,tr-db,0.9724944,,0.9724944,1,https://chaos.ugent.be/WE15/,"HTTPSConnectionPool(host='chaos.ugent.be', port=443): Max retries exceeded with url: /WE15/ (Caused ",,,http://web.archive.org/web/20240423084602/https://chaos.ugent.be/WE15/,2014-01-04,"Laboratory of Functional Plant Biology, Department of Physiology, Faculty of Sciences, Ghent University, K.L. Ledeganckstraat 35, B-9000 Gent, Belgium. Electronic address: yuming.hu@ugent.be.","Audenaert D, Callebert P, Hu Y, Nguyen L, Van Der Straeten D, Vandemoortel I, Vandenbussche F, Verschraegen L",,,5.0,Belgium,tr-db,,ok
27863903,tryptag.org,0.96478224,,0.96478224,tryptag.org,0.96478224,1,http://tryptag.org,200,France,"(48.5839,7.7455)",,2016-11-15,"Sir William Dunn School of Pathology, University of Oxford, Oxford, UK. Electronic address: samuel.dean@path.ox.ac.uk.","Dean S, Sunter JD, Wheeler RJ","104627/Z/14/Z, 108445/Z/15/Z, WT066839MA",Wellcome Trust,209.0,United Kingdom,tryptag.org,,ok
33753737,fault2sha,0.96459955,,0.96459955,fault2sha,0.96459955,1,http://fault2sha.net/,200,Netherlands,"(53.2193,6.5665)",,2021-03-22,"UCL IRDR, Institute for Risk and Disaster Reduction University College London, Gower Street, London, WC1E 6BT, UK. j.faure-walker@ucl.ac.uk.","Benedetti L, Boncio P, Faure Walker J, Pace B, Peruzza L, Roberts G, Scotti O, Visini F",A*MIDEX,Aix-Marseille Université (Aix-Marseille University),5.0,"Andorra, United Kingdom",fault2sha,,ok
32333496,PSORF,0.9445207,psorf,0.9445207,,0.9445207,1,http://psorf.whu.edu.cn/,200,China,"(30.5851,114.2662)",,2020-05-22,"College of Life Sciences, Wuhan University, Wuhan, China.","Chen Y, Du W, Fan W, Li D, Liang X, Wang K, Ye H, Zheng X, Zhou Y",31770310,National Natural Science Foundation of China,43.0,China,psorf,CAPITALIZED,ok
23817071,lipidblast,0.94304574,,0.94304574,lipidblast,0.94304574,1,http://fiehnlab.ucdavis.edu/projects/LipidBlast/,200,United States,"(45.5235,-122.676)",,2013-06-30,"Metabolics Core, UC Davis Genome Center, University of California, Davis, Davis, California, USA. tkind@ucdavis.edu","DeFelice B, Fiehn O, Kind T, Lee DY, Liu KH, Meissen JK","P20 HL113452, U24 DK097154","NHLBI NIH HHS, NIDDK NIH HHS",697.0,United States,lipidblast,,ok
28736578,dark proteome database,0.94218904,,0.94218904,dark proteome database,0.94218904,1,http://darkproteome.ws,200,United States,"(33.1215,-117.324)",,2017-07-20,"Instituto Superior Técnico, Universidade de Lisboa, 1049-001 Lisbon, Portugal.","O'Donoghue SI, Perdigão N, Rosa AC",UID/EEA/5009/2013,Fundação para a Ciência e a Tecnologia (PT),15.0,Portugal,dark proteome database,,ok
