ID,best_name,best_name_original,name_modification_flags,extracted_url
40013940,UNIMAP,unimap,CAPITALIZED,
38572168,livit-net,livit-net | transformer,PIPE_CLEANED,https://hz-t3.matpool.com:28765?token=aQjYR4hqMI
40341774,UYSD,uysd,CAPITALIZED,
37589308,BGEE,bgee,CAPITALIZED,
39555474,easy-moda,easy-moda | enalos cloud platform,PIPE_CLEANED,https://www.enaloscloud.novamechanics.com/insight/moda/
38769143,MZMINE,mzmine,CAPITALIZED,
38261340,GMFGRN,gmfgrn,CAPITALIZED,
37753522,toxrefdb,toxrefdb | toxicity reference database,PIPE_CLEANED,
39621301,NPTAGM,nptagm,CAPITALIZED,
37180100,VIGET,viget,CAPITALIZED,
35230423,genbank (submit),genbank,DISAMBIGUATED,https://submit.ncbi.nlm.nih.gov/sarscov2/genbank/
35673005,GDPR,gdpr,CAPITALIZED,
36819898,SIMBAD,simbad,CAPITALIZED,
36443329,REDDB,reddb,CAPITALIZED,
36967676,MMHCDB,mmhcdb,CAPITALIZED,
37590326,BALDR,baldr,CAPITALIZED,https://baldr.cpr.ku.dk
35313008,camoevo,camoevo | an open,PIPE_CLEANED,
39048679,WWE,wwe,CAPITALIZED,
38868516,PHGD,phgd,CAPITALIZED,
37934748,CBR,cbr,CAPITALIZED,
35886794,REDFLY,redfly,CAPITALIZED,
37771003,MMIP,mmip,CAPITALIZED,
36755307,xenbase,xenbase | xenopus model organism,PIPE_CLEANED,https://www.xenbase.org/
36624399,GBCDB,gbcdb,CAPITALIZED,http://tmliang.cn/gbc/
36771869,UHMWPE,uhmwpe,CAPITALIZED,
35739750,DARHD,darhd,CAPITALIZED,
39360619,PDCDB,pdcdb,CAPITALIZED,https://idrblab.org/PDCdb/
35576001,SKIOME,skiome,CAPITALIZED,
36575445,NETACT,netact,CAPITALIZED,
39213277,IDENET,idenet,CAPITALIZED,
40327458,MSNGO,msngo,CAPITALIZED,
38623547,TRIPI,tripi,CAPITALIZED,
40442291,r-ckgat,r-ckgat | ckgat,PIPE_CLEANED,
34904611,KRAS,kras</i,"HTML_REMOVED,CAPITALIZED",
39230075,MRGM,mrgm,CAPITALIZED,
35232478,TADA,tada,CAPITALIZED,
39574409,PANKB,pankb,CAPITALIZED,
35281829,ARZIMM,arzimm,CAPITALIZED,
39935019,IAMPDB,iampdb,CAPITALIZED,https://bblserver.org.in/iampdb/
39869488,PPCPS,ppcps,CAPITALIZED,
39820437,SCGO,scgo,CAPITALIZED,
35495163,GURFAP,gurfap,CAPITALIZED,http://www.gzybioinfoormatics.cn/GURFAP
35609980,GEO (geoexplorer),geo,"CAPITALIZED,DISAMBIGUATED",https://geoexplorer.rosalind.kcl.ac.uk
39607707,PDB,pdb,CAPITALIZED,RCSB.org
36330927,qtlbase2,qtlbase2 | qtlbase,PIPE_CLEANED,http://mulinlab.org/qtlbase
39607778,BWT,bwt,CAPITALIZED,
40328737,HIBC,hibc,CAPITALIZED,https://www.hibc.rwth-aachen.de
38330004,SDN,sdn | ddosdn,"PIPE_CLEANED,CAPITALIZED",
35069703,GMQN,gmqn,CAPITALIZED,
34791203,FRANTK,frantk,CAPITALIZED,
37986230,DRMREF,drmref,CAPITALIZED,https://ccsm.uth.edu/DRMref/
34791357,FUZDB,fuzdb,CAPITALIZED,https://fuzdb.org
40050634,CUGUV,cuguv,CAPITALIZED,
40230947,SBRM,sbrm,CAPITALIZED,
35037224,reactome (plantreactome),reactome | pubchem,"PIPE_CLEANED,DISAMBIGUATED",https://plantreactome.gramene.org
35037225,AGROLD,agrold,CAPITALIZED,
39985319,MANUDB,manudb,CAPITALIZED,
35266814,CIAMIB,ciamib,CAPITALIZED,
40100137,PDBE,pdbe | pdb,"PIPE_CLEANED,CAPITALIZED",https://pdbe.org/chem/sti
39117154,circadipy,circadipy | an open,PIPE_CLEANED,
39510367,HEAL,heal | impowr,"PIPE_CLEANED,CAPITALIZED",
39379421,FANET,fanet,CAPITALIZED,
38625925,NOMA,noma | oma,"PIPE_CLEANED,CAPITALIZED",
37053159,simplemind,simplemind | an open,PIPE_CLEANED,
37069653,GBC,gbc,CAPITALIZED,
35169226,ACMG,acmg,CAPITALIZED,
35169263,ALMA,alma,CAPITALIZED,
35071207,BAS,bas,CAPITALIZED,
38167832,MAPS,maps,CAPITALIZED,
37971299,DDBJ,ddbj,CAPITALIZED,https://www.ddbj.nig.ac.jp
37938570,EPOS,epos,CAPITALIZED,
35759515,urptmdb,urptmdb | teaprot,PIPE_CLEANED,https://tea.coffeeprot.com/
39380489,DDBJ,ddbj,CAPITALIZED,https://www.ddbj.nig.ac.jp
36382391,alphafold protein structure database,alphafold protein structure database | alphafold,PIPE_CLEANED,
39741145,ITH,ith,CAPITALIZED,
38102790,IHDR,ihdr,CAPITALIZED,
37758930,neuromabseq,neuromabseq | neuromab,PIPE_CLEANED,
37709805,PAGES,pages,CAPITALIZED,
39102448,COPS,cops,CAPITALIZED,
38250527,MPDB,mpdb,CAPITALIZED,
40445983,cyclegan,cyclegan | yolov8s,PIPE_CLEANED,
40528035,DRIFTS,drifts | hsi,"PIPE_CLEANED,CAPITALIZED",
39528678,ONIX,onix,CAPITALIZED,
39889147,SERS,sers,CAPITALIZED,
39430404,PPHIC,pphic,CAPITALIZED,
39151939,maize genetics and genomics database,maize genetics and genomics database | maizegdb | the maize genetics and genomics database,PIPE_CLEANED,
40479047,RBPSEG,rbpseg,CAPITALIZED,
40315414,AVRC,avrc,CAPITALIZED,
40315417,LSTM,lstm,CAPITALIZED,
36350503,MSINGB,msingb | msi,"PIPE_CLEANED,CAPITALIZED",
36825752,FAPD,fapd,CAPITALIZED,
39512782,CGD,cgd,CAPITALIZED,
40233745,SGS,sgs,CAPITALIZED,
36449162,ATLAS,atlas | bs-,"PIPE_CLEANED,CAPITALIZED",
35974056,NFT,nft,CAPITALIZED,
39578580,HDBIND,hdbind,CAPITALIZED,
35106057,MHA,mha,CAPITALIZED,
40136077,PROBML,probml,CAPITALIZED,
37105065,MOF,mof,CAPITALIZED,
37187003,NORM,norm,CAPITALIZED,
37563883,DEBBIE,debbie,CAPITALIZED,
39611991,glycopost,glycopost | unicarb,PIPE_CLEANED,
36892262,asgard+,asgard+ | asgard,PIPE_CLEANED,
37220074,ECOCYC,ecocyc,CAPITALIZED,EcoCyc.org
39530225,DBSNP,dbsnp,CAPITALIZED,https://www.ncbi.nlm.nih.gov/snp
38481855,INBIO,inbio,CAPITALIZED,
36351936,RGB,rgb,CAPITALIZED,
36351966,NEMO,nemo,CAPITALIZED,
40202271,nanomaterials-integrated crispr/cas systems,nanomaterials-integrated crispr/cas systems | toolbox for optical detection,PIPE_CLEANED,
37974076,PRANA,prana,CAPITALIZED,https://cran.r-project.org/web/packages/PRANA/index.html
37498959,an open,an open | canadian open neuroscience platform,PIPE_CLEANED,
39579797,ATFDB,atfdb,CAPITALIZED,
34664659,NPCDR,npcdr,CAPITALIZED,https://idrblab.org/npcdr/
37843156,BIOKA,bioka,CAPITALIZED,https://ngdc.cncb.ac.cn/bioka
38351149,PYHIM,pyhim,CAPITALIZED,
39154076,EDARA,edara,CAPITALIZED,
36385198,PEPSEQ,pepseq,CAPITALIZED,
36008415,NIMH,nimh,CAPITALIZED,
37614126,BOLD,bold,CAPITALIZED,
38335132,IPTG,iptg,CAPITALIZED,
37139115,PORT,port,CAPITALIZED,
38941446,CCCRYO,cccryo,CAPITALIZED,
36696912,mucurex,μcurex,CHARS_SANITIZED,
37647277,VQA,vqa,CAPITALIZED,
40645675,MDDB,mddb,CAPITALIZED,https://mddb.nitrr.ac.in/
40301633,REMOTE,remote,CAPITALIZED,
36107335,FPBASE,fpbase,CAPITALIZED,
37680201,PSF,psf,CAPITALIZED,
38450403,AGTC,agtc,CAPITALIZED,
38040823,EBSD,ebsd,CAPITALIZED,
35927290,FIVES,fives,CAPITALIZED,
36271389,CIDO,cido,CAPITALIZED,
38155575,HEMU,hemu,CAPITALIZED,
36795731,GAN,gan,CAPITALIZED,
36484479,EMATI,emati,CAPITALIZED,https://emati.biotec.tu-dresden.de
36926884,allendigger,allendigger | allen brain atlas,PIPE_CLEANED,
36631981,MARVEL,marvel,CAPITALIZED,
37189043,YNCX,yncx,CAPITALIZED,
38909399,BRCA,brca,CAPITALIZED,
40400348,ACRDB,acrdb,CAPITALIZED,https://pro.unl.edu/AcrDB
37697022,brain tumor,brain tumor | convolutional neural network,PIPE_CLEANED,
39433728,DOGA,doga,CAPITALIZED,
39450189,EBOLA,ebola,CAPITALIZED,
37811889,SOYMD,soymd,CAPITALIZED,https://yanglab.hzau.edu.cn/SoyMD/#/
36533982,GDB,gdb,CAPITALIZED,
36534166,ILEE,ilee,CAPITALIZED,
33798067,JRDB,jrdb,CAPITALIZED,
36435908,SURE,sure,CAPITALIZED,
37058511,DAGSIM,dagsim,CAPITALIZED,
40728616,POSSUM,possum,CAPITALIZED,
36026437,HYPDB,hypdb,CAPITALIZED,https://www.HypDB.site
37566638,CHRR,chrr,CAPITALIZED,https://jugit.fz-juelich.de/IBG-1/ModSim/fluxomics/chrrt
40548541,IECATA,iecata,CAPITALIZED,http://mathtc.nscc-tj.cn/cataai/
40089864,GDC,gdc,CAPITALIZED,
38730184,MISATO,misato,CAPITALIZED,
40057378,STAI,stai,CAPITALIZED,
38206015,KSHV,kshv,CAPITALIZED,
36502211,IEEE,ieee,CAPITALIZED,
36289281,reactome (dar),reactome,DISAMBIGUATED,https://dar.biocomp.unibo.it
40270708,CORN (qinlab),corn,"CAPITALIZED,DISAMBIGUATED",https://qinlab.sysu.edu.cn/corn/home
35208198,metamdb,metamdb | metabolic atom mapping database,PIPE_CLEANED,
35503204,mrparse,mrparse | alphafold,PIPE_CLEANED,
36125864,genome taxonomy database,genome taxonomy database | the genome taxonomy database,PIPE_CLEANED,
35126443,GRAND,grand,CAPITALIZED,
36420889,DDBJ,ddbj,CAPITALIZED,https://www.ddbj.nig.ac.jp
40779104,CEDAR,cedar,CAPITALIZED,
40828275,BRAKER,braker | tsebra,"PIPE_CLEANED,CAPITALIZED",
35536253,BIOUML,biouml,CAPITALIZED,https://www.biouml.org
40582613,cppsite3,cppsite3 | cppsite,PIPE_CLEANED,
34520557,GTDB,gtdb,CAPITALIZED,https://gtdb.ecogenomic.org
37780991,IRIS,iris | sight,"PIPE_CLEANED,CAPITALIZED",
37125649,dbcan3,dbcan3 | dbcan,PIPE_CLEANED,https://bcb.unl.edu/dbCAN2
38190692,transformer,transformer | a large-scale,PIPE_CLEANED,
40435368,RETINA,retina,CAPITALIZED,
38567644,LCDB,lcdb,CAPITALIZED,
39157583,GEGA,gega | refseq,"PIPE_CLEANED,CAPITALIZED",
35536809,litmc-bert,litmc-bert | transformer,PIPE_CLEANED,
39830982,PROAD,proad,CAPITALIZED,
37476211,EUDIS,eudis,CAPITALIZED,
35020905,DEST,dest,CAPITALIZED,
37578228,VWDB,vwdb,CAPITALIZED,
36710661,MHA,mha,CAPITALIZED,http://malehealthatlas.cn/
35353316,ODDS,odds,CAPITALIZED,
35891138,IOMT,iomt,CAPITALIZED,
36467575,MLSP,mlsp,CAPITALIZED,https://sujiezhulab.shinyapps.io/BRCA/
37440307,CRACT,cract,CAPITALIZED,https://clinicaltrials.gov/ct2/show/NCT04994093
38667169,FAIR,fair,CAPITALIZED,
39695186,FLAIR,flair,CAPITALIZED,
36658229,HCLIM,hclim,CAPITALIZED,
36640942,CESIUM,cesium,CAPITALIZED,
38155573,B,b,"SHORT_NAME_NO_URL,CAPITALIZED",
38502608,FGCD,fgcd,CAPITALIZED,https://www.hebaubioinformatics.cn/FungalGeneCluster/
37093804,DDA,dda,CAPITALIZED,
36307625,crowd-5e,crowd-5e | a croatian psycholinguistic database of affective norms for five discrete emotions,PIPE_CLEANED,
38191934,REPORT,report,CAPITALIZED,
37849251,plantcfg,plantcfg | a comprehensive database with web tools for analyzing candidate flowering genes in multiple plants,PIPE_CLEANED,
36572678,IDSEM,idsem,CAPITALIZED,
36279873,PRISM,prism,CAPITALIZED,
39737003,simul-db,simul-db | a database of single and multi-target cas9 guides for hazelnut editing,PIPE_CLEANED,
38066222,CMR,cmr,CAPITALIZED,
40261733,CPDMS,cpdms,CAPITALIZED,https://crops.phyzen.com/
36247691,review of gnss,review of gnss/gps | hydrologic loading applications and their implications for water resource research,"PIPE_CLEANED,HTML_REMOVED",
39213302,SCDB,scdb,CAPITALIZED,
40327796,PGCP,pgcp,CAPITALIZED,
36609142,PUGTDB,pugtdb,CAPITALIZED,
40557783,simplistic software for analyzing mass spectra,simplistic software for analyzing mass spectra | experimental-theoretical database for identifying poisonous and explosive substances,PIPE_CLEANED,
40214971,dinosource,dinosource | a comprehensive database of dinoflagellate genomic resources,PIPE_CLEANED,
39414258,RETTDB,rettdb,CAPITALIZED,https://biomedinfo.di.unipi.it/rett-database/
38679729,METADB,metadb,CAPITALIZED,
38106962,FAMFAC,famfac,CAPITALIZED,
36518520,TEAGVD,teagvd,CAPITALIZED,
38419327,bamboobase,bamboobase | a comprehensive database of bamboo omics and systematics,PIPE_CLEANED,
35159786,cocon-database,cocon-database | tool to assess nanomaterial hazard,PIPE_CLEANED,
40173611,ICCDRS,iccdrs,CAPITALIZED,
38863005,QUANDB,quandb,CAPITALIZED,
36470968,FAIRER,fairer,CAPITALIZED,
38027538,conjugated polymer process ontology,conjugated polymer process ontology | experimental data repository for organic field-effect transistors,PIPE_CLEANED,
39895511,HTD,htd | hppd,"PIPE_CLEANED,CAPITALIZED",
37553326,spindrop,spindrop | a droplet microfluidic platform to maximise single-cell sequencing information content,PIPE_CLEANED,
36537834,first genome sequence resource of,first genome sequence resource of | causal agent of foxtail millet stinking smut disease,PIPE_CLEANED,
36587236,genome sequence resource of,genome sequence resource of | causative agent of apple replant disease,PIPE_CLEANED,
35965308,IMSE,imse,CAPITALIZED,
38865446,PPFAB,ppfab,CAPITALIZED,
36703942,ELSI,elsi,CAPITALIZED,
37457653,catalog,﻿catalog,CHARS_SANITIZED,
39669549,DARG,darg,CAPITALIZED,
39113237,organoidportal,organoidportal | web server and single-cell transcriptome database featuring reference atlases of organoids,PIPE_CLEANED,
35820117,HU,hu</sup | publicly available database,"PIPE_CLEANED,HTML_REMOVED,SHORT_NAME_FLAGGED,CAPITALIZED",
36311883,NCCIH,nccih,CAPITALIZED,
35607649,high-precision classification method of mammary cancer based on improved,high-precision classification method of mammary cancer based on improved | densenet,PIPE_CLEANED,
37098652,bnaomics,bnaomics | a comprehensive platform combining pan-genome and multi-omics data from brassica napus,PIPE_CLEANED,
37934729,CGG,cgg,CAPITALIZED,
37787899,topdownapp,topdownapp | an open,PIPE_CLEANED,
39574222,MACE,mace,CAPITALIZED,
37526240,bsfbase,bsfbase | the comprehensive genomic resource for a natural recycler,PIPE_CLEANED,
35118058,SPSED,spsed,CAPITALIZED,
39444035,TECRR,tecrr,CAPITALIZED,
34954899,MPOD,mpod,CAPITALIZED,
37789481,LSD,lsd,CAPITALIZED,
36167495,circgpa,circgpa | circrna functional annotation based on probability-generating functions,PIPE_CLEANED,
36004795,CPBD,cpbd,CAPITALIZED,
38217287,PSCIDB,pscidb,CAPITALIZED,
35890791,field of optical immunosensors focusing on a label-free,field of optical immunosensors focusing on a label-free | white light reflectance spectroscopy-based immunosensing platform,PIPE_CLEANED,
38676307,BJUIR,bjuir,CAPITALIZED,
39888724,expression of concern,expression of concern | disgenet | interaction database,PIPE_CLEANED,
40036254,MAF,maf,CAPITALIZED,
39823405,PPISEQ,ppiseq,CAPITALIZED,
39102880,SEER,seer,CAPITALIZED,
38988407,IPD,ipd,CAPITALIZED,
36875148,propedia,propedia | interaction database,PIPE_CLEANED,
38906878,lifespan disparity dataset,lifespan disparity dataset | an open,PIPE_CLEANED,
38431773,CLAIR,clair,CAPITALIZED,
35417484,HAPPY,happy,CAPITALIZED,
36761115,annotated catalogue of orthoptera,﻿annotated catalogue of orthoptera,CHARS_SANITIZED,
37777465,ILABDB,ilabdb,CAPITALIZED,
39415970,HORTDB,hortdb,CAPITALIZED,
35909855,pagerank,pagerank | finder based algorithm for multimedia resources in preschool education,PIPE_CLEANED,
38384129,RLKDB,rlkdb,CAPITALIZED,
38744868,REMIND,remind,CAPITALIZED,
40383374,ADGAP,adgap,CAPITALIZED,
40285727,inkjet-printed graphene multielectrode arrays,inkjet-printed graphene multielectrode arrays | lt;i&gt;in,PIPE_CLEANED,
39664372,TSPDB,tspdb,CAPITALIZED,
34978699,preclinical research strategy development for rnai-based therapies in oncology using patient-centered information from public databases of,preclinical research strategy development for rnai-based therapies in oncology using patient-centered information from public databases of | human protein atlas,PIPE_CLEANED,
36535428,regulatory network,regulatory network | structure-function analysis,PIPE_CLEANED,
37567758,PRIDE,pride,CAPITALIZED,
38714759,microbioraman,microbioraman | an open-access web repository for microbiological raman spectroscopy data,PIPE_CLEANED,
37950851,KSIA,ksia,CAPITALIZED,
36787439,DIPEX,dipex,CAPITALIZED,
35659285,USP,usp,CAPITALIZED,https://statepolicies.com/
35390003,MID,mid,CAPITALIZED,http://mouse.biomedtzc.cn
38585015,PFGD,pfgd,CAPITALIZED,http://pfgd.bio2db.com/
40399309,SMYLR,smylr,CAPITALIZED,
40233746,RIRA,rira,CAPITALIZED,
39977381,ABLVR,ablvr,CAPITALIZED,
38816550,CAWA,cawa,CAPITALIZED,http://mengwanglab.org/atlas
39047941,PBMGC,pbmgc,CAPITALIZED,https://ciods.in/gcpdb/
36280721,ISPI,ispi,CAPITALIZED,
36675905,BEB,beb,CAPITALIZED,
37567397,CGTDB,cgtdb,CAPITALIZED,
35446579,COSS,coss,CAPITALIZED,
38812536,MRCA,mrca,CAPITALIZED,
36861131,NGC,ngc,CAPITALIZED,
36100598,musudaqua[db,µsudaqua[db,CHARS_SANITIZED,
37831357,MSKKP,mskkp,CAPITALIZED,
36240175,CAAXR,caaxr,CAPITALIZED,
37193038,RINETX,rinetx,CAPITALIZED,
37123247,RAPTOR,raptor,CAPITALIZED,
36658147,ARCLIM,arclim,CAPITALIZED,
40044760,CLDNET,cldnet,CAPITALIZED,
39432666,AKIR,akir,CAPITALIZED,
37697055,MIA,mia,CAPITALIZED,
37099501,HAGE,hage,CAPITALIZED,
36124798,ASTRO,astro,CAPITALIZED,
39198675,HECA,heca,CAPITALIZED,
40000654,IPED,iped,CAPITALIZED,
38067184,EBISC,ebisc,CAPITALIZED,
34888618,GINCCO,gincco,CAPITALIZED,
38547405,CHORUS,chorus,CAPITALIZED,
38834718,NPPRED,nppred,CAPITALIZED,https://neuropred.anvil.app
39404887,BIJ,bij,CAPITALIZED,https://bij.cuh.ac.in/
36938926,INDRA,indra,CAPITALIZED,
35758810,AKL,akl,CAPITALIZED,https://cran.r-project.org/web/packages/MAKL
39202407,DARTAG,dartag,CAPITALIZED,
35663034,OVD,ovd,CAPITALIZED,
39091896,TESS,tess,CAPITALIZED,
36450810,ESRC,esrc,CAPITALIZED,
37537202,IPDM,ipdm,CAPITALIZED,
35904158,LCM,lcm,CAPITALIZED,
35680885,LIANA,liana,CAPITALIZED,
36083008,CAMLU,camlu,CAPITALIZED,
37672022,JADBIO,jadbio,CAPITALIZED,https://ega-archive.org/
37567984,CTRF,ctrf,CAPITALIZED,
37468574,ECGDL,ecgdl,CAPITALIZED,
37644066,RVD,rvd,CAPITALIZED,
39066514,XMEN,xmen,CAPITALIZED,
38561149,RBA,rba,CAPITALIZED,
39180095,TRGNN,trgnn,CAPITALIZED,
38863081,CEPEST,cepest,CAPITALIZED,
38479385,trim-tpd,δtrim-tpd,CHARS_SANITIZED,
38686696,DWTP,dwtp,CAPITALIZED,
37414823,PUM,pum,CAPITALIZED,
40301713,COSER,coser,CAPITALIZED,
35680932,ISYB,isyb,CAPITALIZED,
37142360,BFI,bfi,CAPITALIZED,
37033061,XGB,xgb,CAPITALIZED,https://xinglinyi.shinyapps.io/20221004-app/
39820061,DEFI,defi,CAPITALIZED,
38273575,TRY,try,CAPITALIZED,
40279043,NCTC,nctc,CAPITALIZED,
37291214,HLCA,hlca,CAPITALIZED,
35853958,NCH,nch,CAPITALIZED,
39589995,RCCS,rccs,CAPITALIZED,
35895741,SVI,svi,CAPITALIZED,
37658226,TWAS,twas,CAPITALIZED,
40121504,OBDM,obdm,CAPITALIZED,
35042894,ADACNN,adacnn,CAPITALIZED,
35370187,JMDC,jmdc,CAPITALIZED,
40163043,RESET,reset,CAPITALIZED,
35654892,QSCN,qscn,CAPITALIZED,http://www.qshgm.lbci.net/
39880958,GEN,gen,CAPITALIZED,
39448623,WISE,wise,CAPITALIZED,
36314583,DMM,dmm,CAPITALIZED,
37723201,ITIC,itic,CAPITALIZED,
35508965,CORN,corn,CAPITALIZED,http://www.plant.osakafu-u.ac.jp/~kagiana/vcorn/sarscov2/
40173841,MZUSP,mzusp,CAPITALIZED,
37815256,CIA,cia,CAPITALIZED,
40511584,osteoevidence,i>osteoevidence</i,HTML_REMOVED,
37372123,IPPRAS,ippras,CAPITALIZED,
36522353,GRNWRZ,grnwrz,CAPITALIZED,
38640488,NCA,nca,CAPITALIZED,
39085892,RSGP,rsgp,CAPITALIZED,
38653014,PLACID,placid,CAPITALIZED,
36707040,KOSMOS,kosmos,CAPITALIZED,http://bioengineering.skku.ac.kr/kosmos/
40177811,PQR,pqr,CAPITALIZED,
39468204,SSFCD,ssfcd,CAPITALIZED,
38556728,BK,bk,"SHORT_NAME_FLAGGED,CAPITALIZED",https://cbk.bjmu.edu.cn/
37117327,HGKR,hgkr,CAPITALIZED,
36556360,IFOS,ifos,CAPITALIZED,
36973698,STUVW,stuvw,CAPITALIZED,
37800393,ECN,ecn,CAPITALIZED,
38997128,IGMS,igms,CAPITALIZED,
39780059,NLP,nlp,CAPITALIZED,https://claramed.csic.es/medspaner
40348905,MOMFA,momfa,CAPITALIZED,
35810958,CIRRBP,cirrbp,CAPITALIZED,http://www.bioinformatics.team
36516131,GCNMLP,gcnmlp,CAPITALIZED,
39592634,HCSIF,hcsif,CAPITALIZED,
38921549,CIBAN,ciban,CAPITALIZED,
37554180,ATLAS,atlas,CAPITALIZED,http://www.mskca.tech
35325039,MANTIS,mantis,CAPITALIZED,
36895025,OMA,oma,CAPITALIZED,
39622400,NER,ner,CAPITALIZED,
38427620,HNB,hnb,CAPITALIZED,
39730485,IGWO,igwo,CAPITALIZED,
39661617,CEICG,ceicg,CAPITALIZED,
39773281,SJI,sji,CAPITALIZED,
38349131,TRN,trn,CAPITALIZED,
40408641,PAS,pas,CAPITALIZED,
38565568,ASPEFM,aspefm,CAPITALIZED,
36401161,PHN,phn,CAPITALIZED,
38066007,BIONER,bioner,CAPITALIZED,
38996838,RATIO,ratio,CAPITALIZED,
37681418,SCREEN,screen,CAPITALIZED,
38710786,CWF,cwf,CAPITALIZED,
36070863,GRN,grn,CAPITALIZED,
39254597,RNR,rnr,CAPITALIZED,
36454444,netpath,netpath | wikipathways | https://www.wikipathways.org/index.php/,PIPE_CLEANED,https://www.wikipathways.org/index.php/
35962986,SADA,sada | demo | aida,"PIPE_CLEANED,CAPITALIZED",http://zhanglab-bioinf.com/SADA
39158353,CTCAE,ctcae,CAPITALIZED,https://clinicaltrials.gov/study/NCT01042379
36340350,COST,cost | vitviz,"PIPE_CLEANED,CAPITALIZED",https://tomsbiolab.com/vitviz
40157887,STCAT,stcat,CAPITALIZED,https://guolab.wchscu.cn/TCellAtlas
38470439,PIMINE,pimine,CAPITALIZED,
37438390,TICCOM,ticcom,CAPITALIZED,
38388681,CANAL,canal,CAPITALIZED,
37733731,YORO,yoro | yolo,"PIPE_CLEANED,CAPITALIZED",
34850161,CAZY,cazy,CAPITALIZED,http://www.cazy.org
39814560,HGST,hgst,CAPITALIZED,
38504112,REFSEQ,refseq | gencode | faang | noncode,"PIPE_CLEANED,CAPITALIZED",gega.sigenae.org
35735230,mouse genome informatics (tools),mouse genome informatics | https://tools.nf.synapse.org/.,"PIPE_CLEANED,DISAMBIGUATED",https://tools.nf.synapse.org/
39536385,ctapred,ctapred | compound-target activity prediction,PIPE_CLEANED,
36849471,IBH,ibh,CAPITALIZED,
40175586,ESPS,esps | snds,"PIPE_CLEANED,CAPITALIZED",
39880865,CBAM,cbam,CAPITALIZED,
38488251,ERAS,eras,CAPITALIZED,
36571479,neuminer,neuminer | brain image library,PIPE_CLEANED,https://doi.brainimagelibrary.org/doi/10.35077/g.25
35703370,SPN,spn,CAPITALIZED,https://osf.io/2sncj/
39340826,HCRU,hcru,CAPITALIZED,
39242603,FMC,fmc,CAPITALIZED,
37440581,BRATS,brats,CAPITALIZED,
38882374,gwas-snp,gwas-snp | sv-snp,PIPE_CLEANED,
37768281,CORE,core,CAPITALIZED,
37769048,CINAHL,cinahl | rct,"PIPE_CLEANED,CAPITALIZED",
40259416,FTIR,ftir | st650,"PIPE_CLEANED,CAPITALIZED",
40996715,KASP,kasp,CAPITALIZED,https://kastrack.crea.gov.it/kastrackdb/?lang=en
37556115,VAW,vaw,CAPITALIZED,
36114445,TRRUST,trrust,CAPITALIZED,
35508507,MLC,mlc,CAPITALIZED,http://semantichub.ijs.si/MLCdatasets
39866666,metagenomicsdb,metagenomicsdb | http://github.com/iob-muenster/metagenomicsdb,PIPE_CLEANED,http://www.bioinformatics.uni-muenster.de/tools/metagenomicsDB
40210874,SPLICE,splice,CAPITALIZED,
37261838,its2,its2 | gag,PIPE_CLEANED,
36311644,SA,sa,"SHORT_NAME_FLAGGED,CAPITALIZED",
36688702,DCGS,dcgs,CAPITALIZED,
39080795,ESTRO,estro | sln | direct,"PIPE_CLEANED,CAPITALIZED",
39932865,PLINK,plink,CAPITALIZED,https://www.cog-genomics.org/plink/2.0/
37524436,SCALE,scale,CAPITALIZED,
39965934,GIANT,giant,CAPITALIZED,
40523076,MZMINE,mzmine,CAPITALIZED,http://www.pmdb.org.cn/antdasprofiler
37737859,the foundations of cancer care,the foundations of cancer care | learning hub,PIPE_CLEANED,https://learninghub.nhs.uk
38524309,a large-scale,a large-scale | northern california kaiser permanente hospitals,PIPE_CLEANED,
38688285,UNITCR,unitcr,CAPITALIZED,
38360815,EXMDB,exmdb,CAPITALIZED,
38000386,OPENAI,openai,CAPITALIZED,monarchinitiative.org
36099978,STEMI,stemi | ncdr,"PIPE_CLEANED,CAPITALIZED",
38492232,STRING,string,CAPITALIZED,
40261741,KC,kc,"SHORT_NAME_FLAGGED,CAPITALIZED",https://kcad.cchem.berkeley.edu
37443790,KEGG,kegg,CAPITALIZED,
38312334,SOSA,sosa | gbif,"PIPE_CLEANED,CAPITALIZED",
39426464,RGAG,rgag,CAPITALIZED,
35183129,STRING,string | auprc,"PIPE_CLEANED,CAPITALIZED",
34904638,COSMIC,cosmic | gnomad | pride,"PIPE_CLEANED,CAPITALIZED",https://nf-co.re/pgdb
34986604,modomics,modomics | jaspar | fuzdb | elm | hmdb | cazy | lpsn | gtdb | bps,PIPE_CLEANED,http://www.oxfordjournals.org/nar/database/c/
37673902,pubchem,pubchem | uniprot | glytoucan | glycosmos,PIPE_CLEANED,
36789226,palliative care consult team,palliative care consult team | median palliative performance scale,PIPE_CLEANED,
37149676,IBT,ibt,CAPITALIZED,
39476302,SEER (zzubioinfo),seer | tcga | geo,"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED",https://zzubioinfo.shinyapps.io/mlGBM/
38886537,GMGD,gmgd | dbsnp,"PIPE_CLEANED,CAPITALIZED",https://db.cngb.org/pop/gmgd/
40000672,POM,pom,CAPITALIZED,
32070994,PPINS,ppins | ppin,"PIPE_CLEANED,CAPITALIZED",http://csse.szu.edu.cn/staff/cuilz/eng/index.html
40181211,RCT,rct,CAPITALIZED,https://sweetproject.eu/HIdatabase
37527005,https://github.com/novartis,https://github.com/novartis/aegis,HTML_REMOVED,
