name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
CAPITALIZED,37672022,JADBIO,0.9537655,jadbio,0.9537655,,0.9537655,1,https://ega-archive.org/,200,,,,2023-09-01,"Department of Computer Science, University of Crete, Heraklion, Greece.","Charonyktakis P, Fafalios S, Lagani V, Lakiotaki K, Papadovasilakis Z, Tsagris M, Tsamardinos I","076113, 085475, 090355","European Research Council, Wellcome Trust",7.0,Greece,jadbio,ok,Automated machine learning for genome wide association studies.
SMART_CAPITALIZED,39658207,Umatrix,0.9519903,,0.9519903,umatrix,0.9519903,1,https://cran.r-project.org/package=Umatrix,200,,,,2024-11-01,"DataBionics Research Group, University of Marburg, Hans - Meerwein - Straße, 35032 Marburg, Germany.","Lötsch J, Ultsch A",DFG LO 612/16-1,Deutsche Forschungsgemeinschaft,1.0,Germany,umatrix,ok,Augmenting small biomedical datasets using generative AI methods based on self-organizing neural networks.
SMART_CAPITALIZED,37528331,Pace Life Investigation Database,0.9489579,,0.9489579,pace life investigation database,0.9489579,1,http://bidd.group/spacelid/,200,,,,2023-08-01,"Qian Xuesen Collaborative Research Center of Astrochemistry and Space Life Sciences, Institute of Drug Discovery Technology, Ningbo University, Ningbo, 315211, China.","Cai M, Chen YZ, Chu XY, Wang J, Wang S, Wang T, Wei Y, Yu Z, Zeng X, Zhao Y, Zhuoma D","215-432000282, 215-432094250, TKTSPY-2020-04-03","Ningbo Top Talent Project, Scientific Research Grant of Ningbo University, the Space Exploration Breeding Grant of Qian Xuesen Lab",3.0,"Andorra, China",pace life investigation database,ok,Database of space life investigations and information on spaceflight plant biology.
SMART_CAPITALIZED,36084380,Acvacdb,0.92913455,,0.92913455,acvacdb,0.92913455,1,https://webs.iiitd.edu.in/raghava/bacvacdb/,200,,,,2022-09-02,"Department of Computational Biology, Indraprastha Institute of Information Technology, Okhla Phase 3, New Delhi, 110020, India. Electronic address: satakshi20215@iiitd.ac.in.","Gupta S, Jain S, Naorem LD, Raghava GPS, Sharma N",,"Department of Biotechnology, Department of Science and Technology, India, Ministry of Science and Technology",,India,acvacdb,ok,"Collection, compilation and analysis of bacterial vaccines."
SMART_CAPITALIZED,35305080,Oct Mice Eye,0.92741317,,0.92741317,oct mice eye,0.92741317,1,https://mip2019.github.io/spsvm,200,,,,2022-04-12,"School of Computer Science, Qufu Normal University, Shandong, China.","Cheng R, Dai C, Li Y, Ma F, Meng J, Wang S, Zhang X, Zhang Y, Zhao J","2020B121201010, 2021360096, ZR2020MF105","Guangdong Provincial Key Laboratory of Biomedical Optical Imaging Technology, Natural Science Foundation of Shandong Province, Shandong Province Science Funder",,China,oct mice eye,review,Classification-based framework for binarization on mice eye image in vivo with optical coherence tomography.
SMART_CAPITALIZED,39534537,Genomes On A Tree,0.91279393,,0.91279393,genomes on a tree,0.91279393,1,https://goat.genomehubs.org/,200,,,,2024-02-19,"Tree of Life, Wellcome Sanger Institute, Hinxton, England, UK.","Blaxter ML, Leech C, Lunt DH","206194, 218328, 220540",Wellcome Trust,,United Kingdom,genomes on a tree,ok,A catalogue of chromosome counts for Phylum Nematoda.
SMART_CAPITALIZED,40234567,Gbm-coregmap,0.8977377,,0.8977377,gbm-coregmap,0.8977377,1,https://gbm.cregmap.com,200,,,,2025-04-15,"UMR7021 CNRS, University of Strasbourg, Illkirch, France.","Bernhard C, Ciafrè SA, Dhifli W, Dispot A, Dontenwill M, Dusol J, Elati M, Entz-Werle N, Geles K, Kondratova M, Martin S, Messé M, Pawlak G, Reita D, Tulasne D, Van Seuningen I","AI_PhD@Lille program, ANR-20-CE20-0028, ANR-20-THIA-0014, CCIR EST, MITI 80 PRIME program, PL-Bio project no. 2017-145, SIRIC EN-HOPE SMART4CBT","Agence Nationale de la Recherche, Centre National de la Recherche Scientifique, Institut National Du Cancer, Ligue Contre le Cancer",,France,gbm-coregmap,ok,A coregulatory influence map of glioblastoma heterogeneity and plasticity.
SMART_CAPITALIZED,39812795,Reference Materials Search Tool,0.886599,,0.886599,reference materials search tool,0.886599,1,https://odsrmst.od.nih.gov/,200,,,,2025-01-15,"Office of Dietary Supplements, National Institutes of Health, Bethesda, MD, USA. kuszakaj@nih.gov.","Hosbas Coskun S, Kuszak AJ, Wise SA",,National Institutes of Health,,United States,reference materials search tool,ok,A new database to guide reference material selection for dietary supplement and nutrition science.
SMART_CAPITALIZED,38327356,Mapppdr,0.86065584,,0.86065584,mapppdr,0.86065584,1,http://www.penguinmap.com,200,,,,2023-05-10,"Stony Brook University, ., United States of America Stony Brook University . United States of America.","Che-Castaldo C, Humphries G, Lynch H",,,3.0,United States,mapppdr,ok,"Antarctic Penguin Biogeography Project: Database of abundance and distribution for the Adélie, chinstrap, gentoo, emperor, macaroni and king penguin south of 60 S."
SMART_CAPITALIZED,35134833,Genome Sample Resource,0.841924,,0.841924,genome sample resource,0.841924,1,https://www.ncbi.nlm.nih.gov/genome,200,,,,2022-03-01,"Max Planck Institute for Molecular Cell Biology and Genetics (MPI-CBG and CSBD), Dresden 01307, Germany.","Belazzougui D, Cunial F, Denas O",,,1.0,"Andorra, Germany",genome sample resource,ok,Fast and compact matching statistics analytics.
CAPITALIZED,35654892,QSCN,0.7953949,qscn,0.7953949,,0.7953949,1,http://www.qshgm.lbci.net/,200,,,,2022-06-02,"School of Chemical Engineering and Technology, Tianjin University, Tianjin, 300072, China.","Feng J, Ge J, Guo F, Hong X, Li Y, Liu C, Qiao J, Qiu Z, Sun S, Wang X, Wu H, Wu S, Yang A",,,42.0,"Andorra, China",qscn,ok,Machine learning aided construction of the quorum sensing communication network for human gut microbiota.
CAPITALIZED,35508965,CORN,0.76480436,corn,0.76480436,,0.76480436,1,http://www.plant.osakafu-u.ac.jp/~kagiana/vcorn/sarscov2/,200,,,,2022-05-04,"Graduate School of Agriculture, Osaka Metropolitan University, Sakai, Osaka, 599-8531, Japan. ogatay@omu.ac.jp.","Kitayama R, Ogata Y",0203041700,Osaka Prefecture University,2.0,Japan,corn,ok,A database for retrieving information on SARS-CoV-2 S protein mutations based on correlation network analysis.
SMART_CAPITALIZED,36920090,Alphafold2,0.7022952,,0.7022952,alphafold2,0.7022952,1,http://zhanglab-bioinf.com/DeepIDDP/,200,,,,2023-05-01,"College of Information Engineering, Zhejiang University of Technology, Hangzhou 310023, Zhejiang, China.","Cui X, Ge F, Peng C, Xia Y, Zhang G","2019YFE0126100, 62173304, LZ20F030002","Key Project of Zhejiang Provincial Natural Science Foundation of China, National Key Research and Development Program of China, National Nature Science Foundation of China",4.0,China,alphafold2,ok,Inter-domain distance prediction based on deep learning for domain assembly.
SMART_CAPITALIZED,39937662,Genome Database,0.6804791,,0.6804791,genome database,0.6804791,1,http://www.citrusgenomedb.org,200,,,,2025-02-01,"Department of Horticulture, Washington State University, 303c Plant Sciences Building, Pullman, WA 99164-6414, USA.","Buble K, Cheng CH, Humann J, Jung S, Lee T, Main D, Yu J, Zheng P",2014-51181-2237 2014-51181-22378 2022-51181-38449 National Research Support Project 10,"Agricultural Research Service, National Institute of Food and Agriculture, Northern Pulse Growers Association, USA Dry Pea and Lentil Council, Washington State Department of Agriculture, Washington State University",,United States,genome database,ok,Building resource-efficient community databases using open-source software.
CAPITALIZED,39780059,NLP,0.68039405,nlp,0.68039405,,0.68039405,1,https://claramed.csic.es/medspaner,200,,,,2025-01-08,"ILLA - CSIC (Spanish National Research Council), C/Albasanz 26-28, 28037, Madrid, Spain. leonardo.campillos@csic.es.","Campillos-Llanos L, Capllonch-Carrión A, Valverde-Mateos A",PID2020-116001RA-C33,Agencia Estatal de Investigación,1.0,Spain,nlp,ok,Hybrid natural language processing tool for semantic annotation of medical texts in Spanish.
SMART_CAPITALIZED,40860433,Cap Medicine In Breast,0.67877084,,0.67877084,cap medicine in breast,0.67877084,1,https://capbc.hiplot.com.cn,200,,,,2025-05-25,"National Local Joint Engineering Research Center for Precision Surgery & Regenerative Medicine, Shaanxi Provincial Center for Regenerative Medicine and Surgical Engineering The First Affiliated Hospital of Xi'an Jiaotong University, Xi'an Jiaotong University Xi'an China.","Dai X, Liu Y, Wang M",,,,"Andorra, China",cap medicine in breast,ok,A Hiplot-based web service for cold atmospheric plasma high-throughput data integration and analysis on breast cancer.
CAPITALIZED,35810958,CIRRBP,0.67199403,cirrbp,0.67199403,,0.67199403,1,http://www.bioinformatics.team,200,,,,2022-07-08,"School of Computer Science, Shaanxi Normal University, Xi'an 710119, China; College of Information Science and Engineering, Guilin University of Technology, Guilin 541004, China; Guangxi Key Laboratory of Embedded Technology and Intelligent System, Guilin University of Technology, Guilin 541004, China.","Lei X, Wang Z","61902230, 61972451","Fundamental Research Funds for the Central Universities, Guangxi Key Laboratory of Embedded Technology and Intelligent System, Middle-aged and Young Teachers&amp;apos; Basic Ability Promotion Project of Guangxi, National Natural Science Foundation of China",5.0,"Andorra, China",cirrbp,ok,A web server for identifying circRNA-RBP variable-length binding sites based on stacked generalization ensemble deep learning network.
CAPITALIZED,37554180,ATLAS,0.65153867,atlas,0.65153867,,0.65153867,1,http://www.mskca.tech,200,,,,2023-02-03,"Department of Spinal Surgery, The University of Hong Kong-Shenzhen Hospital, Shenzhen, Guangdong 518000, China.","Fan CQ, Liu SN, Qiu X, Sun LM, Wang HY, Yang ZY, Zhu F","JCYJ20180306173518936, SZSM201612055","Sanming Project of Medicine in Shenzen Municipality, Shenzhen Fundamental Research Program",10.0,"China, Hong Kong",atlas,ok,Uncovering the prominent role of satellite cells in paravertebral muscle development and aging by single-nucleus RNA sequencing.
SMART_CAPITALIZED,38500042,Via Pseudo,0.6482444,,0.6482444,via pseudo,0.6482444,1,https://CRAN.R-project.org/package=SOHPIE,200,,,,2024-03-18,"Department of Biostatistics, University of Florida, Gainesville, FL, USA.","Ahn S, Datta S","NIH T32AA025877, T32 AA025877","NIAAA NIH HHS, National Institute on Alcohol Abuse and Alcoholism",1.0,United States,via pseudo,ok,Differential network connectivity analysis for microbiome data adjusted for clinical covariates using jackknife pseudo-values.
SMART_CAPITALIZED,35042860,Eural Network-based Cell Annotation,0.64290863,,0.64290863,eural network-based cell annotation,0.64290863,1,https://bioconductor.org/packages/NeuCA,200,,,,2022-01-18,"Department of Biostatistics, The University of Texas MD Anderson Cancer Center, Houston, TX, 77030, USA.","Feng H, Li Z",,"Case Western Reserve University, University of Texas MD Anderson Cancer Center",10.0,United States,eural network-based cell annotation,ok,A neural network-based method for exhaustive cell label assignment using single cell RNA-seq data.
SMART_CAPITALIZED,39571792,Human Pgc Database,0.61266357,,0.61266357,human pgc database,0.61266357,1,http://43.131.248.15:6882,200,,,,2024-11-19,"Center for Reproductive Medicine of the Second Affiliated Hospital, Center for Regeneration and Cell Therapy of Zhejiang University-University of Edinburgh Institute (ZJU-UoE Institute), Zhejiang University School of Medicine, Zhejiang University, Hangzhou, Zhejiang 310003, China; Edinburgh Medical School: Biomedical Sciences, College of Medicine and Veterinary Medicine, The University of Edinburgh, Edinburgh, UK.","Chen D, Chen J, Gu Y, Hou L, Jiang J, Jin M, Li Z, Liu W, Shao Q, Tong L, Wang Z, Wei Y, Xiao X, Xiao Y, Xie S, Ye Y, Young RS, Yu Y","32270835, Z22C129553","National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province, Zhejiang University",3.0,"Andorra, China, United Kingdom",human pgc database,ok,Integrated analysis and systematic characterization of the regulatory network for human germline development.
"PIPE_CLEANED,SMART_CAPITALIZED",36454444,Netpath,0.0,,0.0,netpath | wikipathways | https://www.wikipathways.org/index.php/,0.0,1,https://www.wikipathways.org/index.php/,200,,,,2022-12-01,"Center for Systems Biology and Molecular Medicine, Yenepoya Research Centre, Yenepoya (Deemed to Be University), Mangalore, Karnataka, 575018, India. shobha_d@yenepoya.edu.in.","Dagamajalu S, Joshi S, Kumar S, Prasad TSK, Rai AB, Raju R, Rex DAB, Suchitha GP",,,9.0,"Andorra, India",netpath | wikipathways | https://www.wikipathways.org/index.php/,ok,A network map of discoidin domain receptor 1(DDR1)-mediated signaling in pathological conditions.
"PIPE_CLEANED,CAPITALIZED",35962986,SADA,0.0,sada | demo | aida,0.0,sada.<h4,0.0,1,http://zhanglab-bioinf.com/SADA,200,,,,2022-09-01,"College of Information Engineering, Zhejiang University of Technology, Hangzhou 310023, China.","Hou MH, Liu J, Peng CX, Xia YH, Zhang GJ, Zhou XG","2021ZD0150100, 61773346, 62173304, LZ20F030002","Key Project of Zhejiang Provincial Natural Science Foundation of China, National Nature Science Foundation of China, New Generation Artificial Intelligence' major project of Science and Technology Innovation 2030 of the Ministry of Science and Technology of the People's Republic of China, New Generation Artificial Intelligence’ major project of Science and Technology Innovation 2030 of the Ministry of Science and Technology of the People’s Republic of China",17.0,China,sada | demo | aida,ok,Structural analogue-based protein structure domain assembly assisted by deep learning.
SMART_CAPITALIZED,35881481,Https://structural-server.kinametrix.com/.,0.0,,0.0,https://structural-server.kinametrix.com/.,0.0,1,https://structural-server.kinametrix.com/,200,,,,2022-07-01,"Department of Pharmacological Sciences, Institute for Systems Biomedicine Icahn School of Medicine at Mount Sinai, One Gustave L. Levy Place, Box 1677 New York, NY 10029, USA.","Iyengar R, Rahman R, Schlessinger A, Stein D, Zatorski N","F30 HL160179, F30 HL160179-02, T32 GM062754, T32 HD075735, U54 HG008098","NHLBI NIH HHS, NICHD NIH HHS, NIH HHS, National Institutes of Health",2.0,United States,https://structural-server.kinametrix.com/.,ok,Structural signatures: a web server for exploring a database of and generating protein structural features from human cell lines and tissues.
CAPITALIZED,39158353,CTCAE,0.0,ctcae,0.0,openclinica,0.0,1,https://clinicaltrials.gov/study/NCT01042379,200,,,,2025-01-01,"Department of Surgery, University of California San Francisco, San Francisco, CA 94158, United States.","Afghahi A, Asare A, Basu A, Blaes A, Brain S, Brown T, Castillo P, Christofferson A, Esserman L, Heditsian D, Hershman DL, Hieken T, Kang I, Mainor C, Melisko M, Northrop A, Ruddy KJ, Simmons C, Tevis S, Umashankar S","P01 CA210961, P01CA210961, P30 CA077598, P30CA077598, R01 CA267977, R01 CA277714, R01CA267977, R13 CA278261, R21 AG080503","Blue Cross Blue Shield, Breast Cancer Research Foundation, Caris Life Sciences, Genentech and SkylineDX BV, Gilead, Give Breast Cancer the Boot, Jr. Foundation, NCI NIH HHS, NIA NIH HHS, NIH HHS, QLHC, Quantum Leap Healthcare Collaborative, Safeway Foundation, University of Minnesota Cancer Center, William K. Bowes, and Daiichi Sankyo",,United States,ctcae,review,Implementation and impact of an electronic patient reported outcomes system in a phase II multi-site adaptive platform clinical trial for early-stage breast cancer.
"PIPE_CLEANED,CAPITALIZED",36340350,COST,0.0,cost | vitviz,0.0,gene-<i | transmetadb,0.0,1,https://tomsbiolab.com/vitviz,200,,,,2022-10-20,"Department of Agricultural, Forest and Food Sciences, University of Turin, Grugliasco, Italy.","Matus JT, Orduña L, Santiago A, Savoi S","PGC2018-099449-A-I00, PID2021-128865NB-I00, PRE2019-088044, RYC-2017-23645","Innovación y Universidades, Ministerio de Ciencia",7.0,"Andorra, Italy",cost | vitviz,ok,Transcriptomic and metabolomic integration as a resource in grapevine to study fruit metabolite quality traits.
SMART_CAPITALIZED,39240871,Aquaculture Nutrient Removal Calculator Tool Https://connect.fisheries.noaa.gov/anrc/ Based On This Analysis,0.0,,0.0,aquaculture nutrient removal calculator tool https://connect.fisheries.noaa.gov/anrc/ based on this analysis,0.0,1,https://connect.fisheries.noaa.gov/ANRC/,200,,,,2024-09-06,"NOAA National Marine Fisheries Service, Northeast Fisheries Science Center, Milford Laboratory, Milford, Connecticut, United States of America.","Morse R, Rose JM, Schillaci C",,NOAA Fisheries Office of Aquaculture,,United States,aquaculture nutrient removal calculator tool https://connect.fisheries.noaa.gov/anrc/ based on this analysis,ok,Development and application of an online tool to quantify nitrogen removal associated with harvest of cultivated eastern oysters.
CAPITALIZED,34850161,CAZY,0.0,cazy,0.0,genbank,0.0,1,http://www.cazy.org,200,,,,2022-01-01,"Aix Marseille Univ, CNRS, UMR7257 AFMB, Marseille, France.","Dogan S, Drula E, Garron ML, Henrissat B, Lombard V, Terrapon N",,,1296.0,France,cazy,ok,The carbohydrate-active enzyme database: functions and literature.
"PIPE_CLEANED,DISAMBIGUATED,SMART_CAPITALIZED",35735230,Mouse Genome Informatics (tools),0.0,,0.0,mouse genome informatics | https://tools.nf.synapse.org/.,0.0,1,https://tools.nf.synapse.org/,200,,,,2022-06-01,"Sage Bionetworks, 2901 Third Ave., Suite 330, Seattle, WA 98121, USA.","Allaway RJ, Banerjee J, Bletz JA, Boske KJ, Bradic L, Clayton A, DeFelice M, Eddy JA, Goss JR, Hodgson J, Hoff B, Kim Y, Marasca M, Morin C, Nikolov M, Simon S, Vinnakota K, Zalmanek B",821001,Gilbert Family Foundation,2.0,United States,mouse genome informatics | https://tools.nf.synapse.org/.,ok,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.
"PIPE_CLEANED,SMART_CAPITALIZED",36571479,Neuminer,0.0,,0.0,neuminer | brain image library,0.0,1,https://doi.brainimagelibrary.org/doi/10.35077/g.25,200,,,,2023-01-01,"SEU-ALLEN Joint Center, Institute for Brain and Intelligence, Southeast University, Nanjing, Jiangsu 210096, China.","Ding L, Liu L, Liu Y, Peng H, Zhao X, Zhong Y",2018B030331001,Development Program of Guangdong Province,5.0,"Andorra, China",neuminer | brain image library,ok,Tracing weak neuron fibers.
CAPITALIZED,35703370,SPN,0.0,spn,0.0,,0.0,1,https://osf.io/2sncj/,200,,,,2022-06-15,"Department of Psychological Sciences, University of Liverpool, Liverpool, United Kingdom.","Bertamini M, Derpsch Y, Makin ADJ, Rampone G, Tyson-Carr J, Wright D",ES/S014691/1,Economic and Social Research Council,12.0,United Kingdom,spn,ok,Lessons from a catalogue of 6674 brain recordings.
CAPITALIZED,40996715,KASP,0.0,kasp,0.0,kastrackdb,0.0,1,https://kastrack.crea.gov.it/kastrackdb/?lang=en,200,,,,2025-01-01,"Department of Agricultural Sciences, University of Naples Federico II, piazza Carlo di Borbone 1, 80055 Portici, Napoli, Italy.","D'Agostino N, Fruggiero I, Gentile D, Maisto A, Nunziata A, Passaro S",,"Italian Ministry of Agriculture, Italy-Rural Development Programme",,Italy,kasp,ok,"A new database of chestnut DNA fingerprints for genetic diversity assessment, precise varietal identification, and traceability."
CAPITALIZED,35508507,MLC,0.0,mlc,0.0,,0.0,1,http://semantichub.ijs.si/MLCdatasets,200,,,,2022-05-04,"Department of Knowledge Technologies, Jožef Stefan Institute, Ljubljana, Slovenia.","Bogatinovski J, Džeroski S, Kocev D, Kostovska A, Panov P",,,,Slovenia,mlc,ok,A catalogue with semantic annotations makes multilabel datasets FAIR.
"PIPE_CLEANED,SMART_CAPITALIZED",39866666,Metagenomicsdb,0.0,,0.0,metagenomicsdb | http://github.com/iob-muenster/metagenomicsdb,0.0,1,http://www.bioinformatics.uni-muenster.de/tools/metagenomicsDB,200,,,,2024-12-31,"Institute of Bioinformatics, University of Münster, Münster, Germany.","Ciomborowska-Basheer J, Durda-Masny M, Englert-Golon M, Grundmann N, Makałowska I, Makałowski W, Manske F, Mazela J, Szwed A, Szymankiewicz-Bręborowicz M",,National Science Centre Poland,,Germany,metagenomicsdb | http://github.com/iob-muenster/metagenomicsdb,ok,Development of a new data management system for the study of the gut microbiome of children who are small for their gestational age.
CAPITALIZED,39932865,PLINK,0.0,plink,0.0,,0.0,1,https://www.cog-genomics.org/plink/2.0/,200,,,,2025-03-01,"Department of Biomedical Data Science, Stanford University, Stanford, CA 94305, United States.","Chang C, Rivas MA","R01 HG010140, R01HG010140, R01MH124244","NHGRI NIH HHS, National Human Genome Research Institute, National Institutes of Mental Health",6.0,United States,plink,ok,Efficient storage and regression computation for population-scale genome sequencing studies.
CAPITALIZED,40523076,MZMINE,0.0,mzmine,0.0,antdas-profiler,0.0,1,http://www.pmdb.org.cn/antdasprofiler,200,,,,2025-06-16,"State Key Laboratory of Green Chemical Synthesis and Conversion Technology, College of Chemical Engineering, Zhejiang University of Technology, Hangzhou 310032, China.","Fu HY, Li SF, Liu PP, Lu P, Lv H, Ma H, She Y, Wang XC, Yang C, Yu YJ, Zhai M, Zheng QX","2022BEG03170, 2022MK129, 2023AAC05038, 22138011, 22378214, 32122068, 32472440, XJKF230202","Excellent Youth Fund of Ningxia Province, Key Research and Development Program of Ningxia, National Natural Science Foundation of China, Ningxia Medical University, Science and Technology Plan Program of State Administration for Market Regulation",,"Andorra, China",mzmine,ok,A New Comprehensive Platform for Profile-Mode-Based Untargeted Metabolomics for Efficient Data Mining to Improve Compound Extraction and Identification.
"PIPE_CLEANED,SMART_CAPITALIZED",37737859,The Foundations Of Cancer Care,0.0,,0.0,the foundations of cancer care | learning hub,0.0,1,https://learninghub.nhs.uk,200,,,,2023-09-01,"Macmillan Senior Lecturer, University of the West of England, Bristol.","Armoogum J, Cook F, Cruickshank S, Donaldson J, Holdsworth F, Howell C, Job C, McNamara J, Pope L, Potter L, Rees T, Sira-Parfitt L, Tanay M, Taylor V, Wyatt D",,,2.0,,the foundations of cancer care | learning hub,ok,Development of online cancer resources to support pre-registration nurses and allied health professionals.
SMART_CAPITALIZED,39867820,World Health Organization,0.0,,0.0,world health organization,0.0,1,https://dash.drwater.net/antiboard/,200,,,,2025-01-01,"State Key Laboratory of Environmental Aquatic Chemistry, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing, China.","Hamidian AH, Han Z, Ma X, Su M, Wu J, Yang M, Zhang Y",,,2.0,China,world health organization,ok,A Database on Antibiotics and Antibiotic Resistance in Wastewater and Solid Waste from Pharmaceutical Industry Based on a Systematic Review.
SMART_CAPITALIZED,37230405,Glutknois,0.0,,0.0,glutknois,0.0,1,https://sing-group.org/glutknois/,200,,,,2023-05-23,"CINBIO, Universidade de Vigo, Department of Computer Science, ESEI - Escuela Superior de Ingeniería Informática, 32004 Ourense, Spain; SING Research Group, Galicia Sur Health Research Institute (IIS Galicia Sur), SERGAS-UVIGO, Spain. Electronic address: martiperez@uvigo.es.","Fdez-Riverola F, Ferreira T, Igrejas G, Pérez-Pérez M",,,1.0,"Spain, Suriname",glutknois,ok,A novel gluten knowledge base of potential biomedical and health-related interactions extracted from the literature: Using machine learning and graph analysis methodologies to reconstruct the bibliome.
"SHORT_NAME_FLAGGED,CAPITALIZED",40261741,KC,0.0,kc,0.0,cancer epidemiol biomarkers prev 2020;29:1887-903 | https://doi.org/10.1158/1055-9965.epi-19-1346 | kc-assay,0.0,1,https://kcad.cchem.berkeley.edu,200,,,,2025-04-01,"Division of Environmental Health Sciences, School of Public Health, University of California, 2121 Berkeley Way, Berkeley, CA 94704, United States.","McHale CM, Rana I, Rigutto G, Singam ERA, Smith MT, Zhang L","21-E0020, P42 ES004705, P42ES004705","NIEHS NIH HHS, National Institutes of Health, National Institutes of Health (NIH), Office of Environmental Health Hazard Assessment Cal EPA",,United States,kc,ok,Mapping assays to the key characteristics of carcinogens to support decision-making.
"PIPE_CLEANED,CAPITALIZED",38886537,GMGD,0.0,gmgd | dbsnp,0.0,guizhou multi-ethnic genome database,0.0,1,https://db.cngb.org/pop/gmgd/,200,,,,2024-06-17,"Key Laboratory of Endemic and Ethnic Diseases, Ministry of Education and Key Laboratory of Medical Molecular Biology of Guizhou Province, Collaborative Innovation Center for Prevention and Control of Endemic and Ethnic Regional Diseases Co-constructed by the Province and Ministry, Guizhou Medical University, Guiyang, 550004, Guizhou, China.","He Y, Jin X, Lei C, Li R, Li X, Luo F, Luo Y, Qi X, Shan K, Wan C, Xiao D, Zeng S, Zhang T, Zhao A","32360154, FZSW-2022-001, [(2019) 2807]","Guizhou Medical University, Major Scientific and Technological Special Project of Guizhou Province, Ministry of Education, National Natural Science Foundation of China, the project of Key Laboratory of Endemic and Ethnic Diseases",2.0,"Andorra, China",gmgd | dbsnp,ok,A comprehensive whole genome database of ethnic minority populations.
SMART_CAPITALIZED,37084387,Animal Quantitative Trait Loci Database,0.0,,0.0,animal quantitative trait loci database,0.0,1,https://www.animalgenome.org/PGNET/,200,,,,2023-04-01,"Department of Animal Science, Iowa State University, 2255 Kildee Hall, 806 Stange Road, Ames, IA 50011-3150, USA.","Hu ZL, Park CA, Reecy JM",GR-024831-00002,"National Institute of Food and Agriculture, United States Department of Agriculture",5.0,United States,animal quantitative trait loci database,ok,"A combinatorial approach implementing new database structures to facilitate practical data curation management of QTL, association, correlation and heritability data on trait variants."
"PIPE_CLEANED,DISAMBIGUATED,SMART_CAPITALIZED",39968379,Genbank (online-group-1-intron-database),0.0,,0.0,genbank | https://www.ebi.ac.uk/biostudies/studies/s-bsst1399,0.0,1,https://online-group-1-intron-database.onrender.com,200,,,,2025-02-05,"Nucleic Acid Chemistry and Engineering Unit, Okinawa Institute of Science and Technology Graduate University, Onna, Okinawa 9040495, Japan.","Noma T, Sellés Vidal L, Yokobayashi Y",,"Japan Society for the Promotion of Science, Okinawa Institute of Science and Technology",2.0,"Andorra, Japan",genbank | https://www.ebi.ac.uk/biostudies/studies/s-bsst1399,ok,"Accurate, comprehensive database of group I introns and their homing endonucleases."
CAPITALIZED,35561185,TCGA,0.0,tcga,0.0,the cancer genome atlas,0.0,1,https://portal.gdc.cancer.gov/,200,,,,2022-05-01,"Center for Applied Statistics, School of Statistics, Statistical Consulting Center, and RSS and China-Re Life Joint Lab on Public Health and Risk Management, Renmin University of China, Beijing 100872, China.","Li Y, Ma S, Wu M, Xu S","12071273, CA204120, R01 CA204120","Major Innovation &amp; Planning Interdisciplinary Platform for the ‘Double-First Class’ Initiative, NCI NIH HHS, National Institutes of Health, National Natural Science Foundation of China, Platform of Public Health &amp; Disease Control and Prevention, Renmin University of China, Shanghai Research Center for Data Science and Decision Technology",5.0,"Andorra, China",tcga,ok,Network-based cancer heterogeneity analysis incorporating multi-view of prior information.
"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED",37773106,SEER (loyal-brand-611803),0.0,seer | lcss,0.0,lscc)-specific,0.0,1,https://loyal-brand-611803.framer.app/,200,,,,2023-09-29,"Department of Thoracic Surgery, The First Affiliated Hospital of Soochow University, 899 Pinghai Road, Gusu District, Suzhou, 215006, China.","Chen J, Ding C, Ju S, Li CL, Liu XL, Luo J, Shao CY, Yang LQ, Zhao J",This study was supported by the National Natural Science Foundation of China (No. K112224316).,Jun Zhao,1.0,China,seer | lcss,ok,Online decision tools for personalized survival prediction and treatment optimization in elderly patients with lung squamous cell carcinoma: a retrospective cohort study.
"CAPITALIZED,DISAMBIGUATED",37953362,MDDB (bioexcel-cv19),0.0,mddb,0.0,bioexcel,0.0,1,https://bioexcel-cv19.bsc.es/#/,200,,,,2024-01-01,"Institute for Research in Biomedicine (IRB Barcelona). The Barcelona Institute of Science and Technology, Barcelona, Spain.","Beltrán D, Gelpí JL, Hospital A, Orozco M","101093290, 101094651, 823830, European and national (Spanish) projects","BioExcel Centre of Excellence for Computational Biomolecular Research, European Union",19.0,"Andorra, Spain",mddb,ok,"A new paradigm for molecular dynamics databases: the COVID-19 database, the legacy of a titanic community effort."
