ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags
36083008,CAMLU,0.9555147,camlu,0.9555147,,0.9555147,1,,,,,,,,,,,,,camlu,CAPITALIZED
37672022,JADBIO,0.9537655,jadbio,0.9537655,,0.9537655,1,https://ega-archive.org/,,,,,,,,,,,,jadbio,CAPITALIZED
37567984,CTRF,0.95314133,ctrf,0.95314133,,0.95314133,1,,,,,,,,,,,,,ctrf,CAPITALIZED
39792931,blockcryptoaudit,0.95282596,,0.95282596,blockcryptoaudit,0.95282596,1,,,,,,,,,,,,,blockcryptoaudit,
38307948,hep3d,0.9522055,hep3d,0.9522055,,0.9522055,1,,,,,,,,,,,,,hep3d,
39658207,umatrix,0.9519903,,0.9519903,umatrix,0.9519903,1,https://cran.r-project.org/package=Umatrix,,,,,,,,,,,,umatrix,
35710683,nimalmetagenome db,0.9507934,,0.9507934,nimalmetagenome db,0.9507934,1,,,,,,,,,,,,,nimalmetagenome db,
38609714,lifelong neural network for gene regulation,0.9503185,,0.9503185,lifelong neural network for gene regulation,0.9503185,1,,,,,,,,,,,,,lifelong neural network for gene regulation,
38540411,pgxtools,0.9491757,,0.9491757,pgxtools,0.9491757,1,,,,,,,,,,,,,pgxtools,
37528331,pace life investigation database,0.9489579,,0.9489579,pace life investigation database,0.9489579,1,http://bidd.group/spacelid/,,,,,,,,,,,,pace life investigation database,
37468574,ECGDL,0.9489437,ecgdl,0.9489437,,0.9489437,1,,,,,,,,,,,,,ecgdl,CAPITALIZED
37644066,RVD,0.9481508,rvd,0.9481508,,0.9481508,1,,,,,,,,,,,,,rvd,CAPITALIZED
36293549,ga_v2,0.9462595,ga_v2,0.9462595,,0.9462595,1,,,,,,,,,,,,,ga_v2,
35758882,interactive analysis and atlas for autoimmune disease,0.9436828,,0.9436828,interactive analysis and atlas for autoimmune disease,0.9436828,1,http://galaxy.ustc.edu.cn/IAAA,,,,,,,,,,,,interactive analysis and atlas for autoimmune disease,
36261023,pstcsome,0.9433257,,0.9433257,pstcsome,0.9433257,1,,,,,,,,,,,,,pstcsome,
39066514,XMEN,0.94256926,xmen,0.94256926,,0.94256926,1,,,,,,,,,,,,,xmen,CAPITALIZED
40078943,chicken multi-kingdom microbiome catalog,0.9408437,,0.9408437,chicken multi-kingdom microbiome catalog,0.9408437,1,,,,,,,,,,,,,chicken multi-kingdom microbiome catalog,
38913855,diogene,0.9387949,,0.9387949,diogene,0.9387949,1,,,,,,,,,,,,,diogene,
38561149,RBA,0.93798834,rba,0.93798834,,0.93798834,1,,,,,,,,,,,,,rba,CAPITALIZED
38937480,mopredascentury,0.9357025,,0.9357025,mopredascentury,0.9357025,1,,,,,,,,,,,,,mopredascentury,
39198483,public-chinese operational loss data,0.93355846,,0.93355846,public-chinese operational loss data,0.93355846,1,,,,,,,,,,,,,public-chinese operational loss data,
37487099,4d2,0.93354523,4d2,0.93354523,,0.93354523,1,,,,,,,,,,,,,4d2,
37583258,acd_lotus,0.93086874,,0.93086874,acd_lotus,0.93086874,1,,,,,,,,,,,,,acd_lotus,
39180095,TRGNN,0.929833,trgnn,0.929833,,0.929833,1,,,,,,,,,,,,,trgnn,CAPITALIZED
38863081,CEPEST,0.9298292,cepest,0.9298292,,0.9298292,1,,,,,,,,,,,,,cepest,CAPITALIZED
38479385,trim-tpd,0.92916536,,0.92916536,δtrim-tpd,0.92916536,1,,,,,,,,,,,,,δtrim-tpd,CHARS_SANITIZED
36084380,acvacdb,0.92913455,,0.92913455,acvacdb,0.92913455,1,https://webs.iiitd.edu.in/raghava/bacvacdb/,,,,,,,,,,,,acvacdb,
37848535,variantspark,0.92771053,,0.92771053,variantspark,0.92771053,1,,,,,,,,,,,,,variantspark,
38367620,pancan-apaqtm,0.92768,,0.92768,pancan-apaqtm,0.92768,1,https://pancan-apaqtm-zju.shinyapps.io/pancanaQTM/,,,,,,,,,,,,pancan-apaqtm,
35305080,oct mice eye,0.92741317,,0.92741317,oct mice eye,0.92741317,1,https://mip2019.github.io/spsvm,,,,,,,,,,,,oct mice eye,
40062614,lrnetst,0.92523223,,0.92523223,lrnetst,0.92523223,1,,,,,,,,,,,,,lrnetst,
40269195,crm-ras,0.9204237,crm-ras,0.9204237,,0.9204237,1,,,,,,,,,,,,,crm-ras,
40456783,optimized resource allocation using deep learning,0.91797066,,0.91797066,optimized resource allocation using deep learning,0.91797066,1,,,,,,,,,,,,,optimized resource allocation using deep learning,
38686696,DWTP,0.91625655,dwtp,0.91625655,,0.91625655,1,,,,,,,,,,,,,dwtp,CAPITALIZED
36882402,chinese mammography database,0.91352314,,0.91352314,chinese mammography database,0.91352314,1,,,,,,,,,,,,,chinese mammography database,
39534537,genomes on a tree,0.91279393,,0.91279393,genomes on a tree,0.91279393,1,https://goat.genomehubs.org/,,,,,,,,,,,,genomes on a tree,
39230701,fracminhash,0.9121269,,0.9121269,fracminhash,0.9121269,1,,,,,,,,,,,,,fracminhash,
40471940,safrisenti,0.90969276,,0.90969276,safrisenti,0.90969276,1,,,,,,,,,,,,,safrisenti,
36873900,segpath-t,0.9071695,,0.9071695,segpath-t,0.9071695,1,,,,,,,,,,,,,segpath-t,
37414823,PUM,0.9046499,pum,0.9046499,,0.9046499,1,,,,,,,,,,,,,pum,CAPITALIZED
40301713,COSER,0.9037881,coser,0.9037881,,0.9037881,1,,,,,,,,,,,,,coser,CAPITALIZED
40087567,phenotype prioritization and analysis for rare diseases,0.89806885,,0.89806885,phenotype prioritization and analysis for rare diseases,0.89806885,1,,,,,,,,,,,,,phenotype prioritization and analysis for rare diseases,
40234567,gbm-coregmap,0.8977377,,0.8977377,gbm-coregmap,0.8977377,1,https://gbm.cregmap.com,,,,,,,,,,,,gbm-coregmap,
35680932,ISYB,0.89715666,isyb,0.89715666,,0.89715666,1,,,,,,,,,,,,,isyb,CAPITALIZED
36433993,figshare,0.895198,,0.895198,figshare,0.895198,1,,,,,,,,,,,,,figshare,
39259934,tx3,0.8948151,tx3,0.8948151,,0.8948151,1,,,,,,,,,,,,,tx3,
38907890,hla-hd-f,0.89412373,,0.89412373,hla-hd-f,0.89412373,1,,,,,,,,,,,,,hla-hd-f,
37142360,BFI,0.8906218,bfi,0.8906218,,0.8906218,1,,,,,,,,,,,,,bfi,CAPITALIZED
39812795,reference materials search tool,0.886599,,0.886599,reference materials search tool,0.886599,1,https://odsrmst.od.nih.gov/,,,,,,,,,,,,reference materials search tool,
38997300,high-pressure elemental xstals,0.8854028,,0.8854028,high-pressure elemental xstals,0.8854028,1,,,,,,,,,,,,,high-pressure elemental xstals,
40493136,fixingtaxontracer,0.8812754,,0.8812754,fixingtaxontracer,0.8812754,1,,,,,,,,,,,,,fixingtaxontracer,
40346170,iga-ddpg,0.8793643,iga-ddpg,0.8793643,,0.8793643,1,,,,,,,,,,,,,iga-ddpg,
40281126,peer-dependent scheduling and allocation scheme,0.87600774,,0.87600774,peer-dependent scheduling and allocation scheme,0.87600774,1,,,,,,,,,,,,,peer-dependent scheduling and allocation scheme,
37033061,XGB,0.8751597,xgb,0.8751597,,0.8751597,1,https://xinglinyi.shinyapps.io/20221004-app/,,,,,,,,,,,,xgb,CAPITALIZED
39820061,DEFI,0.87486696,defi,0.87486696,,0.87486696,1,,,,,,,,,,,,,defi,CAPITALIZED
37433304,gif-school,0.8727655,,0.8727655,gif-school,0.8727655,1,,,,,,,,,,,,,gif-school,
39030018,htcas12a,0.87252885,,0.87252885,htcas12a,0.87252885,1,,,,,,,,,,,,,htcas12a,
36137552,but pdb,0.87049556,but pdb,0.87049556,,0.87049556,1,,,,,,,,,,,,,but pdb,
38273575,TRY,0.8688756,try,0.8688756,,0.8688756,1,,,,,,,,,,,,,try,CAPITALIZED
35255810,mpaesim,0.868837,,0.868837,mpaesim,0.868837,1,,,,,,,,,,,,,mpaesim,
40279043,NCTC,0.86797875,nctc,0.86797875,,0.86797875,1,,,,,,,,,,,,,nctc,CAPITALIZED
39966389,alloysustainability,0.8640765,,0.8640765,alloysustainability,0.8640765,1,,,,,,,,,,,,,alloysustainability,
37291214,HLCA,0.86401063,hlca,0.86401063,,0.86401063,1,,,,,,,,,,,,,hlca,CAPITALIZED
35853958,NCH,0.8619685,nch,0.8619685,,0.8619685,1,,,,,,,,,,,,,nch,CAPITALIZED
38327356,mapppdr,0.86065584,,0.86065584,mapppdr,0.86065584,1,http://www.penguinmap.com,,,,,,,,,,,,mapppdr,
39589995,RCCS,0.8512737,rccs,0.8512737,,0.8512737,1,,,,,,,,,,,,,rccs,CAPITALIZED
39186522,naturalist-o,0.84796464,,0.84796464,naturalist-o,0.84796464,1,,,,,,,,,,,,,naturalist-o,
35895741,SVI,0.8454388,svi,0.8454388,,0.8454388,1,,,,,,,,,,,,,svi,CAPITALIZED
35134833,genome sample resource,0.841924,,0.841924,genome sample resource,0.841924,1,https://www.ncbi.nlm.nih.gov/genome,,,,,,,,,,,,genome sample resource,
36597033,trec2,0.8410759,trec2,0.8410759,,0.8410759,1,,,,,,,,,,,,,trec2,
38438364,ubggset,0.8405675,,0.8405675,ubggset,0.8405675,1,,,,,,,,,,,,,ubggset,
39312689,interpretable cell type annotation based on self,0.836959,,0.836959,interpretable cell type annotation based on self,0.836959,1,,,,,,,,,,,,,interpretable cell type annotation based on self,
35143999,sequence-activity-relationship,0.8363413,,0.8363413,sequence-activity-relationship,0.8363413,1,,,,,,,,,,,,,sequence-activity-relationship,
38087062,adiomicshub,0.8350906,,0.8350906,adiomicshub,0.8350906,1,,,,,,,,,,,,,adiomicshub,
40259418,aqsoldb,0.83293915,,0.83293915,aqsoldb,0.83293915,1,,,,,,,,,,,,,aqsoldb,
37658226,TWAS,0.83189595,twas,0.83189595,,0.83189595,1,,,,,,,,,,,,,twas,CAPITALIZED
40121504,OBDM,0.82474935,obdm,0.82474935,,0.82474935,1,,,,,,,,,,,,,obdm,CAPITALIZED
39611775,snpversity,0.8238702,,0.8238702,snpversity,0.8238702,1,,,,,,,,,,,,,snpversity,
39809781,soil erosion susceptibility maps and rasters dataset,0.8236066,,0.8236066,soil erosion susceptibility maps and rasters dataset,0.8236066,1,,,,,,,,,,,,,soil erosion susceptibility maps and rasters dataset,
39817516,enet 2,0.8191671,enet 2,0.8191671,,0.8191671,1,https://enetdb.huanglabxmu.com,,,,,,,,,,,,enet 2,
36834553,antimicrobial peptides database,0.81652445,,0.81652445,antimicrobial peptides database,0.81652445,1,,,,,,,,,,,,,antimicrobial peptides database,
38916991,i-tag,0.8151264,i-tag,0.8151264,,0.8151264,1,,,,,,,,,,,,,i-tag,
37684260,synapse,0.813748,,0.813748,synapse,0.813748,1,,,,,,,,,,,,,synapse,
39820608,iew watershed classification,0.8127343,,0.8127343,iew watershed classification,0.8127343,1,,,,,,,,,,,,,iew watershed classification,
35042894,ADACNN,0.8112679,adacnn,0.8112679,,0.8112679,1,,,,,,,,,,,,,adacnn,CAPITALIZED
37287133,task learning model,0.8111985,,0.8111985,task learning model,0.8111985,1,,,,,,,,,,,,,task learning model,
37953325,muxtalk,0.8094988,,0.8094988,muxtalk,0.8094988,1,,,,,,,,,,,,,muxtalk,
35370187,JMDC,0.805243,jmdc,0.805243,,0.805243,1,,,,,,,,,,,,,jmdc,CAPITALIZED
36978419,discover,0.80491006,,0.80491006,discover,0.80491006,1,,,,,,,,,,,,,discover,
37208694,compound specialization,0.80336416,,0.80336416,compound specialization,0.80336416,1,,,,,,,,,,,,,compound specialization,
39134549,cbvd-5,0.79615754,cbvd-5,0.79615754,,0.79615754,1,,,,,,,,,,,,,cbvd-5,
40163043,RESET,0.79590017,reset,0.79590017,,0.79590017,1,,,,,,,,,,,,,reset,CAPITALIZED
35654892,QSCN,0.7953949,qscn,0.7953949,,0.7953949,1,http://www.qshgm.lbci.net/,,,,,,,,,,,,qscn,CAPITALIZED
35387734,cardiac arrest registry to,0.7952988,,0.7952988,cardiac arrest registry to,0.7952988,1,,,,,,,,,,,,,cardiac arrest registry to,
39880958,GEN,0.7902001,gen,0.7902001,,0.7902001,1,,,,,,,,,,,,,gen,CAPITALIZED
38035367,nmpfamsdb,0.7824944,,0.7824944,nmpfamsdb,0.7824944,1,http://www.oxfordjournals.org/nar/database/c/,,,,,,,,,,,,nmpfamsdb,
39448623,WISE,0.7756912,wise,0.7756912,,0.7756912,1,,,,,,,,,,,,,wise,CAPITALIZED
35896020,algorithm network environment,0.7755149,,0.7755149,algorithm network environment,0.7755149,1,,,,,,,,,,,,,algorithm network environment,
36314583,DMM,0.77483535,dmm,0.77483535,,0.77483535,1,,,,,,,,,,,,,dmm,CAPITALIZED
40327509,guiku1,0.7718947,guiku1,0.7718947,,0.7718947,1,,,,,,,,,,,,,guiku1,
37723201,ITIC,0.77149934,itic,0.77149934,,0.77149934,1,,,,,,,,,,,,,itic,CAPITALIZED
35104413,l-scie,0.7706181,l-scie,0.7706181,,0.7706181,1,,,,,,,,,,,,,l-scie,
38794841,air-p,0.76659524,air-p,0.76659524,,0.76659524,1,,,,,,,,,,,,,air-p,
35508965,CORN,0.76480436,corn,0.76480436,,0.76480436,1,http://www.plant.osakafu-u.ac.jp/~kagiana/vcorn/sarscov2/,,,,,,,,,,,,corn,CAPITALIZED
36202960,stack overflow,0.76318216,,0.76318216,stack overflow,0.76318216,1,,,,,,,,,,,,,stack overflow,
38678031,inzolia,0.76243633,,0.76243633,inzolia,0.76243633,1,,,,,,,,,,,,,inzolia,
37524802,lakepulse,0.7600655,,0.7600655,lakepulse,0.7600655,1,,,,,,,,,,,,,lakepulse,
40173841,MZUSP,0.757348,mzusp,0.757348,,0.757348,1,,,,,,,,,,,,,mzusp,CAPITALIZED
37105968,marmoset brain mri dataset,0.74874437,,0.74874437,marmoset brain mri dataset,0.74874437,1,,,,,,,,,,,,,marmoset brain mri dataset,
37815256,CIA,0.74849707,cia,0.74849707,,0.74849707,1,,,,,,,,,,,,,cia,CAPITALIZED
40511584,osteoevidence,0.74638486,,0.74638486,i>osteoevidence</i,0.74638486,1,,,,,,,,,,,,,i>osteoevidence</i,HTML_REMOVED
37372123,IPPRAS,0.74266464,ippras,0.74266464,,0.74266464,1,,,,,,,,,,,,,ippras,CAPITALIZED
36522353,GRNWRZ,0.73702866,grnwrz,0.73702866,,0.73702866,1,,,,,,,,,,,,,grnwrz,CAPITALIZED
38528564,anesthesia decision analysis platform,0.7355999,,0.7355999,anesthesia decision analysis platform,0.7355999,1,,,,,,,,,,,,,anesthesia decision analysis platform,
37658122,omo 79,0.7345185,omo 79,0.7345185,,0.7345185,1,,,,,,,,,,,,,omo 79,
38498847,topmgfast,0.7306934,,0.7306934,topmgfast,0.7306934,1,,,,,,,,,,,,,topmgfast,
35731221,pca203,0.73013705,pca203,0.73013705,,0.73013705,1,,,,,,,,,,,,,pca203,
38640488,NCA,0.72617304,nca,0.72617304,,0.72617304,1,,,,,,,,,,,,,nca,CAPITALIZED
37395631,accelerated read until,0.7244381,,0.7244381,accelerated read until,0.7244381,1,,,,,,,,,,,,,accelerated read until,
39085892,RSGP,0.72385347,rsgp,0.72385347,,0.72385347,1,,,,,,,,,,,,,rsgp,CAPITALIZED
38653014,PLACID,0.7197078,placid,0.7197078,,0.7197078,1,,,,,,,,,,,,,placid,CAPITALIZED
39910077,italica,0.7169065,italica,0.7169065,,0.7169065,1,,,,,,,,,,,,,italica,
39592620,sismalp,0.7129794,,0.7129794,sismalp,0.7129794,1,,,,,,,,,,,,,sismalp,
35388048,hlstmbd,0.71265244,hlstmbd,0.71265244,,0.71265244,1,,,,,,,,,,,,,hlstmbd,
38696757,mbedpvp,0.7095832,,0.7095832,mbedpvp,0.7095832,1,,,,,,,,,,,,,mbedpvp,
36707040,KOSMOS,0.70841706,kosmos,0.70841706,,0.70841706,1,http://bioengineering.skku.ac.kr/kosmos/,,,,,,,,,,,,kosmos,CAPITALIZED
40177811,PQR,0.70725304,pqr,0.70725304,,0.70725304,1,,,,,,,,,,,,,pqr,CAPITALIZED
38147362,ketamine pathway,0.7057209,,0.7057209,ketamine pathway,0.7057209,1,,,,,,,,,,,,,ketamine pathway,
39833831,pathopticon,0.7032949,,0.7032949,pathopticon,0.7032949,1,,,,,,,,,,,,,pathopticon,
36920090,alphafold2,0.7022952,,0.7022952,alphafold2,0.7022952,1,http://zhanglab-bioinf.com/DeepIDDP/,,,,,,,,,,,,alphafold2,
39468204,SSFCD,0.70123833,ssfcd,0.70123833,,0.70123833,1,,,,,,,,,,,,,ssfcd,CAPITALIZED
40102456,ti3d-contact,0.7002665,,0.7002665,ti3d-contact,0.7002665,1,,,,,,,,,,,,,ti3d-contact,
38556728,BK,0.6999543,bk,0.6999543,,0.6999543,1,https://cbk.bjmu.edu.cn/,,,,,,,,,,,,bk,"SHORT_NAME_FLAGGED,CAPITALIZED"
37117327,HGKR,0.6986383,hgkr,0.6986383,,0.6986383,1,,,,,,,,,,,,,hgkr,CAPITALIZED
40216796,on-harmony,0.6978328,,0.6978328,on-harmony,0.6978328,1,,,,,,,,,,,,,on-harmony,
36556360,IFOS,0.69337004,ifos,0.69337004,,0.69337004,1,,,,,,,,,,,,,ifos,CAPITALIZED
36973698,STUVW,0.6910945,stuvw,0.6910945,,0.6910945,1,,,,,,,,,,,,,stuvw,CAPITALIZED
37800393,ECN,0.688996,ecn,0.688996,,0.688996,1,,,,,,,,,,,,,ecn,CAPITALIZED
38148272,jupyter,0.6868712,,0.6868712,jupyter,0.6868712,1,,,,,,,,,,,,,jupyter,
38997128,IGMS,0.68342733,igms,0.68342733,,0.68342733,1,,,,,,,,,,,,,igms,CAPITALIZED
39937662,genome database,0.6804791,,0.6804791,genome database,0.6804791,1,http://www.citrusgenomedb.org,,,,,,,,,,,,genome database,
39780059,NLP,0.68039405,nlp,0.68039405,,0.68039405,1,https://claramed.csic.es/medspaner,,,,,,,,,,,,nlp,CAPITALIZED
40860433,cap medicine in breast,0.67877084,,0.67877084,cap medicine in breast,0.67877084,1,https://capbc.hiplot.com.cn,,,,,,,,,,,,cap medicine in breast,
35845738,0000,0.6782263,0000,0.6782263,,0.6782263,1,,,,,,,,,,,,,0000,
39368529,gerbera,0.6773787,gerbera,0.6773787,,0.6773787,1,,,,,,,,,,,,,gerbera,
40348905,MOMFA,0.6771925,momfa,0.6771925,,0.6771925,1,,,,,,,,,,,,,momfa,CAPITALIZED
38166563,annotex,0.6735572,annotex,0.6735572,,0.6735572,1,,,,,,,,,,,,,annotex,
37816350,pics2,0.6727742,pics2,0.6727742,,0.6727742,1,,,,,,,,,,,,,pics2,
35810958,CIRRBP,0.67199403,cirrbp,0.67199403,,0.67199403,1,http://www.bioinformatics.team,,,,,,,,,,,,cirrbp,CAPITALIZED
35294761,in vitro-in vivo profiling,0.6710485,,0.6710485,in vitro-in vivo profiling,0.6710485,1,http://www.ciipro.rutgers.edu,,,,,,,,,,,,in vitro-in vivo profiling,
36516131,GCNMLP,0.6705616,gcnmlp,0.6705616,,0.6705616,1,,,,,,,,,,,,,gcnmlp,CAPITALIZED
36655375,multiple micronutrient antenatal preparation,0.6705307,,0.6705307,multiple micronutrient antenatal preparation,0.6705307,1,,,,,,,,,,,,,multiple micronutrient antenatal preparation,
40195424,dynamic resource allocation,0.6687104,,0.6687104,dynamic resource allocation,0.6687104,1,,,,,,,,,,,,,dynamic resource allocation,
39592634,HCSIF,0.6673467,hcsif,0.6673467,,0.6673467,1,,,,,,,,,,,,,hcsif,CAPITALIZED
36099417,araquant,0.66541,,0.66541,araquant,0.66541,1,,,,,,,,,,,,,araquant,
38921549,CIBAN,0.661694,ciban,0.661694,,0.661694,1,,,,,,,,,,,,,ciban,CAPITALIZED
37723446,system for clinical concept searching,0.66092545,,0.66092545,system for clinical concept searching,0.66092545,1,,,,,,,,,,,,,system for clinical concept searching,
36047575,rowth and luminescence observatory for roots,0.65445036,,0.65445036,rowth and luminescence observatory for roots,0.65445036,1,,,,,,,,,,,,,rowth and luminescence observatory for roots,
39424853,idirectional encoder representations from,0.6532609,,0.6532609,idirectional encoder representations from,0.6532609,1,,,,,,,,,,,,,idirectional encoder representations from,
37554180,ATLAS,0.65153867,atlas,0.65153867,,0.65153867,1,http://www.mskca.tech,,,,,,,,,,,,atlas,CAPITALIZED
37819930,spatiotemporal genomic and cellular analysis,0.64873695,,0.64873695,spatiotemporal genomic and cellular analysis,0.64873695,1,,,,,,,,,,,,,spatiotemporal genomic and cellular analysis,
38500042,via pseudo,0.6482444,,0.6482444,via pseudo,0.6482444,1,https://CRAN.R-project.org/package=SOHPIE,,,,,,,,,,,,via pseudo,
39837330,smart-seq+5,0.6475649,,0.6475649,smart-seq+5,0.6475649,1,,,,,,,,,,,,,smart-seq+5,
39279509,plantgenie,0.6444645,,0.6444645,plantgenie,0.6444645,1,,,,,,,,,,,,,plantgenie,
39176867,research network lower,0.6435295,,0.6435295,research network lower,0.6435295,1,https://forschungsdb.cofoni.de/,,,,,,,,,,,,research network lower,
35042860,eural network-based cell annotation,0.64290863,,0.64290863,eural network-based cell annotation,0.64290863,1,https://bioconductor.org/packages/NeuCA,,,,,,,,,,,,eural network-based cell annotation,
35325039,MANTIS,0.6350911,mantis,0.6350911,,0.6350911,1,,,,,,,,,,,,,mantis,CAPITALIZED
36895025,OMA,0.6332097,oma,0.6332097,,0.6332097,1,,,,,,,,,,,,,oma,CAPITALIZED
39622400,NER,0.62866133,ner,0.62866133,,0.62866133,1,,,,,,,,,,,,,ner,CAPITALIZED
35821502,breaks labeling,0.6267868,,0.6267868,breaks labeling,0.6267868,1,,,,,,,,,,,,,breaks labeling,
38427620,HNB,0.6258476,hnb,0.6258476,,0.6258476,1,,,,,,,,,,,,,hnb,CAPITALIZED
39730485,IGWO,0.62502426,igwo,0.62502426,,0.62502426,1,,,,,,,,,,,,,igwo,CAPITALIZED
39661617,CEICG,0.6210115,ceicg,0.6210115,,0.6210115,1,,,,,,,,,,,,,ceicg,CAPITALIZED
38564425,bloodgen3,0.62010074,,0.62010074,bloodgen3,0.62010074,1,https://thejacksonlaboratory.shinyapps.io/BloodGen3_Pregnancy/which,,,,,,,,,,,,bloodgen3,
39773281,SJI,0.62000644,sji,0.62000644,,0.62000644,1,,,,,,,,,,,,,sji,CAPITALIZED
35437393,stadsnatuur rotterdam,0.6195103,,0.6195103,stadsnatuur rotterdam,0.6195103,1,,,,,,,,,,,,,stadsnatuur rotterdam,
38349131,TRN,0.61843306,trn,0.61843306,,0.61843306,1,,,,,,,,,,,,,trn,CAPITALIZED
36377787,prophaser,0.6128508,,0.6128508,prophaser,0.6128508,1,,,,,,,,,,,,,prophaser,
39571792,human pgc database,0.61266357,,0.61266357,human pgc database,0.61266357,1,http://43.131.248.15:6882,,,,,,,,,,,,human pgc database,
35290901,convolutional neural,0.61076206,,0.61076206,convolutional neural,0.61076206,1,,,,,,,,,,,,,convolutional neural,
37307303,slim-orbitrap,0.60949,,0.60949,slim-orbitrap,0.60949,1,,,,,,,,,,,,,slim-orbitrap,
40408641,PAS,0.6077428,pas,0.6077428,,0.6077428,1,,,,,,,,,,,,,pas,CAPITALIZED
39467874,t1d,0.60657275,t1d,0.60657275,,0.60657275,1,,,,,,,,,,,,,t1d,
37778181,gate dna,0.6063601,,0.6063601,gate dna,0.6063601,1,,,,,,,,,,,,,gate dna,
38565568,ASPEFM,0.60452783,aspefm,0.60452783,,0.60452783,1,,,,,,,,,,,,,aspefm,CAPITALIZED
39448688,salmonella virulence,0.6016706,,0.6016706,salmonella virulence,0.6016706,1,,,,,,,,,,,,,salmonella virulence,
36401161,PHN,0.5963184,phn,0.5963184,,0.5963184,1,,,,,,,,,,,,,phn,CAPITALIZED
39907792,rat diversity panel,0.5943319,,0.5943319,rat diversity panel,0.5943319,1,http://rgd.mcw.edu,,,,,,,,,,,,rat diversity panel,
38940127,csg2a,0.5913065,csg2a,0.5913065,,0.5913065,1,,,,,,,,,,,,,csg2a,
40221608,ds-drn,0.59113306,ds-drn,0.59113306,,0.59113306,1,,,,,,,,,,,,,ds-drn,
38066007,BIONER,0.58854026,bioner,0.58854026,,0.58854026,1,,,,,,,,,,,,,bioner,CAPITALIZED
35415691,nexplorer,0.58531815,,0.58531815,nexplorer,0.58531815,1,,,,,,,,,,,,,nexplorer,
35474880,sufficiency policy database,0.5842828,,0.5842828,sufficiency policy database,0.5842828,1,,,,,,,,,,,,,sufficiency policy database,
36093493,collaborative mining and filtering process,0.583279,,0.583279,collaborative mining and filtering process,0.583279,1,,,,,,,,,,,,,collaborative mining and filtering process,
38478526,tailored,0.57443494,,0.57443494,tailored,0.57443494,1,,,,,,,,,,,,,tailored,
38996838,RATIO,0.57340944,ratio,0.57340944,,0.57340944,1,,,,,,,,,,,,,ratio,CAPITALIZED
39341808,active rotational-vibrational,0.57246846,,0.57246846,active rotational-vibrational,0.57246846,1,,,,,,,,,,,,,active rotational-vibrational,
37681418,SCREEN,0.56088567,screen,0.56088567,,0.56088567,1,,,,,,,,,,,,,screen,CAPITALIZED
38710786,CWF,0.5590024,cwf,0.5590024,,0.5590024,1,,,,,,,,,,,,,cwf,CAPITALIZED
39283448,nucleome,0.5520127,,0.5520127,nucleome,0.5520127,1,,,,,,,,,,,,,nucleome,
36070863,GRN,0.545219,grn,0.545219,,0.545219,1,,,,,,,,,,,,,grn,CAPITALIZED
35136085,compression,0.53772366,,0.53772366,compression,0.53772366,1,,,,,,,,,,,,,compression,
39254597,RNR,0.53635395,rnr,0.53635395,,0.53635395,1,,,,,,,,,,,,,rnr,CAPITALIZED
40357167,benthic,0.53455603,,0.53455603,benthic,0.53455603,1,,,,,,,,,,,,,benthic,
39632912,ewa-db,0.0,ewa-db,0.0,,0.0,1,,,,,,,,,,,,,ewa-db,
36454444,netpath,0.0,,0.0,netpath | wikipathways | https://www.wikipathways.org/index.php/,0.0,1,https://www.wikipathways.org/index.php/,,,,,,,,,,,,netpath | wikipathways | https://www.wikipathways.org/index.php/,PIPE_CLEANED
35962986,SADA,0.0,sada | demo | aida,0.0,sada.<h4,0.0,1,http://zhanglab-bioinf.com/SADA,,,,,,,,,,,,sada | demo | aida,"PIPE_CLEANED,CAPITALIZED"
37896470,feelpix,0.0,,0.0,feelpix,0.0,1,,,,,,,,,,,,,feelpix,
37093824,simlex-999,0.0,,0.0,simlex-999,0.0,1,,,,,,,,,,,,,simlex-999,
35881481,https://structural-server.kinametrix.com/.,0.0,,0.0,https://structural-server.kinametrix.com/.,0.0,1,https://structural-server.kinametrix.com/,,,,,,,,,,,,https://structural-server.kinametrix.com/.,
39158353,CTCAE,0.0,ctcae,0.0,openclinica,0.0,1,https://clinicaltrials.gov/study/NCT01042379,,,,,,,,,,,,ctcae,CAPITALIZED
36340350,COST,0.0,cost | vitviz,0.0,gene-<i | transmetadb,0.0,1,https://tomsbiolab.com/vitviz,,,,,,,,,,,,cost | vitviz,"PIPE_CLEANED,CAPITALIZED"
40157887,STCAT,0.0,stcat,0.0,automated annotation | tcellatlas | https://guolab.wchscu.cn/tcellatlas,0.0,1,https://guolab.wchscu.cn/TCellAtlas,,,,,,,,,,,,stcat,CAPITALIZED
38470439,PIMINE,0.0,pimine,0.0,,0.0,1,,,,,,,,,,,,,pimine,CAPITALIZED
37438390,TICCOM,0.0,ticcom,0.0,,0.0,1,,,,,,,,,,,,,ticcom,CAPITALIZED
38388681,CANAL,0.0,canal,0.0,canal.<h4,0.0,1,,,,,,,,,,,,,canal,CAPITALIZED
40895450,compendium of d&i catalogs represents a simple,0.0,,0.0,compendium of d&i catalogs represents a simple,0.0,1,,,,,,,,,,,,,compendium of d&i catalogs represents a simple,
