original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
4556,2059,,world health organization recommends that cervical cancer screening programs incorporate hpv dna testing,36562325,NOT_FOUND,not_available,,No URLs found in fulltext
4561,2060,,hydroxypropionate/4,38185001,NOT_FOUND,not_available,,No URLs found in fulltext
4566,2061,,cystic fibrosis foundation patient registry,34679174,NOT_FOUND,not_available,,No URLs found in fulltext
4567,2062,,australian food composition database,39332377,NOT_FOUND,not_available,,No URLs found in fulltext
4572,2063,cost,conserveplants,39414803,https://www.conserveplants.eu/en/|https://ror.org/03kkb8y03|https://ror.org/05xefg082|https://europlusmed.org/|https://ror.org/00ynnr806|https://inpn.mnhn.fr/docs/LR_FCE/Liste_rouge_Flore_vasculaire_Metropole_2018.pdf|https://ror.org/02x2v6p15|https://www.researchgate.net/publication/313475016_Polish_red_list_of_pteridophytes_and_flowering_plants|https://www.infoflora.ch/en/assets/content/documents/roteliste_pflanzen_d_20160908.pdf|https://www.etis.ee/Portal/Publications/Display/db30aec6-b4f1-4eb4-8916-b985b4e6905a|https://portals.iucn.org/library/efiles/documents/1995-008.pdf|https://www.npws.ie/sites/default/files/publications/pdf/RL10%20VascularPlants.pdf|https://tools.bgci.org/threat_search.php|https://www.botany.kiev.ua/doc/of_reg_sp.pdf|https://ror.org/05f950310|https://portals.iucn.org/library/node/5851|https://www.zobodat.at/pdf/STAPFIA_0114_0001-0357.pdf|https://www.uradni-list.si/files/RS_-2002-082-04055-OB~P001-0000.PDF|https://ror.org/04yzxz566|https://zakon.rada.gov.ua/laws/show/z0370-21#Text|https://powo.science.kew.org/|https://www.ipni.org/|https://ror.org/03prydq77|https://www.oecd-ilibrary.org/environment/oecd-environmental-performance-reviews-greece-2020_cec20289-en|https://ror.org/048nfjm95|https://ror.org/0102mm775|https://redlist.parks.org.il/plants/list/|https://ror.org/05hbrxp80|https://ror.org/04175wc52|https://ror.org/05natt857|https://data.europa.eu/doi/10.2779/8515|http://www.tehditaltindabitkiler.org.tr/|https://faolex.fao.org/docs/pdf/alb144233.pdf|https://ror.org/00s67c790|https://ror.org/04aha0598|https://www.worldfloraonline.org/|https://ror.org/01h1jbk91|https://ror.org/01r9htc13|https://ror.org/03j12z232|https://www.researchgate.net/publication/256839045_Red_list_of_the_vascular_flora_of_Hungary_Voros_Lista_A_magyarorszagi_edenyes_flora_veszelyeztetett_fajai|https://data.jncc.gov.uk/data/cc1e96f8-b105-4dd0-bd87-4a4f60449907/SpeciesStatus-7-VascularPlant-WEB-2005.pdf|https://ror.org/03g9v2404|https://ror.org/03a62bv60|https://ror.org/05g3mes96|https://www.iucnredlist.org/about/background-history|https://www.ammk-rks.net/assets/cms/uploads/files/Publikime-raporte/The_Red_Book_of_Vascular_Flora_of_Republic_of_Kosovo-_English_|https://www.bgbm.org/iapt/nomenclature/code/SaintLouis/0001ICSLContents.htm|https://www.cepf.net/sites/default/files/final-project-report-63257.pdf|https://www.iucnredlist.org/resources/redlistguidelines|https://ror.org/03zsp3p94|https://ror.org/05j8qnr48|https://www.repository.utl.pt/handle/10400.5/21792|https://ror.org/036ak4h42|https://nc.iucnredlist.org/redlist/resources/files/1530881462-rl_criteria_1994_versus_2001.pdf|https://www.tropicos.org/home|https://www.artsdatabanken.no/lister/rodlisteforarter/2021|https://www.fmoit.gov.ba/upload/file/okolis/Crvena%20lista%20Faune%20FBiH.pdf|http://e-ecodb.bas.bg/rdb/en/vol1|https://ror.org/04pp8hn57|https://ror.org/0468tgh79|https://ror.org/04q01pf08|https://biodiversite.wallonie.be/servlet/Repository/liste-especes-vegetales-protegees-wallonie-201202.pdf?ID=21768&#x00026;saveFile=true|https://www.gbif.org/|https://ror.org/00mneww03|https://portals.iucn.org/library/node/10336,fulltext,HIGH,Found in PMCID PMC11484789
4573,2064,cpb,,39971983,https://cpb-atlas.uni-mainz.de/|https://cpb-atlas.uni-mainz.de/resources|https://www.pacb.com/|https://identifiers.org/geo:GSE285883|https://www.bioinformatics.babraham.ac.uk/projects/fastqc/|https://ror.org/023b0x485|https://ror.org/00pd74e08,fulltext,HIGH,Found in PMCID PMC11840028
4574,2065,td-abc | u)hf,,37956888,NOT_FOUND,not_available,,No URLs found in fulltext
4575,2066,,flysta3d-v2,40578340,NOT_FOUND,not_available,,No URLs found in fulltext
4577,2067,topmed,metastaar | trans omics for precision medicine,36564505,NOT_FOUND,not_available,,No URLs found in fulltext
4578,2068,ird | polgenom,p.(leu541pro,39202371,https://www.ema.europa.eu/en/medicines/human/EPAR/luxturna#ema-inpage-item-authorisation-details|https://classic.clinicaltrials.gov/ct2/show/NCT05282953|https://gnomad.broadinstitute.org|https://www.mdpi.com/article/10.3390/genes15081011/s1|https://web.sph.uth.edu/RetNet/|https://www.gensight-biologics.com/clinical-development-summary|http://broadinstitute.github.io/picard|https://polgenom.pl/|https://classic.clinicaltrials.gov/ct2/show/study/NCT05616793,fulltext,MEDIUM,Found in PMCID PMC11353931
4579,2069,,european food safety authority,38923903,NOT_FOUND,not_available,,No URLs found in fulltext
4582,2070,mincan,,38514693,https://ags.aer.ca/publication/iam-001|https://app.nwtgeoscience.ca/Searching/ReferenceSearch.aspx|https://ror.org/012a77v79|https://www.geologyontario.mndm.gov.on.ca/OMI_description.html|https://applications.saskatchewan.ca/mineral-deposit-index|https://novascotia.ca/natr/meb/download/dp533.asp|https://www.geosurv.gov.nl.ca/minesen/mines_commodities|https://novascotia.ca/natr/meb/data/pubs/is/is02.pdf|https://emrlibrary.gov.yk.ca/ebooks/Northern%20Research%20Institute/ReSDA-Atlas-Yukon-Mine-summaries.pdf|https://mrnf.gouv.qc.ca/en/mines/mining-reclamation/list-of-abandoned-mining-sites/|https://sigeom.mines.gouv.qc.ca|https://mines.nrs.gov.bc.ca/projects|https://www.arcgis.com/apps/dashboards/780a4bc0aa524cc38e10a4699bc3511e,fulltext,MEDIUM,Found in PMCID PMC10957982
4584,2071,mgb,,36040790,https://www.jmir.org|https://www.jmir.org/,fulltext,MEDIUM,Found in PMCID PMC9472045
4588,2072,4·2,pharmaceutical benefits scheme,37269845,NOT_FOUND,not_available,,No URLs found in fulltext
4590,2073,,publically available,37401008,https://ngdc.cncb.ac.cn/bioproject/browse/PRJCA016607|http://jing411.molbreeding.com/#/|https://mvd.iaea.org/,fulltext,LOW,Found in PMCID PMC10502753
4592,2074,mpeas | mpea,,39105062,NOT_FOUND,not_available,,No URLs found in fulltext
4594,2075,r&d,,35599136,NOT_FOUND,not_available,,No URLs found in fulltext
4595,2076,,e</sup>=<i,39252774,NOT_FOUND,not_available,,No URLs found in fulltext
4596,2077,smr,,36270998,"https://contact.istat.it/index.php?Lingua=Inglese|https://www.istat.it/it/archivio/6708|http://www.istat.it/en/|http://dati.istat.it/?lang=en|https://www.airc.it/cancro/informazioni-tumori/cose-il-cancro/numeri-del-cancro#:~:text=L&#x02019;incidenza%20dei%20tumori%20in,3%20si%20ammaler%C3%A0%20di%20tumore|https://icd.who.int/|https://www.istat.it/it/archivio/6789|https://www.registri-tumori.it/cms/|https://www.istat.it/it/archivio/222527",fulltext,MEDIUM,Found in PMCID PMC9586951
4597,2078,,inorganic crystal structure database | mongodb,38253529,https://raman-db.streamlit.app/|https://ror.org/048sx0r50|https://ror.org/01tgyzw49|https://ror.org/04raf6v53,fulltext,LOW,Found in PMCID PMC10803741
4598,2079,micf | crlf1,turboid,40301568,https://umi-tools.readthedocs.io/en/latest/|https://ror.org/013czdx64|https://ror.org/03x3g5467|https://circos.ca/|https://ror.org/024z2rq82|https://cytoscape.org/|https://cellxgene.cziscience.com/collections/8191c283-0816-424b-9b61-c3e1d6258a77|https://www.deepvenn.com/,fulltext,MEDIUM,Found in PMCID PMC12041564
4599,2080,,mirbase,35124290,NOT_FOUND,not_available,,No URLs found in fulltext
4600,2081,,interactprint,38614094,https://lambrechtslab.sites.vib.be/en/pan-cancer-blueprint-tumour-microenvironment-0|https://depmap.org/portal/download/all/|https://satijalab.org/seurat/|https://www.10xgenomics.com/datasets/human-breast-cancer-visium-fresh-frozen-whole-transcriptome-1-standard|https://www.10xgenomics.com/datasets/human-breast-cancer-ductal-carcinoma-in-situ-invasive-carcinoma-ffpe-1-standard-1-3-0|https://www.10xgenomics.com/datasets/human-breast-cancer-block-a-section-1-1-standard-1-1-0|https://singlecell.broadinstitute.org/single_cell/study/SCP1106/stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer|https://www.10xgenomics.com/datasets/human-breast-cancer-whole-transcriptome-analysis-1-standard-1-2-0|https://www.10xgenomics.com/products/xenium-in-situ/preview-dataset-human-breast|https://lambrechtslab.sites.vib.be/en/single-cell,fulltext,LOW,Found in PMCID PMC11148512
4601,2082,sgmd,sorghum genomics and mutation database,40055894,NOT_FOUND,not_available,,No URLs found in fulltext
4602,2083,phyafb,,38040713,https://ror.org/02ws1xc11|https://ror.org/01tnh0829|https://ror.org/00g5sqv46|https://www.wma.net/policies-post/wma-declaration-of-helsinki-ethical-principles-for-medical-research-involving-human-subjects/,fulltext,MEDIUM,Found in PMCID PMC10692190
4606,2084,,human skin permeation test,35599823,https://www.chemicalbook.com/,fulltext,LOW,Found in PMCID PMC9118613
4608,2085,idhmut | gtabdb,,38205245,https://posit.co/downloads/|https://www.graphpad.com/|http://www.mysql.org|http://www.oncoimmunobank.cn/glicrdb/database/homepage|https://www.imgt.org/IMGTrepertoire/LocusGenes/|https://www.r-project.org|http://www.cgga.org.cn|https://portal.gdc.cancer.gov/|http://www.cgga.org.cn/|http://datatables.club,fulltext,MEDIUM,Found in PMCID PMC10777385
4609,2086,,card agglutination test for | catt/<i,38254411,https://www.mdpi.com/article/10.3390/ani14020243/s1,fulltext,LOW,Found in PMCID PMC10812746
4611,2087,gnps,,38123557,https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=334ed0d944844e90b71d6151d4e74263|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=95b541cb3be54d08a0b14367554630ca|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=d243afb8f233490886bb8ab5eedcf8b8|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=b7f8c3d47a464b53ab94f1780f56c893|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=a9e7e4b1b8104416a39142fd6072e02a|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=debd3bbb51f6490394e905e13779f295|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=064be855f46e407f9f5fcbe652c8b9d5|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=eba0dfe63a464b0a924fd5e373917b37|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=1df48f2dc7c443fc9364dfc8b28f6b47|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=4f69e11bfb544010b2c4225a255f17ba|https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=25cc4f9135c6428aabe1f41a9e54c369&#x00026;view=advanced_view|https://gnps.ucsd.edu/ProteoSAFe/gnpslibrary.jsp?library=GNPS-SUSPECTLIST|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=febab54db7a14af6b451ab5e5789785f|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=38a1bd60bd094c8a97cf49d822e7f853|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=c0249eb6a52e4ea993b03de90a509b35|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=e91e2e44e3234f08bb3d7f3f16d5f782|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=8cdb4d7d1a784f5bb4f99e4c31564cd1|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=308b3393a2b2401e8c9b562152531b4c|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=18cf4e521f9b4124af54d7e3d837a888|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=b55aef34c0bd4d78a1f3952f7c49a52c|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=890e39f28140470ab0598c77cc5c048e|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=50e3d8ae4e004f989862fcc9d1353534|https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=5c41693f607d4b4cabbcfbbf5b9bcf86|https://ror.org/036x5ad56|https://ror.org/008x57b05|https://ror.org/03rmrcq20|https://ror.org/00py81415|https://ror.org/03nawhv43|https://ror.org/00vvvt117|https://ror.org/02dxx6824|https://alzheimergut.org/meet-the-team/|https://ror.org/04qw24q55|https://ror.org/01mh5ph17|https://ror.org/03a1kwz48|https://adknowledgeportal.org|https://ror.org/035b05819|https://adknowledgeportal.synapse.org/Data%20Access|https://ror.org/02der9h97|https://ror.org/0168r3w48|https://ror.org/00987cb86|https://ror.org/057q6n778|https://ror.org/019tgvf94|https://www.unimod.org/,fulltext,HIGH,Found in PMCID PMC10733301
4615,2088,hetil,,38762876,NOT_FOUND,not_available,,No URLs found in fulltext
4616,2089,qit-cemc,,39762327,https://ror.org/03ceheh96|https://ror.org/0207yh398,fulltext,MEDIUM,Found in PMCID PMC11704274
4617,2090,arcgis,nature conservancy's northeast aquatic connectivity study which considered factors relating to river connectivity and watershed quality,38042076,NOT_FOUND,not_available,,No URLs found in fulltext
4620,2091,ipec,,39074503,NOT_FOUND,not_available,,No URLs found in fulltext
4621,2092,kaamer,,35650262,https://zorino.github.io/kaamer/|https://kaamer.genome.ulaval.ca/kaamer-repo/|https://golang.org/,fulltext,HIGH,Found in PMCID PMC9160020
4623,2093,sudep | msdr | r01,"~1/1,000 | multimodal sudep data resource",36059922,http://sudepresearch.org/|https://datascience.uth.edu/|https://rubygems.org/gems/csr_data_inventory|https://www.teuniz.net/edfbrowser,fulltext,HIGH,Found in PMCID PMC9428292
4624,2094,ebrains,timm-nissl atlas,36944675,https://search.kg.ebrains.eu/|https://ebrains.eu/|https://nitrc.org/|https://www.researchsquare.com/article/rs-2466303/v1,fulltext,HIGH,Found in PMCID PMC10030855
4626,2095,hcb | pfos,,38271818,NOT_FOUND,not_available,,No URLs found in fulltext
4631,2096,iaa | kegg,,36846778,http://www.r-project.org/|http://metlin.scripps.edu/index.php|http://www.hmdb.ca|http://p450.riceblast.snu.ac.kr/index.php?a=view|https://www.frontiersin.org/articles/10.3389/fmicb.2023.1137159/full#supplementary-material|http://www.massbank.jp|https://www.omicshare.com/tools,fulltext,MEDIUM,Found in PMCID PMC9948255
4634,2097,h+,o-acetylserine(thiol)lyase,39435638,NOT_FOUND,not_available,,No URLs found in fulltext
4635,2098,gencode,,35044822,http://hmmer.org|https://brca-isoforms.jax.org|http://cancergenome.nih.gov|https://brca-isoforms.jax.org/,fulltext,MEDIUM,Found in PMCID PMC8769553
4636,2099,mcgill,,38911529,https://borealisdata.ca/dataverse/mcgill_librarian_ks_search_repository|https://psycnet.apa.org/doi/10.1037/0003-066X.61.7.726|https://grants.nih.gov/grants/guide/notice-files/NOT-OD-21-013.html|https://www.science.gc.ca/eic/site/063.nsf/eng/h_97610.html|https://www.icmje.org/recommendations/browse/publishing-and-editorial-issues/clinical-trial-registration.html|https://learn.scholarsportal.info/all-guides/borealis/|https://borealisdata.ca/technology/|https://deepblue.lib.umich.edu/data/collections/nv9353295?locale=en|https://borealisdata.ca/dataverse/hsicsearches|https://borealisdata.ca/dataverse/bibliochum|https://borealisdata.ca/dataverse/dalhousie_librarian_ks_search_repository|https://www.cabidigitallibrary.org/do/10.5555/blog-searchrxiv-builds-search-community|https://libguides.ucalgary.ca/DMPforSR|https://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html,fulltext,HIGH,Found in PMCID PMC11189146
4637,2100,defcrit,,38190831,NOT_FOUND,not_available,,No URLs found in fulltext
4640,2101,tdrnap,tdrnaps,37978180,https://ror.org/02kpeqv85,fulltext,MEDIUM,Found in PMCID PMC10656481
4641,2102,socf,de)multiplexers,37142618,https://www.comsol.com|https://www.lumerical.com,fulltext,MEDIUM,Found in PMCID PMC10160064
4642,2103,pdbe,alphafold | 3d-beacons network to reach the broader scientific community through platforms such as,36012140,http://alphafold.hegelab.org|https://3d-beacons.org|https://3dbeacon.hegelab.org/uniprot/Q9H222/hege-abc-0001|https://3dbeacons.docs.apiary.io/#|https://abc3d.hegelab.org/dali.html|https://aosabook.org|https://pfam.xfam.org|http://hmmer.org|https://abc3d.hegelab.org|https://www.mdpi.com/article/10.3390/ijms23168877/s1|https://www.postgresql.org|http://abcm2.hegelab.org|https://www.nginx.com|http://abc3d.hegelab.org/pub/abcdoms.hmm|https://3dbeacon.hegelab.org|https://3dbeacon.hegelab.org/uniprot/Q9NRK6/hege-abc-0009|https://getbootstrap.com|https://fastapi.tiangolo.com,fulltext,HIGH,Found in PMCID PMC9408558
4643,2104,gnps | iqamdb,,35668110,https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task&#x02009;=&#x02009;3ff5f1048c7948ff96627438ac905acd|https://gnps.ucsd.edu/ProteoSAFe/libraries.jsp|https://gnps.ucsd.edu/ProteoSAFe/gnpslibrary.jsp?library&#x02009;=&#x02009;IQAMDB|https://gnps.ucsd.edu/ProteoSAFe/gnpslibrary.jsp?library=IQAMDB,fulltext,MEDIUM,Found in PMCID PMC9170680
4645,2105,,lotka-volterra,35143846,NOT_FOUND,not_available,,No URLs found in fulltext
4646,2106,slsa | gml | dnn,,37667031,https://ror.org/01y0j0j86,fulltext,MEDIUM,Found in PMCID PMC10477276
4647,2107,,modified fuzzy c-means,40108296,https://ror.org/01qhf1r47,fulltext,LOW,Found in PMCID PMC11923080
4648,2108,abolish | ligase,,36651308,https://www.weizmann.ac.il/Primers&#x02010;4&#x02010;Yeast/,fulltext,MEDIUM,Found in PMCID PMC9912024
4649,2109,cribomics,,35062088,NOT_FOUND,not_available,,No URLs found in fulltext
4650,2110,growdb,genome resolved open watersheds database,39567690,https://ror.org/02jbv0t02|https://ror.org/00ysfqy60|https://ror.org/03k1gpj17|https://data.microbiomedata.org/|https://ror.org/05h992307|https://narrative.kbase.us/collections/GROW|https://ror.org/05dk0ce17|https://ror.org/05gvnxz63|https://data.ess-dive.lbl.gov/datasets/doi:10.15485/2439202|https://geocentroid.shinyapps.io/GROWdatabase/|https://ror.org/00v807439|https://itol.embl.de/shared/wrighton_lab|https://ror.org/04xm1d337|https://ror.org/05cwx3318|https://ror.org/02hh7en24|https://www.epa.gov/eco-research/ecoregions|https://ror.org/00rs6vg23,fulltext,MEDIUM,Found in PMCID PMC11666465
4651,2111,bold,diapriidae,39371081,https://en.wikipedia.org/wiki/Hymenoptera_in_New_Zealand|https://binary.pensoft.net/file/1130067|https://binary.pensoft.net/file/1082502|http://zoobank.org/42443031-4e5c-4131-a1b0-77c1a5fc6a3d|https://www.landcareresearch.co.nz/partner-with-us/ecogene-dna-based-diagnostics/,fulltext,MEDIUM,Found in PMCID PMC11450381
4652,2112,dlhm,,38437255,NOT_FOUND,not_available,,No URLs found in fulltext
4653,2113,cdk,sc-mtop,37880211,http://sc-mtop.biosolver.cn/|https://ror.org/02y0rxk19|https://ror.org/00my25942|https://ror.org/02j15s898,fulltext,HIGH,Found in PMCID PMC10600153
4654,2114,bigg,,39715240,http://bigg.ucsd.edu/|https://www.sciencedirect.com/science/article/pii/S2001037022005992|https://www.sciencedirect.com/science/article/pii/S1877050921000880|https://www.sciencedirect.com/science/article/pii/S2001037019305628|http://jmlr.org/papers/v12/pedregosa11a.html,fulltext,HIGH,Found in PMCID PMC11666047
4655,2115,ghs,,40288852,NOT_FOUND,not_available,,No URLs found in fulltext
4656,2116,nsp1,,37896813,https://rega.kuleuven.be/cev/viralmetagenomics/virus-classification/rcwg|https://www.mdpi.com/article/10.3390/v15102034/s1|https://www.addgene.org/Takeshi_Kobayashi/,fulltext,MEDIUM,Found in PMCID PMC10611407
4657,2117,ega,proteomexchange,39371417,http://www.proteomexchange.org/|https://ega-archive.org|https://www.frontiersin.org/articles/10.3389/fgene.2024.1451024/full#supplementary-material|https://genome-euro.ucsc.edu/s/tabeariepe/retina_atlas|https://franklin.genoox.com,fulltext,HIGH,Found in PMCID PMC11450717
4658,2118,masd | cots,marine animal saponin database,39387871,https://ror.org/016gb9e15|https://marinlit.rsc.org/|https://ror.org/03x57gn41,fulltext,MEDIUM,Found in PMCID PMC11579115
4659,2119,,vienna drosophila resource center,34718559,https://stockcenter.vdrc.at/control/main,fulltext,LOW,Found in PMCID PMC8733420
4660,2120,yolov4 | yolo,you only look once,39633811,https://www.frontiersin.org/articles/10.3389/fmicb.2024.1485001/full#supplementary-material,fulltext,MEDIUM,Found in PMCID PMC11614813
4661,2121,elsg,early-life skin genomes,37946302,https://research.nhgri.nih.gov/projects/ELSG/|https://ror.org/048fyec77|https://ror.org/02rktxt32|https://ror.org/00baak391|https://ror.org/006zn3t30|https://ror.org/043z4tv69|http://www.clinicaltrials.gov/ct2/show/NCT02112734|https://ror.org/01ej9dk98|http://hpc.nih.gov,fulltext,HIGH,Found in PMCID PMC10636849
4662,2122,,rheumatic and autoimmune diseases | pubpular,37356495,https://heart.shinyapps.io/PubPular/|http://www.interactivenn.net/index2.html,fulltext,LOW,Found in PMCID PMC10393810
4663,2123,anme,,37684262,https://ror.org/00y7mag53|https://ror.org/0064kty71|https://ror.org/02kxqx159,fulltext,MEDIUM,Found in PMCID PMC10491686
4664,2124,,convlstm,39994432,https://ror.org/00za53h95,fulltext,LOW,Found in PMCID PMC11850843
4665,2125,nr1d1,,39519363,https://huggingface.co/Timofey/Gemma-2-9b-it-Fused_PPI|https://www.anthropic.com/news/claude-3-5-sonnet|https://huggingface.co/datasets/Timofey/protein_interactions_LLM_FT_dataset|https://cohere.com/blog/command-r-plus-microsoft-azure|https://mistral.ai/news/mistral-large/|https://anddigest.sysbio.ru/|https://www.mdpi.com/article/10.3390/ijms252111811/s1,fulltext,MEDIUM,Found in PMCID PMC11546091
4666,2126,,autotax,36406450,http://www.r-project.org|http://www.rstudio.com/|https://www.frontiersin.org/articles/10.3389/fmicb.2022.942396/full#supplementary-material,fulltext,LOW,Found in PMCID PMC9669317
4667,2127,arcgis,,40240383,https://ror.org/01r5sf951|https://ror.org/034t30j35|https://ror.org/041qf4r12|https://ror.org/027bh9e22|https://www.webmap.cn/main.do?method=index|https://ror.org/01xt2dr21|https://ror.org/05qbk4x57|https://www.mca.gov.cn/|https://ror.org/04wtq2305|https://ror.org/00z3td547|http://www.scio.gov.cn/ztk/dtzt/44689/47315/index.htm|https://ror.org/03rc6as71,fulltext,MEDIUM,Found in PMCID PMC12003816
4668,2128,,incorporating artificial intelligence,39208265,NOT_FOUND,not_available,,No URLs found in fulltext
4669,2129,rdb,nextprot,37340506,https://snorql.nextprot.org|http://docs.openlinksw.com/virtuoso/rdfviewsrdbms/|http://nextprot.org/rdf/type/identifier|https://www.w3.org/TR/rdf11-primer/|https://www.w3.org/TR/rdf11-concepts/|https://www.wikidata.org|https://www.w3.org/TR/sparql11-query/|https://blazegraph.com|https://graphdb.ontotext.com|https://www.w3.org/TR/r2rml/|https://virtuoso.openlinksw.com|https://ontop-vkg.org,fulltext,HIGH,Found in PMCID PMC10280967
4670,2130,cengen,neuronal gene expression map and network,38421866,NOT_FOUND,not_available,,No URLs found in fulltext
4671,2131,cfdna,,37455222,NOT_FOUND,not_available,,No URLs found in fulltext
4672,2132,,gsc_monkey_1.0,35456378,https://digitalcommons.lsu.edu/gradschool_dissertations/5053|https://primate.wisc.edu/primate-info-net/pin-factsheets/pin-factsheet-tufted-capuchin/Link|https://biosci-batzerlab.biology.lsu.edu/|http://www.repeatmasker.org|https://www.mdpi.com/article/10.3390/genes13040572/s1,fulltext,LOW,Found in PMCID PMC9030454
4673,2133,fsrf | eemsr,,37422490,NOT_FOUND,not_available,,No URLs found in fulltext
4674,2134,its-1_5.8s_its-2,its-2-rrna | primertc,38733216,NOT_FOUND,not_available,,No URLs found in fulltext
4675,2135,key,,35538374,NOT_FOUND,not_available,,No URLs found in fulltext
4677,2136,hgdp | gnomad,genome aggregation database,38749656,https://www.genome.org/cgi/doi/10.1101/gr.278378.123|https://gnomad.broadinstitute.org/news/2020-10-gnomad-v3-1-new-content-methods-annotations-and-data-availability/#the-gnomad-hgdp-and-1000-genomes-callset|https://genome.cshlp.org/site/misc/terms.xhtml|https://hgdownload.soe.ucsc.edu/gbdb/hg38/1000Genomes/|https://console.cloud.google.com/storage/browser/gcp-public-data&#x02010;&#x02010;broad-references/hg38/v0/|https://gnomad.broadinstitute.org/downloads#v3-hgdp-1kg-tutorials|https://docs.google.com/document/d/1LCx74zREJaJwtN0MzonSv1QB3UahVtgTfjkepXaQUxc/edit|https://gnomad.broadinstitute.org/downloads|https://hail.is|https://gnomad.broadinstitute.org/downloads#v3-hgdp-1kg|https://www.R-project.org/,fulltext,HIGH,Found in PMCID PMC11216312
4678,2137,pfam | lbd,,34424339,NOT_FOUND,not_available,,No URLs found in fulltext
4679,2138,epo,,36095527,NOT_FOUND,not_available,,No URLs found in fulltext
4680,2139,silva | rdp | gtdb,ribosomal database project | and genome taxonomy database,37258857,NOT_FOUND,not_available,,No URLs found in fulltext
4681,2140,mimic | cms,,36996758,NOT_FOUND,not_available,,No URLs found in fulltext
4682,2141,gmc | impc,german mouse clinic | international mouse phenotyping consortium | kansl1l,37160609,https://www.mousephenotype.org/understand/the-data/alleledesign/|https://www.mouseclinic.de/about-gmc/mouse-husbandry/index.html|https://www.mousephenotype.org/data/search?term=&#x00026;type=gene|https://www.mousephenotype.org/impress/PipelineInfo?id=14|https://www.mouseclinic.de/screens/overview/index.html|https://www.mousephenotype.org/data/search|https://genematcher.org/statistics/|https://www.modelmatcher.net/|https://www.genecards.org/|https://www.cdc.gov|http://www.orphadata.org|https://www.orpha.net/orphacom/cahiers/docs/GB/Prevalence_of_rare_diseases_by_alphabetical_list.pdf|https://rarediseases.info.nih.gov/diseases/pages/31/faqs-about-rare-diseases|https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32000R0141&#x00026;from=EN,fulltext,HIGH,Found in PMCID PMC10290595
4683,2142,insdc,international nucleotide sequence database collaboration,39339901,https://www.insdc.org/|https://corona.bii.a-star.edu.sg/|http://cov.genometracker.org/|https://www.megasoftware.net|https://beast.community/index.html|http://hu.proteincomplexes.org/|https://microreact.org/project/COVID-19|http://mips.helmholtz-muenchen.de/corum/|https://ngdc.cncb.ac.cn/databasecommons/database/id/1557|http://iqtree.cibiv.univie.ac.at|https://virhostnet.prabi.fr/|https://gisaid.org/|http://flusurver.bii.a-star.edu.sg/|https://www.esyn.org/|https://www.thebiogrid.org/|https://mint.bio.uniroma2.it/|https://hpidb.igbb.msstate.edu/index.html|https://cytoscape.org/|https://viralzone.expasy.org/|https://www.hiv.lanl.gov/content/index|https://ngdc.cncb.ac.cn/gwh/poxvirus/?lang=en|http://zzdlab.com/hvidb/|https://virusmentha.uniroma2.it/|https://serratus.io|http://yaulab.math.tsinghua.edu.cn/VirusDB/|http://www.iqtree.org|https://ndexbio.org/|https://www.bv-brc.org/|http://bmtongji.cn/ViMIC/index.php|https://ngdc.cncb.ac.cn/gsa/|https://phisto.org/|https://nextstrain.org/ncov,fulltext,HIGH,Found in PMCID PMC11437414
4684,2143,pdb,alphafold | autodock,38160287,NOT_FOUND,not_available,,No URLs found in fulltext
4685,2144,tacn,,37537703,NOT_FOUND,not_available,,No URLs found in fulltext
4686,2145,kegg | omim,,38733902,NOT_FOUND,not_available,,No URLs found in fulltext
