id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
35536253,https://www.biouml.org,,biouml,www.biouml.org,True,200.0,12,12,0,HIGH,Content: biological; Content: platform; Content: search; Content: download; Content: data; Content: server,529.28,,0,https://www.biouml.org/,False,,
34520557,https://gtdb.ecogenomic.org,,gtdb,gtdb.ecogenomic.org,True,200.0,31,26,5,CRITICAL,Content: NCBI; Content: genomics; Title: genome; Content: gene; Content: tool; Content: search; Content: browse; Content: download; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,162.92,,0,https://gtdb.ecogenomic.org/,False,,
37125649,https://bcb.unl.edu/dbCAN2,,dbcan3 | dbcan,bcb.unl.edu,True,200.0,48,43,5,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Title: server; ★ TITLE BONUS: 'server' in page title,498.56,,0,https://bcb.unl.edu/dbCAN2/,False,,
38469247,https://colptmscape.iitmandi.ac.in/,colptmscape,,colptmscape.iitmandi.ac.in,True,200.0,9,9,0,MEDIUM,Content: proteomics; Content: search; Content: submit; Content: data,766.83,,0,https://colptmscape.iitmandi.ac.in/,False,,
40400348,https://pro.unl.edu/AcrDB,,acrdb,pro.unl.edu,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='pro.unl.edu', port=443): Max retries exceeded with url: /AcrDB (Caused by ",0,https://pro.unl.edu/AcrDB,False,,
39435987,https://fgr.hms.harvard.edu/tools,flyrnai,,fgr.hms.harvard.edu,True,200.0,83,78,5,CRITICAL,Content: NCBI; Content: NIH; Content: search database; Title: genomics; Content: proteomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: variant; Content: mutation; Content: expression; Content: repository; Content: collection; Title: resource; Title: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database; Content: portal; ★ TITLE BONUS: 'resource' in page title,550.84,,0,https://fgr.hms.harvard.edu/tools,False,,
39722525,https://enzymepred.biodesign.ac.cn,acidbasepred,,enzymepred.biodesign.ac.cn,True,200.0,0,0,0,VERY LOW,,373.61,,0,https://enzymepred.biodesign.ac.cn/,False,,
36409390,https://plantintron.com/,plant intron-splicing efficiency database,,plantintron.com,True,200.0,28,23,5,CRITICAL,Content: EBI; Content: gene; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1226.26,,0,https://plantintron.com/,False,,
38961061,https://immunesinglecell.org/ezsc/,ezsinglecell,,immunesinglecell.org,True,404.0,32,32,0,CRITICAL,Content: bioinformatics; Content: gene; Content: molecular; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: server,126.3,HTTP 404,0,https://immunesinglecell.org/ezsc/,True,http://web.archive.org/web/20250124135727/https://immunesinglecell.org/ezsc/,2025-01-24
36710661,http://malehealthatlas.cn/,,mha,malehealthatlas.cn,True,200.0,37,37,0,CRITICAL,Content: genomics; Content: bioinformatics; Content: gene; Content: molecular; Content: biological; Content: mutation; Content: expression; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database; Content: server,2421.51,,0,http://malehealthatlas.cn/,False,,
37440307,https://clinicaltrials.gov/ct2/show/NCT04994093,,cract,clinicaltrials.gov,True,200.0,23,23,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: tool; Content: search; Content: query; Content: submit; Content: data,270.88,,0,https://clinicaltrials.gov/study/NCT04994093,False,,
36467575,https://sujiezhulab.shinyapps.io/BRCA/,,mlsp,sujiezhulab.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1745.3,,0,https://sujiezhulab.shinyapps.io/BRCA/,False,,
39198545,https://barradeau.com/2021/emotions-map/,emotional palette,,barradeau.com,True,200.0,2,2,0,LOW,Content: browse,151.15,,0,https://barradeau.com/2021/emotions-map/,False,,
37968063,https://apprise.biogrid.org.au,,apprise,apprise.biogrid.org.au,False,,0,0,0,VERY LOW,,,Timeout (20s),0,https://apprise.biogrid.org.au,False,,
38502608,https://www.hebaubioinformatics.cn/FungalGeneCluster/,a database of fungal gene clusters related to secondary metabolism,fgcd,www.hebaubioinformatics.cn,True,,53,53,0,CRITICAL,Content: Ensembl; Content: download data; Content: bioinformatics; Content: genome; Title: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: server,,"Error: HTTPSConnectionPool(host='www.hebaubioinformatics.cn', port=443): Max retries exceeded with url: /Fu",0,https://www.hebaubioinformatics.cn/FungalGeneCluster/,True,http://web.archive.org/web/20241207054744/https://www.hebaubioinformatics.cn/FungalGeneCluster/,2024-12-07
37037149,http://114.116.4.45:8081/and,,rel-npmi,114.116.4.45:8081,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://114.116.4.45:8081/and,False,,
37979962,http://www.umd.be/VHL/,,umd-vhl,www.umd.be,True,200.0,3,3,0,LOW,Content: gene,226.53,,0,http://www.umd.be/VHL/,False,,
39520405,https://www.ncbi.nlm.nih.gov/research/bionlp/APIs/authors/,computed authors in 2024,,www.ncbi.nlm.nih.gov,True,200.0,22,22,0,CRITICAL,Content: NCBI; Content: NIH; Content: resource; Content: tool; Content: search; Title: query; Content: download; Content: data,294.73,,0,https://www.ncbi.nlm.nih.gov/research/bionlp/APIs/authors/,False,,
39224843,http://cbcb.cdutcm.edu.cn/AGD/,asteraceae genome database,,cbcb.cdutcm.edu.cn,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='cbcb.cdutcm.edu.cn', port=443): Max retries exceeded with url: /AGD/ (Caus",0,http://cbcb.cdutcm.edu.cn/AGD/,False,,
36162041,http://www.asco.org/resource-stratified-guidelines,secondary prevention of cervical cancer: asco resource-stratified guideline update,,www.asco.org,False,403.0,0,0,0,VERY LOW,,139.86,HTTP 403,0,https://www.asco.org/resource-stratified-guidelines,False,,
35759515,https://tea.coffeeprot.com/,urptmdb | teaprot,,tea.coffeeprot.com,True,,51,51,0,CRITICAL,Content: Ensembl; Content: UniProt; Content: proteomics; Content: gene; Content: protein; Content: biological; Content: expression; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: annotation; Content: data; Content: database; Content: server,,Timeout (20s),0,https://tea.coffeeprot.com/,True,http://web.archive.org/web/20250708011933/https://tea.coffeeprot.com/,2025-07-08
39539268,http://www.pipts-db.ru/,complex inhibitory activity of pentacyclic triterpenoids against cutaneous melanoma in vitro and in vivo,,www.pipts-db.ru,True,200.0,18,18,0,CRITICAL,Content: proteomics; Content: gene; Content: protein; Content: search; Content: query; Content: download; Content: data; Content: database,391.73,,0,http://www.pipts-db.ru/,False,,
40397417,http://www.plantgpt.icu,plantgpt,,www.plantgpt.icu,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://www.plantgpt.icu,False,,
40439320,https://journals.iucr.org/special_issues/2024/educationsg,seattle structural genomics,,journals.iucr.org,True,403.0,43,43,0,CRITICAL,Content: EBI; Title: genomics; Content: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,99.43,HTTP 403,0,https://journals.iucr.org/special_issues/2024/educationsg,True,http://web.archive.org/web/20250613234839/https://journals.iucr.org/special_issues/2024/educationsg/,2025-06-13
39018385,https://aopwiki.org/,aop-anchored transcriptome analysis catalogue,,aopwiki.org,True,,24,24,0,CRITICAL,Content: EBI; Content: NIH; Content: archive; Content: resource; Content: tool; Content: query; Content: download; Content: submit; Content: data,,"Error: HTTPSConnectionPool(host='aopwiki.org', port=443): Max retries exceeded with url: / (Caused by SSLEr",0,https://aopwiki.org/,True,http://web.archive.org/web/20250919221038/https://aopwiki.org/,2025-09-19
40261733,https://crops.phyzen.com/,,cpdms,crops.phyzen.com,True,,10,10,0,HIGH,Content: archive; Content: resource; Content: download; Content: submit; Content: data,,"Error: HTTPSConnectionPool(host='crops.phyzen.com', port=443): Max retries exceeded with url: / (Caused by ",0,https://crops.phyzen.com/,True,http://web.archive.org/web/20250709101227/http://crops.phyzen.com/,2025-07-09
39162009,https://discover.nci.nih.gov/acc_cellminercdb,database tool integrating genomic and pharmacologic data from adrenocortical carcinoma cell lines,,discover.nci.nih.gov,True,200.0,50,50,0,CRITICAL,Content: NIH; Content: download data; Content: genomics; Content: bioinformatics; Content: gene; Content: protein; Content: molecular; Content: mutation; Content: expression; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,3443.58,,0,https://discover.nci.nih.gov/acc_cellminercdb/,False,,
36875146,https://iav-ppi.onrender.com/home,interacting domains,,iav-ppi.onrender.com,True,200.0,0,0,0,VERY LOW,,593.8,,0,https://iav-ppi.onrender.com/home,False,,
34762062,https://clinicaltrials.gov/ct2/show/NCT04323787,global covid-19 virus registry database,,clinicaltrials.gov,True,200.0,23,23,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: tool; Content: search; Content: query; Content: submit; Content: data,376.99,,0,https://clinicaltrials.gov/study/NCT04323787,False,,
39005953,https://osf.io/svm2p/,newabstractconcepts,,osf.io,True,200.0,4,4,0,LOW,Content: tool; Content: data,149.88,,0,https://osf.io/svm2p/,False,,
39414258,https://biomedinfo.di.unipi.it/rett-database/,the rett syndrome omics database to navigate the rett syndrome genomic landscape,rettdb,biomedinfo.di.unipi.it,True,,12,12,0,HIGH,Content: genome; Content: archive; Content: resource; Content: download; Content: data; Content: database,,"Error: HTTPSConnectionPool(host='biomedinfo.di.unipi.it', port=443): Max retries exceeded with url: /rett-d",0,https://biomedinfo.di.unipi.it/rett-database/,True,http://web.archive.org/web/20240412165054/https://biomedinfo.di.unipi.it/rett-database/,2024-04-12
38150626,https://cmach.sjtu.edu.cn/drug/,druggen,,cmach.sjtu.edu.cn,True,200.0,31,31,0,CRITICAL,Content: bioinformatics; Content: gene; Content: protein; Content: molecular; Content: biological; Content: variant; Content: resource; Content: search; Content: query; Content: submit; Content: curated; Content: data; Content: database,1438.89,,0,https://cmach.sjtu.edu.cn/drug/,False,,
40273444,lsd.docking.org,database for large-scale docking and experimental results,,,False,,0,0,0,VERY LOW,,,Error: Invalid URL 'lsd.docking.org': No scheme supplied. Perhaps you meant https://lsd.docking.org?,0,lsd.docking.org,False,,
36549590,https://www.bioinformatics.babraham.ac.uk/shiny/HSP90/SEC-MS/,native size-exclusion chromatography-based mass spectrometry reveals new components of the early heat shock protein 90 inhibition response among limited global changes,,www.bioinformatics.babraham.ac.uk,True,200.0,26,26,0,CRITICAL,Content: proteomics; Content: protein; Content: molecular; Content: biological; Content: expression; Content: tool; Content: search; Content: query; Content: download; Content: data; Content: server,364.22,,0,https://www.bioinformatics.babraham.ac.uk/shiny/HSP90/SEC-MS/,False,,
40140564,http://humanmitobrainmap.bcblab.com,human brain map of mitochondrial respiratory capacity and diversity,,humanmitobrainmap.bcblab.com,True,200.0,6,6,0,MEDIUM,Content: gene; Content: molecular,76.32,,0,http://humanmitobrainmap.bcblab.com/,False,,
39380496,http://bio-bigdata.hrbmu.edu.cn/MicroEpitope,microepitope,,bio-bigdata.hrbmu.edu.cn,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://bio-bigdata.hrbmu.edu.cn/MicroEpitope,False,,
37750851,https://castlemountain.dk/mulrecon/perceptionTrainer.html.The,towards ai-augmented radiology education,,castlemountain.dk,False,404.0,0,0,0,VERY LOW,,126.56,HTTP 404,0,https://castlemountain.dk/mulrecon/perceptionTrainer.html.The,False,,
35057621,https://neo4covid19.ncats.io/,catalyze network pharmacology driven covid-19 research,,neo4covid19.ncats.io,True,,35,35,0,CRITICAL,Content: NIH; Content: programmatic access; Content: gene; Content: sequence; Content: biological; Content: repository; Content: archive; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,,"Error: HTTPSConnectionPool(host='neo4covid19.ncats.io', port=443): Max retries exceeded with url: / (Caused",0,https://neo4covid19.ncats.io/,True,http://web.archive.org/web/20210828102948/https://neo4covid19.ncats.io/,2021-08-28
37481260,https://rhodoexplorer.sb-roscoff.fr,rhodoexplorer platform for red algal genomics and whole-genome assemblies for several gracilaria species,,rhodoexplorer.sb-roscoff.fr,True,200.0,28,28,0,CRITICAL,Content: genome; Content: gene; Content: biological; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: portal,355.12,,0,https://rhodoexplorer.sb-roscoff.fr/home/,False,,
40057225,yeast.connectome.tools,yeast knowledge graphs database for exploring saccharomyces cerevisiae and schizosaccharomyces pombe,,,True,,20,20,0,CRITICAL,Content: gene; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database,,Error: Invalid URL 'yeast.connectome.tools': No scheme supplied. Perhaps you meant https://yeast.connectome,0,yeast.connectome.tools,True,http://web.archive.org/web/20241211112645/https://yeast.connectome.tools/,2024-12-11
38352916,https://www.dyslexiadata.org,dyslexia data consortium repository,,www.dyslexiadata.org,True,,39,39,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: gene; Content: sequence; Content: repository; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Title: data,,"Error: HTTPSConnectionPool(host='dyslexia.computing.clemson.edu', port=443): Max retries exceeded with url:",0,https://www.dyslexiadata.org,True,http://web.archive.org/web/20190111195314/http://www.dyslexiadata.org/,2019-01-11
38755321,https://pebblescout.ncbi.nlm.nih.gov,pebblescout,,pebblescout.ncbi.nlm.nih.gov,True,200.0,19,19,0,CRITICAL,Title: NCBI; Content: NIH; Content: sequence; Content: tool; Content: search; Content: data,298.0,,0,https://pebblescout.ncbi.nlm.nih.gov/,False,,
40118046,https://yslproteomics.shinyapps.io/tissuePPT,turnover-ppt,,yslproteomics.shinyapps.io,True,202.0,7,7,0,MEDIUM,Content: proteomics; Content: query; Content: data,1957.03,,0,https://yslproteomics.shinyapps.io/tissuePPT/,False,,
35659285,https://statepolicies.com/,,usp,statepolicies.com,True,200.0,9,9,0,MEDIUM,Content: search; Content: query; Content: download; Title: data; Content: database,487.14,,0,https://statepolicies.com/,False,,
35390003,http://mouse.biomedtzc.cn,,mid,mouse.biomedtzc.cn,True,200.0,3,3,0,LOW,Title: molecular,721.4,,0,http://mouse.biomedtzc.cn/,False,,
35183229,https://3d-scere.ijm.fr/,3d-scere,,3d-scere.ijm.fr,True,200.0,0,0,0,VERY LOW,,140.69,,0,https://3d-scere.ijm.fr/,False,,
38593165,https://fast.genomics.lbl.gov,fast.genomics,,fast.genomics.lbl.gov,True,403.0,13,13,0,HIGH,Content: genomics; Content: archive; Content: resource; Content: search; Content: download; Content: data,247.89,HTTP 403,0,https://fast.genomics.lbl.gov/,True,http://web.archive.org/web/20250429084551/https://fast.genomics.lbl.gov/,2025-04-29
38951917,http://wheat.cau.edu.cn/WheatCNVb/,wheatcnvb,,wheat.cau.edu.cn,True,200.0,17,17,0,CRITICAL,Content: genome; Content: gene; Content: resource; Content: tool; Content: query; Content: submit; Content: data; Content: database,584.88,,0,http://wheat.cau.edu.cn/WheatCNVb/,False,,
39047941,https://ciods.in/gcpdb/,,pbmgc,ciods.in,True,200.0,0,0,0,VERY LOW,,472.51,,0,https://ciods.in/gcpdb/,False,,
38585015,http://pfgd.bio2db.com/,,pfgd,pfgd.bio2db.com,True,200.0,34,29,5,CRITICAL,Content: bioinformatics; Content: genome; Title: gene; Content: expression; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,741.21,,0,http://pfgd.bio2db.com/,False,,
35765650,http://periscope-opt.erc.monash.edu,periscope-opt,,periscope-opt.erc.monash.edu,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://periscope-opt.erc.monash.edu,False,,
40366734,https://rarevariants.org/HomolVar,omolvar,,rarevariants.org,True,200.0,35,35,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: gene; Content: protein; Content: variant; Content: query; Content: annotation; Content: data,953.36,,0,https://rarevariants.org/HomolVar/,False,,
38816550,http://mengwanglab.org/atlas,,cawa,mengwanglab.org,True,202.0,4,4,0,LOW,Content: query; Content: data,1976.67,,1,https://agingc.shinyapps.io/Aging_AtlasV3/,False,,
39722871,http://jie.click/badges,,miso2,jie.click,True,200.0,28,28,0,CRITICAL,Content: data access; Content: gene; Content: repository; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Content: database,352.28,,0,https://jie.yale.edu/data-openness-badges,False,,
39993325,https://bio.tools/t?domain=gpcr,complexity of gpcr modulation and signaling,,bio.tools,True,200.0,21,16,5,CRITICAL,Title: bioinformatics; Content: biological; Content: resource; Title: tool; Content: browse; Content: data; Content: database; Title: portal; ★ TITLE BONUS: 'portal' in page title,143.68,,0,https://bio.tools/t?domain=gpcr,False,,
36894999,http://csvs.clinbioinfosspa.es/spacnacs/,,pacnacs,csvs.clinbioinfosspa.es,True,200.0,9,4,5,MEDIUM,Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,155.02,,0,http://csvs.clinbioinfosspa.es/spacnacs/,False,,
35933489,http://www.qsdmd.lbci.net/,,qs-dmd,www.qsdmd.lbci.net,True,200.0,9,9,0,MEDIUM,Content: search; Content: query; Content: browse; Content: data; Content: database,488.3,,0,http://www.qsdmd.lbci.net/,False,,
38834718,https://neuropred.anvil.app,,nppred,neuropred.anvil.app,True,200.0,43,43,0,CRITICAL,Content: EBI; Content: NIH; Content: data access; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: expression; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: data; Content: database; Content: server,348.73,,0,https://neuropred.anvil.app/,False,,
35792866,https://confoundr.qub.ac.uk/,biological misinterpretation of transcriptional signatures in tumor samples can unknowingly undermine mechanistic understanding and faithful alignment with preclinical data,,confoundr.qub.ac.uk,True,200.0,39,39,0,CRITICAL,Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: mutation; Content: expression; Content: collection; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,6444.61,,0,https://confoundr.qub.ac.uk/,False,,
35758810,https://cran.r-project.org/web/packages/MAKL,,akl,cran.r-project.org,True,200.0,7,7,0,MEDIUM,Content: bioinformatics; Content: archive; Content: download,237.64,,0,https://cran.r-project.org/web/packages/MAKL/,False,,
39404887,https://bij.cuh.ac.in/,,bij,bij.cuh.ac.in,True,200.0,26,26,0,CRITICAL,Content: genomics; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: expression; Content: tool; Content: query; Content: data; Content: database; Content: portal,606.04,,0,https://bij.cuh.ac.in/,False,,
37672022,https://ega-archive.org/,,jadbio,ega-archive.org,True,200.0,47,42,5,CRITICAL,Content: EBI; Content: download data; Content: data access; Content: genomics; Content: bioinformatics; Title: genome; Content: gene; Title: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: download; Content: submit; Content: data; Content: portal; ★ TITLE BONUS: 'archive' in page title,95.04,,0,https://ega-archive.org/,False,,
39050757,https://re-solute.eu,,resolute,re-solute.eu,True,200.0,8,8,0,MEDIUM,Content: platform; Title: search; Content: browse; Content: data,166.98,,0,https://re-solute.eu/,False,,
35789323,https://danio-code.zfin.org,,danio-code,danio-code.zfin.org,True,200.0,30,30,0,CRITICAL,Content: download data; Content: data access; Content: genome; Content: gene; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data,1144.04,,0,https://danio-code-dcc.genereg.net/,False,,
39658207,https://cran.r-project.org/package=Umatrix,umatrix,,cran.r-project.org,True,200.0,11,11,0,HIGH,Content: gene; Content: archive; Content: tool; Content: download; Content: data,148.94,,0,https://cran.r-project.org/web/packages/Umatrix/index.html,False,,
36662637,http://rnagranuledb.lunenfeld.ca/,molecular composition and regulatory dynamics of mammalian stress granules,,rnagranuledb.lunenfeld.ca,True,,34,29,5,CRITICAL,Content: proteomics; Content: gene; Content: protein; Content: biological; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,,"Error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0,http://rnagranuledb.lunenfeld.ca/,True,http://web.archive.org/web/20250421113102/https://rnagranuledb.lunenfeld.ca/,2025-04-21
36084380,https://webs.iiitd.edu.in/raghava/bacvacdb/,acvacdb,,webs.iiitd.edu.in,True,200.0,22,22,0,CRITICAL,Content: gene; Content: collection; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database,679.72,,0,https://webs.iiitd.edu.in/raghava/bacvacdb/,False,,
35305080,https://mip2019.github.io/spsvm,oct mice eye,,mip2019.github.io,True,200.0,12,12,0,HIGH,Content: gene; Content: tool; Content: search; Content: download; Content: data; Content: database,353.55,,0,https://mip2019.github.io/spsvm/,False,,
39534537,https://goat.genomehubs.org/,genomes on a tree,,goat.genomehubs.org,True,200.0,7,7,0,MEDIUM,Content: genome; Content: search; Content: data,116.8,,0,https://goat.genomehubs.org/,False,,
37864836,http://www.icatmar.cat,,icatmar,www.icatmar.cat,True,200.0,11,11,0,HIGH,Content: gene; Content: query; Content: download; Content: data; Content: database; Content: server,2685.37,,0,https://www.icatmar.cat/,False,,
40234567,https://gbm.cregmap.com,gbm-coregmap,,gbm.cregmap.com,True,200.0,16,16,0,CRITICAL,Content: gene; Content: expression; Content: resource; Content: tool; Content: query; Content: download; Content: data,424.62,,0,https://gbm.cregmap.com/,False,,
37528331,http://bidd.group/spacelid/,pace life investigation database,,bidd.group,True,200.0,40,40,0,CRITICAL,Content: search database; Content: genome; Content: gene; Content: protein; Content: molecular; Content: variant; Content: mutation; Content: expression; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,1596.79,,0,https://bidd.group/spacelid/,False,,
38367620,https://pancan-apaqtm-zju.shinyapps.io/pancanaQTM/,pancan-apaqtm,,pancan-apaqtm-zju.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1551.74,,0,https://pancan-apaqtm-zju.shinyapps.io/pancanaQTM/,False,,
39812795,https://odsrmst.od.nih.gov/,reference materials search tool,,odsrmst.od.nih.gov,True,200.0,30,25,5,CRITICAL,Content: NIH; Content: gene; Content: protein; Content: resource; Title: tool; Content: platform; Title: search; Content: query; Content: submit; Content: data; ★ TITLE BONUS: 'tool' in page title,537.44,,0,https://odsrmst.od.nih.gov/,False,,
38327356,http://www.penguinmap.com,mapppdr,,www.penguinmap.com,True,200.0,14,14,0,HIGH,Content: tool; Content: search; Content: query; Content: download; Content: curated; Content: data; Content: database; Content: server,629.72,,0,https://www.penguinmap.com/,False,,
35134833,https://www.ncbi.nlm.nih.gov/genome,genome sample resource,,www.ncbi.nlm.nih.gov,True,200.0,38,38,0,CRITICAL,Title: NCBI; Content: NIH; Title: genome; Content: gene; Content: protein; Content: sequence; Content: archive; Content: collection; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data,512.37,,0,https://www.ncbi.nlm.nih.gov/datasets/genome/,False,,
38035367,http://www.oxfordjournals.org/nar/database/c/,nmpfamsdb,,www.oxfordjournals.org,True,200.0,40,35,5,CRITICAL,Content: genomics; Content: proteomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: expression; Content: collection; Content: resource; Content: search; Content: query; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,210.34,,0,https://www.oxfordjournals.org:443/nar/database/c/,False,,
35654892,http://www.qshgm.lbci.net/,,qscn,www.qshgm.lbci.net,True,200.0,14,9,5,HIGH,Content: search; Content: query; Content: browse; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,464.96,,0,http://www.qshgm.lbci.net/,False,,
37033061,https://xinglinyi.shinyapps.io/20221004-app/,,xgb,xinglinyi.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1400.18,,0,https://xinglinyi.shinyapps.io/20221004-app/,False,,
36707040,http://bioengineering.skku.ac.kr/kosmos/,,kosmos,bioengineering.skku.ac.kr,True,200.0,30,25,5,CRITICAL,Content: gene; Content: protein; Content: molecular; Content: archive; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database; Title: server; ★ TITLE BONUS: 'server' in page title,617.55,,0,http://bioengineering.skku.ac.kr/kosmos/,False,,
36920090,http://zhanglab-bioinf.com/DeepIDDP/,alphafold2,,zhanglab-bioinf.com,True,200.0,21,21,0,CRITICAL,Content: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: search; Content: query; Content: submit; Content: data; Content: server,1142.59,,0,http://zhanglab-bioinf.com/DeepIDDP/,False,,
36817105,https://ab-openlab.csir.res.in/asist,galaxy asist,,ab-openlab.csir.res.in,True,,52,52,0,CRITICAL,Content: NCBI; Content: EBI; Content: genomics; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: server,,Timeout (20s),0,https://ab-openlab.csir.res.in/asist,True,http://web.archive.org/web/20230204054730/http://ab-openlab.csir.res.in/asist,2023-02-04
39817516,https://enetdb.huanglabxmu.com,,enet 2,enetdb.huanglabxmu.com,True,,10,10,0,HIGH,Content: archive; Content: resource; Content: query; Content: download; Content: data,,"Error: HTTPSConnectionPool(host='enetdb.huanglabxmu.com', port=443): Max retries exceeded with url: / (Caus",0,https://enetdb.huanglabxmu.com,True,http://web.archive.org/web/20250329235823/https://enetdb.huanglabxmu.com/,2025-03-29
36964722,http://bio-web1.nscc-gz.cn/app/sprof-go,,sprof-go,bio-web1.nscc-gz.cn,True,200.0,9,9,0,MEDIUM,Content: EBI; Title: platform; Content: query,7962.93,,0,https://bio-web1.nscc-gz.cn/app/sprof-go,False,,
39780059,https://claramed.csic.es/medspaner,,nlp,claramed.csic.es,True,200.0,4,4,0,LOW,Content: browse; Content: submit,213.95,,0,https://claramed.csic.es/medspaner,False,,
35508965,http://www.plant.osakafu-u.ac.jp/~kagiana/vcorn/sarscov2/,,corn,www.plant.osakafu-u.ac.jp,True,200.0,37,37,0,CRITICAL,Content: NCBI; Content: NIH; Content: genome; Content: gene; Content: protein; Content: sequence; Content: variant; Content: mutation; Content: search; Content: download; Content: submit; Content: data; Content: database,2783.08,,1,http://www.plant.osakafu-u.ac.jp/~kagiana/vcorn/sarscov2/22/,False,,
37159238,http://biodb.uv.es/oncocardio/,oncocardiodb,,biodb.uv.es,True,,13,13,0,HIGH,Content: archive; Content: resource; Content: browse; Content: download; Content: submit; Content: data; Content: database,,Timeout (20s),0,http://biodb.uv.es/oncocardio/,True,http://web.archive.org/web/20240715020649/https://biodb.uv.es/oncocardio,2024-07-15
35810958,http://www.bioinformatics.team,,cirrbp,www.bioinformatics.team,True,200.0,0,0,0,VERY LOW,,837.19,,0,http://www.bioinformatics.team/,False,,
37554180,http://www.mskca.tech,,atlas,www.mskca.tech,True,200.0,8,8,0,MEDIUM,Content: mutation; Content: query; Content: data; Content: server,781.11,,0,http://www.mskca.tech/,False,,
