id,title,abstract,full_name,common_name,url,short_description,publication_date,hasDbCrossReferences,hasData,hasSuppl,isOpenAccess,inPMC,inEPMC,hasPDF,hasBook,citedByCount,pubYear,pubType,keywords,meshTerms,journalTitle,journalISSN,authorAffiliations,log_citations,years_since_pub,is_research_article,is_review_article,meshTerms_missing,mesh_tfidf_0,mesh_tfidf_1,mesh_tfidf_2,mesh_tfidf_3,mesh_tfidf_4,mesh_tfidf_5,mesh_tfidf_6,keywords_missing,keyword_tfidf_0,keyword_tfidf_1,keyword_tfidf_2,keyword_tfidf_3,keyword_tfidf_4
29899596,Cyanobacterial diversity held in microbial biological resource centers as a biotechnological asset: the case study of the newly established LEGE culture collection.,"Cyanobacteria are a well-known source of bioproducts which renders culturable strains a valuable resource for biotechnology purposes. We describe here the establishment of a cyanobacterial culture collection (CC) and present the first version of the strain catalog and its online database (http://lege.ciimar.up.pt/). The LEGE CC holds 386 strains, mainly collected in coastal (48%), estuarine (11%), and fresh (34%) water bodies, for the most part from Portugal (84%). By following the most recent taxonomic classification, LEGE CC strains were classified into at least 46 genera from six orders (41% belong to the Synechococcales), several of them are unique among the phylogenetic diversity of the cyanobacteria. For all strains, primary data were obtained and secondary data were surveyed and reviewed, which can be reached through the strain sheets either in the catalog or in the online database. An overview on the notable biodiversity of LEGE CC strains is showcased, including a searchable phylogenetic tree and images for all strains. With this work, 80% of the LEGE CC strains have now their 16S rRNA gene sequences deposited in GenBank. Also, based in primary data, it is demonstrated that several LEGE CC strains are a promising source of extracellular polymeric substances (EPS). Through a review of previously published data, it is exposed that LEGE CC strains have the potential or actual capacity to produce a variety of biotechnologically interesting compounds, including common cyanotoxins or unprecedented bioactive molecules. Phylogenetic diversity of LEGE CC strains does not entirely reflect chemodiversity. Further bioprospecting should, therefore, account for strain specificity of the valuable cyanobacterial holdings of LEGE CC.",LEGE CC,LEGE CC,http://lege.ciimar.up.pt/,,2018-01-06,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,38.0,2018.0,"[""research-article"", ""Journal Article""]","[""Biodiversity"", ""Cyanobacteria"", ""Strains"", ""Chemodiversity"", ""Culture Collection"", ""Biological Resource Centers""]",,Journal of applied phycology,0921-8971,,0.4887211029379686,-0.5091399520669482,1.0,0.0,1.0,1.0,-1.4123888336703498e-13,-8.680221492141218e-12,2.201304181062875e-11,7.424303478208316e-12,4.4550730774376626e-12,-9.303276630942218e-11,0.0,2.255364334268368e-16,0.0315825082317165,-0.0050144909255102,-0.0105142087276589,0.0066369632035366
29997612,CDG: An Online Server for Detecting Biologically Closest Disease-Causing Genes and its Application to Primary Immunodeficiency.,"High-throughput genomic technologies yield about 20,000 variants in the protein-coding exome of each individual. A commonly used approach to select candidate disease-causing variants is to test whether the associated gene has been previously reported to be disease-causing. In the absence of known disease-causing genes, it can be challenging to associate candidate genes with specific genetic diseases. To facilitate the discovery of novel gene-disease associations, we determined the putative biologically closest known genes and their associated diseases for 13,005 human genes not currently reported to be disease-associated. We used these data to construct the closest disease-causing genes (CDG) server, which can be used to infer the closest genes with an associated disease for a user-defined list of genes or diseases. We demonstrate the utility of the CDG server in five immunodeficiency patient exomes across different diseases and modes of inheritance, where CDG dramatically reduced the number of candidate genes to be evaluated. This resource will be a considerable asset for ascertaining the potential relevance of genetic variants found in patient exomes to specific diseases of interest. The CDG database and online server are freely available to non-commercial users at: http://lab.rockefeller.edu/casanova/CDG.",closest disease-causing genes server,CDG,http://lab.rockefeller.edu/casanova/CDG,An Online Server for Detecting Biologically Closest Disease-Causing Genes and its Application to Primary Immunodeficiency,2018-06-27,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2018.0,"[""methods-article"", ""Journal Article""]","[""Genomics"", ""Next-generation Sequencing"", ""Gene Filtering"", ""Disease-causing Gene"", ""Human Gene Connectome""]",,Frontiers in immunology,1664-3224,,-0.834017903730767,-0.5091399520669482,0.0,0.0,1.0,1.0,-1.4123888336703498e-13,-8.680221492141218e-12,2.201304181062875e-11,7.424303478208316e-12,4.4550730774376626e-12,-9.303276630942218e-11,0.0,-5.5605495219354064e-15,0.2799998057902597,-0.0857557932307021,-0.0918805742389576,-0.3479158439355778
30967549,iFISH is a publically available resource enabling versatile DNA FISH to study genome architecture.,"DNA fluorescence in situ hybridization (DNA FISH) is a powerful method to study chromosomal organization in single cells. At present, there is a lack of free resources of DNA FISH probes and probe design tools which can be readily applied. Here, we describe iFISH, an open-source repository currently comprising 380 DNA FISH probes targeting multiple loci on the human autosomes and chromosome X, as well as a genome-wide database of optimally designed oligonucleotides and a freely accessible web interface ( http://ifish4u.org ) that can be used to design DNA FISH probes. We individually validate 153 probes and take advantage of our probe repository to quantify the extent of intermingling between multiple heterologous chromosome pairs, showing a much higher extent of intermingling in human embryonic stem cells compared to fibroblasts. In conclusion, iFISH is a versatile and expandable resource, which can greatly facilitate the use of DNA FISH in research and diagnostics.",iFISH,iFISH,http://ifish4u.org,a publically available resource enabling versatile DNA FISH to study genome architecture,2019-04-09,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,42.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Chromosomes, Human"", ""Fibroblasts"", ""Humans"", ""DNA Probes"", ""Oligonucleotides"", ""In Situ Hybridization, Fluorescence"", ""Chromosome Mapping"", ""Genome, Human"", ""Research Design"", ""Databases, Nucleic Acid"", ""Real-Time Polymerase Chain Reaction"", ""Human Embryonic Stem Cells"", ""A549 Cells""]",Nature communications,2041-1723,,0.5515947313007925,-0.8200686641231347,1.0,0.0,0.0,-3.4903358950956834e-10,0.1696107469356027,-0.0681167095459377,0.0195899797610765,-0.0621588822129227,-0.0666917941022173,-0.0961827888804172,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
32382747,RSVdb: a comprehensive database of transcriptome RNA structure.,"RNA fulfills a crucial regulatory role in cells by folding into a complex RNA structure. To date, a chemical compound, dimethyl sulfate (DMS), has been developed to probe the RNA structure at the transcriptome level effectively. We proposed a database, RSVdb (https://taolab.nwafu.edu.cn/rsvdb/), for the browsing and visualization of transcriptome RNA structures. RSVdb, including 626 225 RNAs with validated DMS reactivity from 178 samples in eight species, supports four main functions: information retrieval, research overview, structure prediction and resource download. Users can search for species, studies, transcripts and genes of interest; browse the quality control of sequencing data and statistical charts of RNA structure information; preview and perform online prediction of RNA structures in silico and under DMS restraint of different experimental treatments and download RNA structure data for species and studies. Together, RSVdb provides a reference for RNA structure and will support future research on the function of RNA structure at the transcriptome level.",RSVdb,RSVdb,https://taolab.nwafu.edu.cn/rsvdb/,a comprehensive database of transcriptome RNA structure,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""Journal Article""]","[""Rna Structure Prediction"", ""Map Method"", ""Rsvdb"", ""Rt-stop Method"", ""Dimethyl Sulfate Probing"", ""Transcriptome Rna Structure Database""]","[""Sulfuric Acid Esters"", ""RNA Probes"", ""RNA"", ""Computational Biology"", ""Nucleic Acid Conformation"", ""Databases, Genetic"", ""High-Throughput Nucleotide Sequencing"", ""Transcriptome""]",Briefings in bioinformatics,1467-5463,,-0.834017903730767,-1.4419260882355076,0.0,0.0,0.0,-8.211196123771443e-10,0.3942519437093274,-0.1073577687221798,0.2487302511732591,-0.1011155842501081,-0.0092801833967994,0.1033534608600188,0.0,4.339195998559318e-15,0.3014857886981032,0.1769290231391091,0.0300880155200966,-0.1198757087317601
33021634,The Nucleome Data Bank: web-based resources to simulate and analyze the three-dimensional genome.,"We introduce the Nucleome Data Bank (NDB), a web-based platform to simulate and analyze the three-dimensional (3D) organization of genomes. The NDB enables physics-based simulation of chromosomal structural dynamics through the MEGABASE + MiChroM computational pipeline. The input of the pipeline consists of epigenetic information sourced from the Encode database; the output consists of the trajectories of chromosomal motions that accurately predict Hi-C and fluorescence insitu hybridization data, as well as multiple observations of chromosomal dynamics in vivo. As an intermediate step, users can also generate chromosomal sub-compartment annotations directly from the same epigenetic input, without the use of any DNA-DNA proximity ligation data. Additionally, the NDB freely hosts both experimental and computational structural genomics data. Besides being able to perform their own genome simulations and download the hosted data, users can also analyze and visualize the same data through custom-designed web-based tools. In particular, the one-dimensional genetic and epigenetic data can be overlaid onto accurate 3D structures of chromosomes, to study the spatial distribution of genetic and epigenetic features. The NDB aims to be a shared resource to biologists, biophysicists and all genome scientists. The NDB is available at https://ndb.rice.edu.",Nucleome Data Bank,NDB,https://ndb.rice.edu,web-based resources to simulate and analyze the three-dimensional genome,2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Research Support, U.S. Gov't, Non-P.H.S."", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Chromatin"", ""Humans"", ""In Situ Hybridization, Fluorescence"", ""Computational Biology"", ""Epigenesis, Genetic"", ""Molecular Conformation"", ""Genome, Human"", ""Internet"", ""Software"", ""Databases, Genetic"", ""Molecular Sequence Annotation"", ""A549 Cells""]",Nucleic acids research,0305-1048,,0.148675673045163,-1.4419260882355076,1.0,0.0,0.0,1.4738068588761915e-10,0.4263711401303818,-0.0031005800063474,0.0654418071075271,0.0298952560299463,-0.204503876452615,-0.136411254567328,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33021634,The Nucleome Data Bank: web-based resources to simulate and analyze the three-dimensional genome.,"We introduce the Nucleome Data Bank (NDB), a web-based platform to simulate and analyze the three-dimensional (3D) organization of genomes. The NDB enables physics-based simulation of chromosomal structural dynamics through the MEGABASE + MiChroM computational pipeline. The input of the pipeline consists of epigenetic information sourced from the Encode database; the output consists of the trajectories of chromosomal motions that accurately predict Hi-C and fluorescence insitu hybridization data, as well as multiple observations of chromosomal dynamics in vivo. As an intermediate step, users can also generate chromosomal sub-compartment annotations directly from the same epigenetic input, without the use of any DNA-DNA proximity ligation data. Additionally, the NDB freely hosts both experimental and computational structural genomics data. Besides being able to perform their own genome simulations and download the hosted data, users can also analyze and visualize the same data through custom-designed web-based tools. In particular, the one-dimensional genetic and epigenetic data can be overlaid onto accurate 3D structures of chromosomes, to study the spatial distribution of genetic and epigenetic features. The NDB aims to be a shared resource to biologists, biophysicists and all genome scientists. The NDB is available at https://ndb.rice.edu.",Nucleome Data Bank,NDB,https://ndb.rice.edu,a web-based platform to simulate and analyze the three-dimensional (3D) organization of genomes,2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Research Support, U.S. Gov't, Non-P.H.S."", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Chromatin"", ""Humans"", ""In Situ Hybridization, Fluorescence"", ""Computational Biology"", ""Epigenesis, Genetic"", ""Molecular Conformation"", ""Genome, Human"", ""Internet"", ""Software"", ""Databases, Genetic"", ""Molecular Sequence Annotation"", ""A549 Cells""]",Nucleic acids research,0305-1048,,0.148675673045163,-1.4419260882355076,1.0,0.0,0.0,1.4738068588761915e-10,0.4263711401303818,-0.0031005800063474,0.0654418071075271,0.0298952560299463,-0.204503876452615,-0.136411254567328,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33068420,Chewie Nomenclature Server (chewie-NS): a deployable nomenclature server for easy sharing of core and whole genome MLST schemas.,"Chewie Nomenclature Server (chewie-NS, https://chewbbaca.online/) allows users to share genome-based gene-by-gene typing schemas and to maintain a common nomenclature, simplifying the comparison of results. The combination between local analyses and a public repository of allelic data strikes a balance between potential confidentiality issues and the need to compare results. The possibility of deploying private instances of chewie-NS facilitates the creation of nomenclature servers with a restricted user base to allow compliance with the strictest data policies. Chewie-NS allows users to easily share their own schemas and to explore publicly available schemas, including informative statistics on schemas and loci presented in interactive charts and tables. Users can retrieve all the information necessary to run a schema locally or all the alleles identified at a particular locus. The integration with the chewBBACA suite enables users to directly upload new schemas to chewie-NS, download existing schemas and synchronize local and remote schemas from chewBBACA command line version, allowing an easier integration into high-throughput analysis pipelines. The same REST API linking chewie-NS and the chewBBACA suite supports the interaction of other interfaces or pipelines with the databases available at chewie-NS, facilitating the reusability of the stored data.",Chewie Nomenclature Server,chewie-NS,https://chewbbaca.online/, a deployable nomenclature server for easy sharing of core and whole genome MLST schemas,2021-01-01,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Information Dissemination"", ""Genome"", ""User-Computer Interface"", ""Terminology as Topic"", ""Multilocus Sequence Typing""]",Nucleic acids research,0305-1048,,0.202368692980265,-1.4419260882355076,1.0,0.0,0.0,-2.5822371109753823e-11,0.1898012118135016,-0.0263301387773961,-0.0105307922979557,0.017718307640471,-0.1878068951785204,-0.0167757904559438,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33279968,"Gene Circuit Explorer (GeneEx): an interactive web-app for visualizing, simulating and analyzing gene regulatory circuits.","<h4>Summary</h4>GeneEx is an interactive web-app that uses an ODE-based mathematical modeling approach to simulate, visualize and analyze gene regulatory circuits (GRCs) for an explicit kinetic parameter set or for a large ensemble of random parameter sets. GeneEx offers users the freedom to modify many aspects of the simulation such as the parameter ranges, the levels of gene expression noise and the GRC network topology itself. This degree of flexibility allows users to explore a variety of hypotheses by providing insight into the number and stability of attractors for a given GRC. Moreover, users have the option to upload, and subsequently compare, experimental gene expression data to simulated data generated from the analysis of a built or uploaded custom circuit. Finally, GeneEx offers a curated database that contains circuit motifs and known biological GRCs to facilitate further inquiry into these. Overall, GeneEx enables users to investigate the effects of parameter variation, stochasticity and/or topological changes on gene expression for GRCs using a systems-biology approach.<h4>Availability and implementation</h4>GeneEx is available at https://geneex.jax.org. This web-app is released under the MIT license and is free and open to all users and there is no mandatory login requirement.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",Gene Circuit Explorer,GeneEx,https://geneex.jax.org,"an interactive web-app for visualizing, simulating and analyzing gene regulatory circuits",2021-06-01,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2021.0,"[""brief-report"", ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, Non-P.H.S."", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Systems Biology"", ""Kinetics"", ""Software"", ""Databases, Factual"", ""Gene Regulatory Networks"", ""Mobile Applications""]","Bioinformatics (Oxford, England)",1367-4803,,-0.9777096758319892,-1.4419260882355076,0.0,0.0,0.0,4.0566596253698677e-10,0.2565070119254022,-0.0673249817244595,-0.0719041314349858,0.2726961271907676,0.0085658788167825,0.1500403300661119,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33655207,TMSNP: a web server to predict pathogenesis of missense mutations in the transmembrane region of membrane proteins.,"The massive amount of data generated from genome sequencing brings tons of newly identified mutations, whose pathogenic/non-pathogenic effects need to be evaluated. This has given rise to several mutation predictor tools that, in general, do not consider the specificities of the various protein groups. We aimed to develop a predictor tool dedicated to membrane proteins, under the premise that their specific structural features and environment would give different responses to mutations compared to globular proteins. For this purpose, we created TMSNP, a database that currently contains information from 2624 pathogenic and 196 705 non-pathogenic reported mutations located in the transmembrane region of membrane proteins. By computing various conservation parameters on these mutations in combination with annotations, we trained a machine-learning model able to classify mutations as pathogenic or not. TMSNP (freely available at http://lmc.uab.es/tmsnp/) improves considerably the prediction power of commonly used mutation predictors trained with globular proteins.",,TMSNP,http://lmc.uab.es/tmsnp/,a web server to predict pathogenesis of missense mutations in the transmembrane region of membrane proteins,2021-02-23,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,2021.0,"[""research-article"", ""Journal Article""]",,,NAR genomics and bioinformatics,2631-9268,,-0.5313622635270842,-1.4419260882355076,1.0,0.0,1.0,1.0,-1.4123888336703498e-13,-8.680221492141218e-12,2.201304181062875e-11,7.424303478208316e-12,4.4550730774376626e-12,-9.303276630942218e-11,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33655207,TMSNP: a web server to predict pathogenesis of missense mutations in the transmembrane region of membrane proteins.,"The massive amount of data generated from genome sequencing brings tons of newly identified mutations, whose pathogenic/non-pathogenic effects need to be evaluated. This has given rise to several mutation predictor tools that, in general, do not consider the specificities of the various protein groups. We aimed to develop a predictor tool dedicated to membrane proteins, under the premise that their specific structural features and environment would give different responses to mutations compared to globular proteins. For this purpose, we created TMSNP, a database that currently contains information from 2624 pathogenic and 196 705 non-pathogenic reported mutations located in the transmembrane region of membrane proteins. By computing various conservation parameters on these mutations in combination with annotations, we trained a machine-learning model able to classify mutations as pathogenic or not. TMSNP (freely available at http://lmc.uab.es/tmsnp/) improves considerably the prediction power of commonly used mutation predictors trained with globular proteins.",,TMSNP,http://lmc.uab.es/tmsnp/,a database that currently contains information from 2624 pathogenic and 196 705 non-pathogenic reported mutations located in the transmembrane region of membrane proteins,2021-02-23,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,2021.0,"[""research-article"", ""Journal Article""]",,,NAR genomics and bioinformatics,2631-9268,,-0.5313622635270842,-1.4419260882355076,1.0,0.0,1.0,1.0,-1.4123888336703498e-13,-8.680221492141218e-12,2.201304181062875e-11,7.424303478208316e-12,4.4550730774376626e-12,-9.303276630942218e-11,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
