pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url,url_source
26255307,"""Phytochemica: a platform to explore phytochemicals of medicinal plants.""",False,N,medium,"""Platform to explore phytochemicals, appears to house phytochemical data.""",,,16,N,N,,
22882331,The Aarhus Neuromodulation Database.,False,N,high,"""Explicitly 'Database' in title, database keyword.""",Aarhus Neuromodulation Database,Aarhus Neuromodulation Database,16,N,N,,
25753700,"""GlycoBase and autoGU: resources for interpreting HPLC-glycan data.""",False,N,high,"""GlycoBase has Base suffix indicating database, resources for data interpretation.""",GlycoBase,GlycoBase,16,N,N,,
34475412,"""Gutenberg Gait Database, a ground reaction force database of level overground walking in healthy individuals.""",False,N,high,"""Explicitly 'Database' in title (twice), houses gait data.""",Gutenberg Gait Database,Gutenberg Gait Database,16,N,N,,
29660498,"""Morphinome Database - The database of proteins altered by morphine administration - An update.""",False,N,high,"""Explicitly 'Database' in title (twice), database keyword.""",Morphinome Database,Morphinome Database,16,N,N,,
29235071,"""Computationally constructing a repository of compound remote associates test items in American English with comRAT-G.""",False,N,high,"""Explicitly 'repository' in title, houses test items.""",comRAT-G,Compound Remote Associates Test Repository,16,N,N,,
28638141,"""al mena: a comprehensive resource of human genetic variants integrating genomes and exomes from Arab, Middle Eastern and North African populations.""",False,N,high,"""Comprehensive resource of genetic variants, houses variant data.""",al mena,Arab Middle Eastern North African Genetic Variants Resource,16,N,N,,
"""22315102"," 22435687"",[Pathowiki. A free expert database for pathology].",True,N,high,"""Explicitly 'database' in title, houses pathology information.""",Pathowiki,Pathowiki Pathology Database,16,N,N,,
"""27899567"," 30395331"",""Expansion of the Gene Ontology knowledgebase and resources.""",True,N,high,"""Explicitly 'knowledgebase' in title, GO expansion update.""",Gene Ontology,Gene Ontology Knowledgebase,16,N,N,,
"""28049469"," 28795533"",""DISCONTOOLS: a database to identify research gaps on vaccines, pharmaceuticals and diagnostics for the control of infectious diseases of animals.""",True,N,high,"""Explicitly 'database' in title, houses research gap information.""",DISCONTOOLS,Disease Control Tools Database,16,N,N,,
28633344,"""Pheno4J: a gene to phenotype graph database.""",False,N,high,"""Explicitly 'database' in title, graph database for phenotypes.""",Pheno4J,Gene to Phenotype Graph Database,16,N,N,,
22797043,"""The ENSAT registry: a digital repository supporting adrenal cancer research.""",False,N,high,"""Explicitly 'repository' in title, houses adrenal cancer data.""",ENSAT,ENSAT Adrenal Cancer Registry,16,N,N,,
29092943,"""The Mouse Tumor Biology Database: A Comprehensive Resource for Mouse Models of Human Cancer.""",False,N,high,"""Explicitly 'Database' in title, comprehensive resource for mouse tumor data.""",Mouse Tumor Biology Database,Mouse Tumor Biology Database,16,N,N,,
33481094,"""Ratpost: a searchable database of protein-inactivating sequence variations in 40 sequenced rat-inbred strains.""",False,N,high,"""Explicitly 'database' in title, houses rat sequence variation data.""",Ratpost,Rat Protein-Inactivating Sequence Variation Database,16,N,N,,
27633797,"""BRCA Share: A Collection of Clinical BRCA Gene Variants.""",False,N,high,"""Collection of clinical variants, houses BRCA variant data.""",BRCA Share,BRCA Gene Variants Collection,16,N,N,,
22737123,"""SynProt: A Database for Proteins of Detergent-Resistant Synaptic Protein Preparations.""",False,N,high,"""Explicitly 'Database' in title, houses synaptic protein data.""",SynProt,Synaptic Protein Database,16,N,N,,
29944838,"""Comprehensive Toxic Plants-Phytotoxins Database and Its Application in Assessing Aquatic Micropollution Potential.""",False,N,high,"""Explicitly 'Database' in title, houses phytotoxin data.""",Toxic Plants-Phytotoxins Database,Toxic Plants-Phytotoxins Database,16,N,N,,
33382980,"""The cancer microbiome atlas: a pan-cancer comparative analysis to distinguish tissue-resident microbiota from contaminants.""",False,N,high,"""Atlas indicates comprehensive data collection, houses cancer microbiome data.""",Cancer Microbiome Atlas,Cancer Microbiome Atlas,16,N,N,,
29420682,"""GCevobase: an evolution-based database for GC content in eukaryotic genomes.""",False,N,high,"""Explicitly 'database' in title with Base suffix, houses GC content data.""",GCevobase,GC Content Evolution Database,16,N,N,,
33514754,An Indo-Pacific coral spawning database.,False,N,high,"""Explicitly 'database' in title, houses coral spawning data.""",Indo-Pacific Coral Spawning Database,Indo-Pacific Coral Spawning Database,16,N,N,,
28350387,"""The global avian invasions atlas, a database of alien bird distributions worldwide.""",False,N,high,"""Explicitly 'database' in title, atlas indicates data collection.""",Global Avian Invasions Atlas,Global Avian Invasions Atlas,16,N,N,,
32572035,"""The Fire and Tree Mortality Database, for empirical modeling of individual tree mortality after fire.""",False,N,high,"""Explicitly 'Database' in title, houses tree mortality data.""",Fire and Tree Mortality Database,Fire and Tree Mortality Database,16,N,N,,
26010663,The peptaibiotics database--a comprehensive online resource.,False,N,high,"""Explicitly 'database' in title, comprehensive resource for peptaibiotics.""",Peptaibiotics Database,Peptaibiotics Database,16,N,N,,
33258967,"""ncVarDB: a manually curated database for pathogenic non-coding variants and benign controls.""",False,N,high,"""DB suffix indicates database, explicitly 'database' in title.""",ncVarDB,Non-coding Variant Database,16,N,N,,
24357675,"""EEG Database of Seizure Disorders for Experts and Application Developers.""",False,N,high,"""Explicitly 'Database' in title, houses EEG data.""",EEG Seizure Database,EEG Database of Seizure Disorders,16,N,N,,
26156871,"""TM-MC: a database of medicinal materials and chemical compounds in Northeast Asian traditional medicine.""",False,N,high,"""Explicitly 'database' in title, houses medicinal material data.""",TM-MC,Traditional Medicine Materials and Compounds,16,N,N,,
31664032,"""The SCOC database, a large, open, and global database with sediment community oxygen consumption rates.""",False,N,high,Database keyword and describes data collection,SCOC,Sediment Community Oxygen Consumption Database,17,N,N,,
"""24036287"," 30335683"",PainNetworks: a web-based resource for the visualisation of pain-related genes in the context of their network associations.",True,N,high,Resource for visualization of gene networks,PainNetworks,Pain-Related Gene Networks Resource,17,N,N,,
24234915,A neuroinformatics of brain modeling and its implementation in the Brain Operation Database BODB.,False,N,high,Database keyword describing brain modeling data,BODB,Brain Operation Database,17,N,N,,
24070789,The STEP (Safety and Toxicity of Excipients for Paediatrics) database: part 2 - the pilot version.,False,N,high,Database keyword describing safety data,STEP,Safety and Toxicity of Excipients for Paediatrics,17,N,N,,
24904401,Neurovascular Network Explorer 1.0: a database of 2-photon single-vessel diameter measurements with MATLAB(®) graphical user interface.,False,N,high,Database keyword,NNE,Neurovascular Network Explorer,17,N,N,,
28680911,Ziehl-Neelsen sputum smear microscopy image database: a resource to facilitate automated bacilli detection for tuberculosis diagnosis.,False,N,high,Database keyword and resource for image data,ZN-DB,Ziehl-Neelsen Sputum Smear Microscopy Image Database,17,N,N,,
24316577,"""The NHGRI GWAS Catalog, a curated resource of SNP-trait associations.""",False,N,high,Catalog and resource keywords,GWAS Catalog,Genome-Wide Association Studies Catalog,17,N,N,,
25333954,"""The Complex Emergency Database: a global repository of small-scale surveys on nutrition, health and mortality.""",False,N,high,Database and repository keywords,CEDAT,Complex Emergency Database,17,N,N,,
21836824,S66: A Well-balanced Database of Benchmark Interaction Energies Relevant to Biomolecular Structures.,False,N,high,Database keyword of benchmark data,S66,Benchmark Interaction Energies Database,17,N,N,,
28858850,MortalityPredictors.org: a manually-curated database of published biomarkers of human all-cause mortality.,False,N,high,Database keyword of curated biomarkers,MortalityPredictors,Mortality Biomarkers Database,17,N,N,,
"""28587637"," 33196847"",Literature evidence in open targets - a target validation platform.",True,N,high,Platform housing literature evidence data,Open Targets,Target Validation Platform,17,N,N,,
21854560,Immunome database for marsupials and monotremes.,False,N,high,Database keyword,ImmunoDB,Immunome Database for Marsupials and Monotremes,17,N,N,,
23371251,The LUCAS topsoil database and derived information on the regional variability of cropland topsoil properties in the European Union.,False,N,high,Database keyword describing topsoil data,LUCAS,Land Use and Coverage Area frame Survey,17,N,N,,
31967818,<i>Tautobase</i>: An Open Tautomer Database.,False,N,high,Base suffix and database keyword,Tautobase,Tautomer Database,17,N,N,,
21659040,The Environmental Polymorphism Registry: a unique resource that facilitates translational research of environmental disease.,False,N,high,Registry and resource keywords,EPR,Environmental Polymorphism Registry,17,N,N,,
27898834,The Triticeae Toolbox: Combining Phenotype and Genotype Data to Advance Small-Grains Breeding.,False,N,medium,Toolbox housing phenotype and genotype data,TTB,Triticeae Toolbox,17,N,N,,
24244351,The database for reaching experiments and models.,False,N,high,Database keyword,DREM,Database for Reaching Experiments and Models,17,N,N,,
24407224,MAGIC: access portal to a cross-platform gene expression compendium for maize.,False,N,high,Portal accessing gene expression compendium,MAGIC,Maize Gene Expression Compendium,17,N,N,,
28966897,New DMSP Database of Precipitating Auroral Electrons and Ions.,False,N,high,Database keyword,DMSP-DB,Defense Meteorological Satellite Program Database,17,N,N,,
29961270,Jaguar movement database: a GPS-based movement dataset of an apex predator in the Neotropics.,False,N,high,Database keyword,JMD,Jaguar Movement Database,17,N,N,,
"""26015534"," 26500249"",The atlas of mouse development eHistology resource.",True,N,high,Atlas and resource keywords,EMAGE,Edinburgh Mouse Atlas of Gene Expression,17,N,N,,
32069199,Global Health Observatory Data Repository.,False,N,high,Repository keyword,GHO,Global Health Observatory Data Repository,17,N,N,,
31338646,A database of amphibian karyotypes.,False,N,high,Database keyword,AmphibiaKDB,Amphibian Karyotype Database,17,N,N,,
26455807,The Brainomics/Localizer database.,False,N,high,Database keyword,Brainomics-Localizer,Brainomics Localizer Database,17,N,N,,
29166537,Database of Absorption and Fluorescence Spectra of >300 Common Compounds for use in PhotochemCAD.,False,N,high,Database keyword,PhotochemCAD-DB,Absorption and Fluorescence Spectra Database,17,N,N,,
21412250,"""Fabry-database.org: database of the clinical phenotypes, genotypes and mutant α-galactosidase A structures in Fabry disease.""",False,N,high,"""Title explicitly contains """"database"""", describes clinical/genomic data collection""",Fabry-database.org,Fabry-database.org,18,N,N,,
26364863,The Function Biomedical Informatics Research Network Data Repository.,False,N,high,Data Repository in title - houses research data,Function Biomedical Informatics Research Network Data Repository,Function Biomedical Informatics Research Network Data Repository,18,N,N,,
28961353,The evolution of a Web resource: The Galactosemia Proteins Database 2.0.,False,N,high,"""Title explicitly contains """"Database"""" with version number""",Galactosemia Proteins Database,Galactosemia Proteins Database,18,N,N,,
32167667,Arachis hypogaea gene expression atlas for fastigiata subspecies of cultivated groundnut to accelerate functional and translational genomics applications.,False,N,high,Atlas indicating gene expression data collection,Arachis hypogaea gene expression atlas,Arachis hypogaea gene expression atlas,18,N,N,,
23289674,Development of an integrated transcript sequence database and a gene expression atlas for gene discovery and analysis in switchgrass (Panicum virgatum L.).,False,N,high,"""Title contains """"database"""" and """"atlas"""" - describes integrated data resource""",switchgrass transcript sequence database and gene expression atlas,switchgrass transcript sequence database and gene expression atlas,18,N,N,,
31845400,"""Metabolite database for root, tuber, and banana crops to facilitate modern breeding in understudied crops.""",False,N,high,"""Title explicitly contains """"database"""" - metabolite data collection""",Metabolite database for root tuber and banana crops,Metabolite database for root tuber and banana crops,18,N,N,,
31439762,The Malaria Cell Atlas: Single parasite transcriptomes across the complete &lt;i&gt;Plasmodium&lt;/i&gt; life cycle.,False,N,high,Atlas indicating single-cell transcriptome data collection,Malaria Cell Atlas,Malaria Cell Atlas,18,N,N,,
33833022,The Polyomavirus Episteme: A Database for Researchers.,False,N,high,"""Title explicitly contains """"Database""""""",Polyomavirus Episteme,Polyomavirus Episteme,18,N,N,,
28587458,The U.S. Dairy Forage Research Center (USDFRC) Condensed Tannin NMR Database.,False,N,high,"""Title explicitly contains """"Database"""" - NMR data collection""",USDFRC Condensed Tannin NMR Database,U.S. Dairy Forage Research Center Condensed Tannin NMR Database,18,N,N,,
31064191,Encyclopedia of CLL Subsets - a Unique Bioinformatics Tool and Database for Analysis of Subsets of Stereotypical B-Cell Receptors in CLL.,False,N,high,"""Title contains """"Encyclopedia"""" and """"Database"""" - data collection""",Encyclopedia of CLL Subsets,Encyclopedia of CLL Subsets,18,N,N,,
33442066,Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers.,False,N,high,"""Title explicitly contains """"Database"""" - simulation data collection""",Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers,Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers,18,N,N,,
32540400,Introducing www.axolotl-omics.org - an integrated -omics data portal for the axolotl research community.,False,N,high,"""Integrated omics data portal, described in title""",axolotl-omics,axolotl-omics,18,N,N,,
26087141,The Caltech Tomography Database and Automatic Processing Pipeline.,False,N,high,"""Title explicitly contains """"Database"""" - imaging database""",Caltech Tomography Database,Caltech Tomography Database,18,N,N,,
33024126,A salmon diet database for the North Pacific Ocean.,False,N,high,"""Title explicitly contains """"database"""" - salmon diet data""",Salmon diet database,Salmon diet database for the North Pacific Ocean,18,N,N,,
28315753,PlantcircBase: A Database for Plant Circular RNAs.,False,N,high,"""Base suffix indicating database, title contains """"Database""""""",PlantcircBase,PlantcircBase,18,N,N,,
27928059,"""JET2 Viewer: a database of predicted multiple, possibly overlapping, protein-protein interaction sites for PDB structures.""",False,N,high,"""Title explicitly contains """"database"""" - interaction sites database""",JET2 Viewer,JET2 Viewer,18,N,N,,
"""24103152"," 24499703"",""The clinical measurement, measurement method and experimental condition ontologies: expansion, improvements and new applications.""",True,N,high,"""Ontologies for clinical data, has URL""",Clinical measurement ontologies,Clinical measurement ontologies,18,N,N,,
"""27158451"," 27158452"",A compendium of monocyte transcriptome datasets to foster biomedical knowledge discovery.",True,N,high,"""Compendium of datasets with URL, houses monocyte transcriptome data""",Monocyte transcriptome compendium,Monocyte transcriptome compendium,18,N,N,,
32416265,VitisGDB: The Multifunctional Database for Grapevine Breeding and Genetics.,False,N,high,"""DB suffix and title contains """"Database"""" - grapevine database""",VitisGDB,VitisGDB,18,N,N,,
33962062,PlantscRNAdb: A database for plant single-cell RNA analysis.,False,N,high,"""DB suffix and title contains """"database""""""",PlantscRNAdb,PlantscRNAdb,18,N,N,,
22743998,miRDeathDB: a database bridging microRNAs and the programmed cell death.,False,N,high,"""DB suffix and title contains """"database""""""",miRDeathDB,miRDeathDB,18,N,N,,
32876441,Heavy-Element Reactions Database (HERDB): Relativistic ab Initio Geometries and Energies for Actinide Compounds.,False,N,high,"""Title explicitly contains """"Database"""" with abbreviation""",HERDB,Heavy-Element Reactions Database,18,N,N,,
34455096,RiceENCODE: A comprehensive epigenomic database as a rice Encyclopedia of DNA Elements.,False,N,high,"""Title contains """"database"""" and """"Encyclopedia""""""",RiceENCODE,RiceENCODE,18,N,N,,
21684188,AuxV: a database of auxin transport velocities.,False,N,high,"""Title explicitly contains """"database""""""",AuxV,AuxV,18,N,N,,
34783225,Tartary buckwheat database (TBD): an integrative platform for gene analysis of and biological information on Tartary buckwheat.,False,N,high,"""Title explicitly contains """"database""""""",TBD,Tartary buckwheat database,18,N,N,,
21617028,AtIPD: a curated database of Arabidopsis isoprenoid pathway models and genes for isoprenoid network analysis.,False,N,high,"""Title explicitly contains """"database"""" with acronym""",AtIPD,AtIPD,18,N,N,,
31416858,"""gndDb, a Database of Partial <i>gnd</i> Sequences To Assist with Analysis of Escherichia coli Communities Using High-Throughput Sequencing.""",False,N,high,"""DB suffix and title contains """"Database""""""",gndDb,gndDb,18,N,N,,
32357248,"""Sex-chrom, a database on plant sex chromosomes.""",False,N,high,"""Title explicitly contains """"database""""""",Sex-chrom,Sex-chrom,18,N,N,,
23136506,"""DaizuBase, an integrated soybean genome database including BAC-based physical maps.""",False,N,high,"""Base suffix and title contains """"database""""""",DaizuBase,DaizuBase,18,N,N,,
31304213,OakEcol: A database of Oak-associated biodiversity within the UK.,False,N,high,"""Title explicitly contains """"database""""""",OakEcol,OakEcol,18,N,N,,
27684579,DoCM: a database of curated mutations in cancer.,False,N,high,"""Title explicitly contains """"database""""""",DoCM,DoCM,18,N,N,,
29220440,MGFD: the maize gene families database.,False,N,high,"""Title explicitly contains """"database"""" with acronym""",MGFD,MGFD,18,N,N,,
22467909,DADP: the database of anuran defense peptides.,False,N,high,"""Title explicitly contains """"database""""""",DADP,DADP,18,N,N,,
21487441,Cancer GAMAdb: database of cancer genetic associations from meta-analyses and genome-wide association studies.,False,N,high,"""DB suffix and title contains """"database""""""",Cancer GAMAdb,Cancer GAMAdb,18,N,N,,
30886412,FPbase: a community-editable fluorescent protein database.,False,N,high,"""Base suffix and title contains """"database""""""",FPbase,FPbase,18,N,N,,
25991711,Data Resource Profile: Accessible Resource for Integrated Epigenomic Studies (ARIES).,False,N,high,"""Data Resource Profile, ARIES resource for epigenomic studies""",ARIES,ARIES,18,N,N,,
29524650,HMOD: An Omics Database for Herbal Medicine Plants.,False,N,high,"""Title explicitly contains """"Database""""""",HMOD,HMOD,18,N,N,,
28122127,CLO-PLA: a database of clonal and bud-bank traits of the Central European flora.,False,N,high,"""Title explicitly contains """"database"""" - plant trait database""",CLO-PLA,CLO-PLA,18,N,N,,
32333443,The EAHAD blood coagulation factor VII variant database.,False,N,high,"""Title explicitly contains """"database"""" - variant database""",EAHAD factor VII variant database,EAHAD factor VII variant database,18,N,N,,
25637569,HEpD: a database describing epigenetic differences between Thoroughbred and Jeju horses.,False,N,high,"""Title explicitly contains """"database""""""",HEpD,HEpD,18,N,N,,
21632774,"""IMGT/3Dstructure-DB: querying the IMGT database for 3D structures in immunology and immunoinformatics (IG or antibodies, TR, MH, RPI, and FPIA).""",False,N,high,"""DB suffix and title contains """"database""""""",IMGT/3Dstructure-DB,IMGT/3Dstructure-DB,18,N,N,,
33797755,InsectChange: a global database of temporal changes in insect and arachnid assemblages.,False,N,high,"""Title explicitly contains """"database"""" - ecological database""",InsectChange,InsectChange,18,N,N,,
32533075,"""CIDO, a community-based ontology for coronavirus disease knowledge and data integration, sharing, and analysis.""",False,N,high,"""Ontology for disease knowledge, houses COVID-19 data""",CIDO,CIDO,18,N,N,,
31551423,"""PalmTraits 1.0, a species-level functional trait database of palms worldwide.""",False,N,high,"""Title explicitly contains """"database"""" - plant trait database""",PalmTraits,PalmTraits,18,N,N,,
31211397,ChlamBase: a curated model organism database for the Chlamydia research community.,False,N,high,"""Base suffix and title contains """"database""""""",ChlamBase,ChlamBase,18,N,N,,
30877740,RIBOi: a database for ribosome-interacting proteins.,False,N,high,"""Title explicitly contains """"database""""""",RIBOi,RIBOi,18,N,N,,
22887982,FlowRepository: a resource of annotated flow cytometry datasets associated with peer-reviewed publications.,False,N,high,"""Repository of flow cytometry data, houses experimental data""",FlowRepository,FlowRepository,18,N,N,,
28529079,VirusMap: A visualization database for the influenza A virus.,False,N,high,"""Map suffix with 'database' keyword indicates data resource""",VirusMap,Influenza A Virus Visualization Database,19,N,N,,
34248529,The Stroke Neuro-Imaging Phenotype Repository: An Open Data Science Platform for Stroke Research.,False,N,high,"""'Repository' keyword indicates data resource, has URL suggesting data access""",Stroke Neuro-Imaging Phenotype Repository,Stroke Neuro-Imaging Phenotype Repository,19,N,N,,
34583740,FP-ADMET: a compendium of fingerprint-based ADMET prediction models.,False,N,high,"""'Compendium' keyword indicates curated collection""",FP-ADMET,Fingerprint-based ADMET Compendium,19,N,N,,
33462958,CannabisGDB: a comprehensive genomic database for Cannabis Sativa L.,False,N,high,"""GDB suffix (genomic database) with 'database' keyword""",CannabisGDB,Cannabis Sativa Genomic Database,19,N,N,,
32341633,The Multiple Sclerosis Surveillance Registry: A Novel Interactive Database Within the Veterans Health Administration.,False,N,high,"""'Registry' and 'database' keywords indicate data collection resource""",Multiple Sclerosis Surveillance Registry,Multiple Sclerosis Surveillance Registry,19,N,N,,
28113723,IsAProteinDB: An Indexed Database of Trypsinized Proteins for Fast Peptide Mass Fingerprinting.,False,N,high,"""DB suffix with 'database' keyword""",IsAProteinDB,Indexed Database of Trypsinized Proteins,19,N,N,,
28829434,"""ForCenS, a curated database of planktonic foraminifera census counts in marine surface sediment samples.""",False,N,high,"""Explicitly 'curated database' of census data""",ForCenS,Foraminifera Census Database,19,N,N,,
31380568,FragSAD: A database of diversity and species abundance distributions from habitat fragments.,False,N,high,"""'Database' keyword with data collection focus""",FragSAD,Fragment Species Abundance Database,19,N,N,,
23719696,The generalized invariom database (GID).,False,N,high,"""Database keyword with acronym in parentheses""",GID,Generalized Invariom Database,19,N,N,,
21515685,"""The GreenCut2 resource, a phylogenomically derived inventory of proteins specific to the plant lineage.""",False,N,high,"""Resource containing inventory (curated collection) of proteins""",GreenCut2,GreenCut2 Protein Inventory,19,N,N,,
23239073,Diphones-fr: a French database of diphone positional frequency.,False,N,high,"""Database of frequency data""",Diphones-fr,French Diphone Database,19,N,N,,
27683069,PeptideTracker: A knowledge base for collecting and storing information on protein concentrations in biological tissues.,False,N,high,"""'Knowledge base' keyword for storing data""",PeptideTracker,PeptideTracker Knowledge Base,19,N,N,,
33433310,ActDES - a curated Actinobacterial Database for Evolutionary Studies.,False,N,high,"""Curated database explicitly stated""",ActDES,Actinobacterial Database for Evolutionary Studies,19,N,N,,
28742254,"""B-chrom: a database on B-chromosomes of plants, animals and fungi.""",False,N,high,"""Database keyword for chromosome data""",B-chrom,B-chromosome Database,19,N,N,,
25925571,GenoLIB: a database of biological parts derived from a library of common plasmid features.,False,N,high,"""Database of biological parts""",GenoLIB,Genomic Library Database,19,N,N,,
34301277,The LORIS MyeliNeuroGene rare disease database for natural history studies and clinical trial readiness.,False,N,high,"""Database for rare disease data""",LORIS MyeliNeuroGene,MyeliNeuroGene Rare Disease Database,19,N,N,,
29017328,The Tolerome: A Database of Transcriptome-Level Contributions to Diverse Escherichia coli Resistance and Tolerance Phenotypes.,False,N,high,"""Database keyword for transcriptome data""",Tolerome,E. coli Tolerance Database,19,N,N,,
28605775,Biocuration in the structure-function linkage database: the anatomy of a superfamily.,False,N,medium,"""Database mentioned, paper about biocuration in database""",Structure-Function Linkage Database,Structure-Function Linkage Database,19,N,N,,
26307380,"""Chlamydomonas Genome Resource for Laboratory Strains Reveals a Mosaic of Sequence Variation, Identifies True Strain Histories, and Enables Strain-Specific Studies.""",False,N,high,"""Genome resource for strain data""",Chlamydomonas Genome Resource,Chlamydomonas Genome Resource,19,N,N,,
28611359,Chloroplast Genomic Resource of Paris for Species Discrimination.,False,N,high,"""Genomic resource for chloroplast data""",Chloroplast Genomic Resource of Paris,Paris Chloroplast Genomic Resource,19,N,N,,
26110065,A TEX₈₆ surface sediment database and extended Bayesian calibration.,False,N,high,"""Database of sediment data""",TEX86 surface sediment database,TEX86 Surface Sediment Database,19,N,N,,
34473958,ASGCT's new landscape reports: A comprehensive data resource.,False,N,medium,"""Data resource, comprehensive collection""",ASGCT landscape reports,ASGCT Landscape Reports,19,N,N,,
26264559,leBIBIQBPP: a set of databases and a webtool for automatic phylogenetic analysis of prokaryotic sequences.,False,N,high,"""Set of databases for phylogenetic data""",leBIBIQBPP,Phylogenetic Analysis Databases,19,N,N,,
24519495,The Brussels Mood Inductive Audio Stories (MIAS) database.,False,N,high,"""Database of audio stories for research""",MIAS,Brussels Mood Inductive Audio Stories Database,19,N,N,,
23900247,mentha: a resource for browsing integrated protein-interaction networks.,False,N,high,"""Resource for browsing interaction data""",mentha,Protein Interaction Networks Resource,19,N,N,,
23784980,LearnLab's DataShop: a data repository and analytics tool set for cognitive science.,False,N,high,"""Data repository keyword""",DataShop,LearnLab DataShop,19,N,N,,
32733138,Frozen Zoo: a collection of permafrost samples containing viable protists and their viruses.,False,N,high,"""Collection of samples, data resource""",Frozen Zoo,Permafrost Sample Collection,19,N,N,,
32572234,The GlyCosmos Portal: a unified and comprehensive web resource for the glycosciences.,False,N,high,"""Portal as comprehensive web resource housing data""",GlyCosmos,GlyCosmos Portal,19,N,N,,
27197945,"""The Flint Animal Cancer Center (FACC) Canine Tumour Cell Line Panel: a resource for veterinary drug discovery, comparative oncology and translational medicine.""",False,N,high,"""Resource panel of cell lines""",FACC Canine Tumour Cell Line Panel,Flint Animal Cancer Center Canine Tumour Cell Line Panel,19,N,N,,
21749716,iAB-RBC-283: A proteomically derived knowledge-base of erythrocyte metabolism that can be used to simulate its physiological and patho-physiological states.,False,N,high,"""Knowledge-base keyword""",iAB-RBC-283,Erythrocyte Metabolism Knowledge-Base,19,N,N,,
30368842,Quantal Risk Assessment Database: A Database for Exploring Patterns in Quantal Dose-Response Data in Risk Assessment and its Application to Develop Priors for Bayesian Dose-Response Analysis.,False,N,high,"""Database keyword repeated, for dose-response data""",Quantal Risk Assessment Database,Quantal Risk Assessment Database,19,N,N,,
30416602,"""An illustrated catalogue of Rudolf Sturany's type specimens in the Naturhistorisches Museum Wien, Austria (NHMW): deep-sea Eastern Mediterranean molluscs.""",False,N,high,"""Catalogue of specimens, data collection""",Rudolf Sturany Type Specimens Catalogue,Rudolf Sturany Type Specimens Catalogue,19,N,N,,
34140656,Resource profile and user guide of the Polygenic Index Repository.,False,N,high,"""Repository keyword for polygenic data""",Polygenic Index Repository,Polygenic Index Repository,19,N,N,,
31743893,"""The International Atomic Energy Agency International Doubly Labelled Water Database: Aims, Scope and Procedures.""",False,N,high,"""Database in title with aims and scope description""",International Doubly Labelled Water Database,International Doubly Labelled Water Database,19,N,N,,
29206222,"""Corrigendum: The Coral Trait Database, a curated database of trait information for coral species from the global oceans.""",False,N,high,"""Corrigendum to database paper, curated database""",Coral Trait Database,Coral Trait Database,19,N,N,,
24074636,The National Institutes of Health Neurobiobank: a federated national network of human brain and tissue repositories.,False,N,high,"""Network of repositories, biobank resource""",NIH Neurobiobank,National Institutes of Health Neurobiobank,19,N,N,,
23978324,A platform for discovery: The University of Pennsylvania Integrated Neurodegenerative Disease Biobank.,False,N,high,"""Biobank platform, tissue/sample repository""",University of Pennsylvania Integrated Neurodegenerative Disease Biobank,University of Pennsylvania Integrated Neurodegenerative Disease Biobank,19,N,N,,
36578315,Spectral trends in GC-EI-MS data obtained from the SWGDRUG mass spectral library and literature: A resource for the identification of unknown compounds.,False,N,medium,"""Resource based on library data for identification""",SWGDRUG Mass Spectral Resource,SWGDRUG Mass Spectral Library Resource,19,N,N,,
33749162,Barcode UK: A complete DNA barcoding resource for the flowering plants and conifers of the United Kingdom.,False,N,high,"""Resource keyword for DNA barcoding data""",Barcode UK,UK DNA Barcoding Resource,19,N,N,,
32954379,Multiple Sclerosis Atlas: A Molecular Map of Brain Lesion Stages in Progressive Multiple Sclerosis.,False,N,high,"""Atlas keyword for molecular map data""",Multiple Sclerosis Atlas,Multiple Sclerosis Molecular Atlas,19,N,N,,
21082442,Phosphoproteome resource for systems biology research.,False,N,high,"""Resource for phosphoproteome data""",Phosphoproteome resource,Phosphoproteome Resource,19,N,N,,
32111150,The Thyrotropin Receptor Mutation Database Update.,False,N,high,"""Database update paper""",Thyrotropin Receptor Mutation Database,Thyrotropin Receptor Mutation Database,19,N,N,,
30832757,The Global Catalogue of Microorganisms (GCM) 10K type strain sequencing project: providing services to taxonomists for standard genome sequencing and annotation.,False,N,high,"""Catalogue resource for microorganism data""",GCM,Global Catalogue of Microorganisms,19,N,N,,
22641476,Construction of an insertion marker collection of Sz. japonicus (IMACS) for genetic mapping and a fosmid library covering its genome.,False,N,high,"""Collection resource for genetic mapping""",IMACS,Insertion Marker Collection of Sz. japonicus,19,N,N,,
24448676,An evidence-based knowledgebase of pulmonary arterial hypertension to identify genes and pathways relevant to pathogenesis.,False,N,high,"""Knowledgebase keyword for disease data""",Pulmonary arterial hypertension knowledgebase,Pulmonary Arterial Hypertension Knowledgebase,19,N,N,,
22870860,Database of DNA polymerases.,False,N,high,"""Database keyword""",DNA polymerases database,DNA Polymerases Database,19,N,N,,
32859911,Ion mobility collision cross-section atlas for known and unknown metabolite annotation in untargeted metabolomics.,False,N,high,"""Atlas keyword for metabolite data""",Ion mobility collision cross-section atlas,Ion Mobility Metabolite Atlas,19,N,N,,
