pmid,title,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_is_live,best_url_status,urls_count,source
28008688,The Clinical Next-Generation Sequencing Database: A Tool for the Unified Management of Clinical Information and Genetic Variants to Accelerate Variant Pathogenicity Classification.,http://www.shinshu-jibi.jp/clinicalngsdb.html,68.0,True,clinical,False,404.0,4,DEAD_HIGH_SCORE
32386297,HotSpotAnnotations-a database for hotspot mutations and annotations in cancer.,http://bioinformatica.mty.itesm.mx/HotSpotAnnotations,58.0,True,hotspotannotations,False,,10,DEAD_HIGH_SCORE
29134013,"""Southern Ocean Echinoids database - An updated version of Antarctic, Sub-Antarctic and cold temperate echinoid database.""",https://data.aad.gov.au/metadata/records/Environmental_data_Southern_Ocean,66.0,True,"southern, ocean",False,,5,DEAD_HIGH_SCORE
24966527,Diaretinopathy database -A Gene database for diabetic retinopathy.,http://diaretinopathydatabase.com/,68.0,True,"database, diaretinopathy",False,,4,DEAD_HIGH_SCORE
34001121,Pragmatic MDR: a metadata repository with bottom-up standardization of medical metadata through reuse.,https://medical-data-models.org/MDR/,63.0,True,mdr,False,,21,DEAD_HIGH_SCORE
25169797,The medical schools outcomes database project: Australian medical student characteristics.,http://www.medicaldeans.org.au/msod,55.0,True,medical,False,404.0,6,DEAD_HIGH_SCORE
29106641,The MAR databases: development and implementation of databases specific for marine metagenomics.,https://mmp.sfb.uit.no/databases/,58.0,True,databases,False,,28,DEAD_HIGH_SCORE
23163954,Identification and profiling of novel microRNAs in the Brassica rapa genome based on small RNA deep sequencing.,http://bramrs.rna.kr,60.0,True,rna,False,,5,DEAD_HIGH_SCORE
28291243,A standard database for drug repositioning.,https://www.ctti-clinicaltrials.org/aact-database,63.0,True,database,False,400.0,7,DEAD_HIGH_SCORE
23061897,"""Sifting through genomes with iterative-sequence clustering produces a large, phylogenetically diverse protein-family resource.""",http://edhar.genomecenter.ucdavis.edu/sifting_families/,63.0,True,sifting,False,,2,DEAD_HIGH_SCORE
34519429,"""SARS-CoV-2 structural coverage map reveals viral protein assembly, mimicry, and hijacking mechanisms.""",https://aquaria.ws/covid,50.0,True,cov,False,,97,DEAD_HIGH_SCORE
