"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"HCO Database","inTB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","10","http://www.evocell.org/hco","http://www.evocell.org/inTB","Heme-Copper Oxygen Reductase Database",""
"ExportAid","MetaTropismDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","9","http://www.introni.it/ExportAid/ExportAid.html","http://www.introni.it/Metastasis/metastasis.html","RNA Export Elements Database",""
"KMAP","DESMSCI","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","6","https://www.cbrc.kaust.edu.sa/aamg/kmap.start","http://www.cbrc.kaust.edu.sa/desmsci","KAUST Metagenomic Analysis Platform","Dragon Exploration System on Marine Sponge Compounds Interactions"
"Allen Mouse Brain Connectivity Atlas","CCFv3","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","33","http://connectivity.brain-map.org/","http://atlas.brain-map.org","Allen Mouse Brain Connectivity Atlas","Mouse Brain Common Coordinate Framework"
"STAP-NMR","BiomeNet","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","7","http://psb.kobic.re.kr/STAP/refinement","http://kobic.re.kr/biomenet","Refined NMR Structures Database",""
"ConjuPepDB","FoldamerDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","6","https://conjupepdb.ttk.hu/","http://foldamerdb.ttk.hu","Peptide-Drug Conjugate Database",""
"BGH","TropGeneDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","9","http://banana-genome.cirad.fr/","http://tropgenedb.cirad.fr","Banana Genome Hub",""
"PULDB","CAZy","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","5","http://www.cazy.org/PULDB_new/","http://www.cazy.org","Polysaccharide Utilization Loci Database","Carbohydrate-Active Enzymes database"
"Virus-CKB","StemCellCKB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","8","https://www.cbligand.org/g/virus-ckb","http://www.cbligand.org/StemCellCKB","Virus Chemogenomics Knowledgebase",""
"Allen Developing Mouse Brain Atlas","CCFv3","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","33","http://developingmouse.brain-map.org","http://atlas.brain-map.org","Developing Mouse Brain Atlas","Mouse Brain Common Coordinate Framework"
"LungMAP","Lung CellCards","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","9","http://www.lungmap.net","http://www.lungmap.net/cell-cards","Lung Molecular Atlas Program",""
"CoffeebEST","PlaNC-TE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","9","http://bioinfo-02.cp.utfpr.edu.br/","http://planc-te.cp.utfpr.edu.br","Coffee Expressed Sequence Tag Database",""
"Taxallnomy","Propedia","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.66","","10","http://bioinfo.icb.ufmg.br/taxallnomy","http://bioinfo.dcc.ufmg.br/propedia","Taxonomic Tree Extension",""
"NAR_DB_2013","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","10","http://www.oxfordjournals.org/nar/database/a/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection 2013","Acids"
"Worldwide Protein Data Bank","wwPDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","22","https://www.wwpdb.org/","http://validate.wwpdb.org","Worldwide Protein Data Bank","Worldwide"
"PHYMYCO-DB","TOXsIgN","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","10","http://phymycodb.genouest.org/","http://toxsign.genouest.org","Phylogeny of Mycorrhizal Fungi Database",""
"mTCTScan","dbPSHP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","7","http://jjwanglab.org/mTCTScan","http://jjwanglab.org/dbpshp","Mutation Targeting Cancer Therapy Scan",""
"PopFly","PopHumanScan","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://popfly.uab.cat","http://pophumanscan.uab.cat","Population Fly",""
"FeptideDB","microPIR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","9","http://www4g.biotec.or.th/FeptideDB/","http://www4a.biotec.or.th/micropir2","Food-derived bioactive peptide Database","promoter interaction resource"
"At-C-RNA","RNAimmuno","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","8","https://plantcircrna.ibch.poznan.pl/","http://rnaimmuno.ibch.poznan.pl","Arabidopsis Circular RNA Database",""
"Glutantβase","Propedia","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","10","http://bioinfo.dcc.ufmg.br/glutantbase","http://bioinfo.dcc.ufmg.br/propedia","Glucose-Tolerant Beta-Glucosidase Database",""
"GOtrack","VariCarta","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.68","","8","https://gotrack.msl.ubc.ca","http://varicarta.msl.ubc.ca","Gene Ontology Tracker",""
"AQUA-MER","BESC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","8","https://aquamer.ornl.gov","http://besckb.ornl.gov","Aqueous Mercury Speciation Database",""
"Reference databases for metagenomics","PlantPIs","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","32","http://itsonedb.ba.itb.cnr.it/","http://www.plantpis.ba.itb.cnr.it","Reference databases for metagenomics",""
"CAMD","PDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","4","http://pitgroup.org/static/scarf.zip","http://pitgroup.org/amyloid","Coalition Against Major Diseases Alzheimer's Database","Data Bank"
"NCI Genomic Data Commons","TIE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","22","https://gdc.cancer.gov/","http://isomir.ccr.cancer.gov","NCI Genomic Data Commons","Tumor IsomiR Encyclopedia"
"HTLV-1 Database","ExVe","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","13","http://htlv1db.bahia.fiocruz.br/","http://exve.icc.fiocruz.br","HTLV-1 Molecular Epidemiology Database",""
"RhizoBindingSites","Abasy","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","15","rhizobindingsites.ccg.unam.mx","http://abasy.ccg.unam.mx","Rhizobium DNA-Binding Sites Database","acteria systems"
"BioGraph","miRandola","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","8","http://biograph.pa.icar.cnr.it","http://mirandola.iit.cnr.it","Bioinformatics Graph Database","extracellular circulating microRNAs"
"MiRGator","Liverome","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","7","http://mirgator.kobic.re.kr","http://liverome.kobic.re.kr","MicroRNA Integrative Gateway",""
"Clinical measurement ontologies","BioPortal","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","27","http://bioportal.bioontology.org/ontologies/1583","http://sparql.bioontology.org","Clinical measurement ontologies",""
"StemCellNet","StemMapper","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","6","http://stemcellnet.sysbiolab.eu","http://stemmapper.sysbiolab.eu","Stem Cell Network",""
"OCDD","Obesity and Co-morbid Disease Database","1.05","MAYBE","SAME_DOMAIN_GENERIC, LONG_SIM_1.00","GENERIC_DOMAIN","34","http://www.isical.ac.in/~systemsbiology/OCDD/home.php","http://www.isical.ac.in","Obesity and Co-morbid Disease Database","Obesity and Co-morbid Disease Database"
"MorphDB","TriForC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","7","http://bioinformatics.psb.ugent.be/webtools/morphdb/morphDB/index/","http://bioinformatics.psb.ugent.be/triforc","Morphology Database",""
"KMD","KGVDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","3","http://kmd.cdc.go.kr","http://biomi.cdc.go.kr/KGVDB","Korean Mutation Database",""
"Open annotation ontology","BioTop","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","20","http://purl.org/ao/","http://purl.org/biotop","Open annotation ontology",""
"NAChRDB","ValidatorDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","7","https://crocodile.ncbr.muni.cz/Apps/NAChRDB/","http://ncbr.muni.cz/ValidatorDB","Nicotinic Acetylcholine Receptor Database",""
"Probiotics Database","CMAUP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","17","http://bidd2.nus.edu.sg/probio/homepage.htm","http://bidd2.nus.edu.sg/CMAUP","Database and Bioinformatics Studies of Probiotics","Collective Molecular Activities of Useful Plants"
"TraV","SubtiWiki","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","8","http://appmibio.uni-goettingen.de/index.php?sec=serv","http://subtiwiki.uni-goettingen.de","Transcriptome Browser",""
"MetaPhOrs","PhylomeDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","9","http://orthology.phylomedb.org/","http://phylomedb.org","Orthology Inference Resource",""
"IDOMAL","BioPortal","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","5","http://bioportal.bioontology.org/ontologies/1311","http://sparql.bioontology.org","malaria ontology",""
"ViralZone","ABCD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","8","http://viralzone.expasy.org","http://web.expasy.org/abcd","Viral Knowledge Zone","for AntiBodies Chemically Defined"
"WheatD_SNP","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","4","http://avena.pw.usda.gov/wheatD/agsnp.shtml","http://wheat.pw.usda.gov/WheatExp","Wheat D Genome SNP Database",""
"Yvis","Propedia","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","7","http://bioinfo.icb.ufmg.br/yvis/","http://bioinfo.dcc.ufmg.br/propedia","antibody alignment database",""
"CREST","CSF-PR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","5","http://apps.cbu.uib.no/crest","http://probe.uib.no/csf-pr","Classification Resources for Environmental Sequence Tags","Cerebrospinal Fluid Proteome Resource"
"NAR-DB","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","7","http://www.oxfordjournals.org/nar/database/c","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection","Acids"
"Uberon","NCRO","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.66","","4","http://purl.obolibrary.org/obo/uberon/releases/2013-02-21/","http://purl.obolibrary.org/obo/ncro.owl","Unified Anatomy Ontology","The Non-Coding RNA Ontology"
"UMD-DYSF","UMD-APC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://www.umd.be/DYSF/","http://www.umd.be/APC","Universal Mutation Database Dysferlin",""
"TOXiTAXi","5SRNAdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","7","http://www.combio.pl/toxitaxi/","http://combio.pl/5srnadb","Toxicity Taxonomy Database",""
"SIDER","STITCH","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://sideeffects.embl.de","http://stitch.embl.de","Side Effect Resource Database","Tool for Interacting Chemicals"
"Laminin-database","Xylella","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","15","http://www.lm.lncc.br","http://www.xylella.lncc.br","Laminin-database",""
"RepetDB","CATdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","urgi.versailles.inra.fr/repetdb","http://urgv.evry.inra.fr/CATdb","Repetitive Element Database",""
"FlyPrimerBank","iProteinDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","10","http://www.flyrnai.org/flyprimerbank","http://www.flyrnai.org/tools/iproteindb","Drosophila Primer Bank",""
"VIRGO","SPECTRA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","7","http://atlas.dmi.unict.it/virgo/","http://alpha.dmi.unict.it/spectra","Visualization of RNA editing sites in Genomic sequences",""
"Wheat_D_markers","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","9","http://probes.pw.usda.gov/ATRJM/","http://wheat.pw.usda.gov/WheatExp","Wheat D Genome Marker Resource",""
"JAX-CKB","MGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","7","https://ckb.jax.org/","http://www.informatics.jax.org","JAX Clinical Knowledgebase","Mouse Genome Database"
"NAR_DB_2021","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","10","https://www.oxfordjournals.org/nar/database/c/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection 2021","Acids"
"DMSD","Newt-omics","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","9","https://rios.mp.fhi.mpg.de","http://newt-omics.mpi-bn.mpg.de","Diatomic Molecular Spectroscopy Database",""
"miRTargetLink","IMOTA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","11","https://www.ccb.uni-saarland.de/mirtargetlink2","http://ccb-web.cs.uni-saarland.de/imota","miRNA Target Gene and Pathway Network",""
"SiESTa","MAdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","6","http://www.siesta.ethz.ch","http://madb.ethz.ch","Silene EST Annotation Database","Mammalian Annotation Database tool"
"AlzPlatform","StemCellCKB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","11","http://www.cbligand.org/AD/","http://www.cbligand.org/StemCellCKB","Alzheimer Disease Chemogenomics Knowledgebase",""
"Interactome INSIDER","HINT","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","17","http://interactomeinsider.yulab.org","http://hint.yulab.org","Structural Interactome Browser",""
"PTEE","A.P.E.S","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","5","https://bioinf.eva.mpg.de/PTEE/","http://apeswiki.eva.mpg.de","Phenotype-Tissue Expression and Exploration Resource",""
"CassavaGD","PRIMe","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.68","","9","http://cassava.psc.riken.jp/","http://prime.psc.riken.jp","Cassava Genome Database",""
"VARIDT","GIMICA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","5","https://db.idrblab.org/varidt/","http://idrblab.org/gimica","Drug Transporter Variability Database","Host Genetic and Immune Factors Shaping Human Microbiota"
"Cov19VaxKB","Vaxar","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","7","http://www.violinet.org/cov19vaxkb/","http://www.violinet.org/vaxar","COVID-19 Vaccine Knowledge Base",""
"VAS","ENPD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","4","https://yiplab.cse.cuhk.edu.hk/vas/","http://qinlab.sls.cuhk.edu.hk/ENPD","Variant Annotation System","Eukaryotic nucleic acid binding protein database"
"Network portal","MediaDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","13","http://networks.systemsbiology.net","http://mediadb.systemsbiology.net","Network portal",""
"NAR_DB","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","7","http://www.oxfordjournals.org/nar/database/c/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection","Acids"
"RegulomePA","RegulonDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.76","","4","http://www.regulome.pcyt.unam.mx","http://regulondb.ccg.unam.mx","Pseudomonas aeruginosa Regulome Database",""
"vHOG","Selectome","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","8","http://bgee.unil.ch/","http://selectome.unil.ch","Vertebrate Homologous Organs Groups Ontology",""
"Tabloid Proteome","TOPPR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","12","http://iomics.ugent.be/tabloidproteome","http://iomics.ugent.be/toppr","Tabloid Proteome","The Online Protein Processing Resource"
"KTCNlncDB","miRNEST","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","8","http://rhesus.amu.edu.pl/KTCNlncDB/","http://mirnest.amu.edu.pl","Keratoconus lncRNA Database",""
"QuIN","MGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","4","http://quin.jax.org","http://www.informatics.jax.org","Chromatin Interaction Network Query Server","Mouse Genome Database"
"AVIA","non-B","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.76","","5","https://avia-abcc.ncifcrf.gov","http://nonb.abcc.ncifcrf.gov","Annotation and Visualization of Integrated Analysis",""
"BRCA LOVD","ECO","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","7","http://brca.iarc.fr/LOVD","http://eco.iarc.fr","BRCA Variants Database","European Cancer Observatory"
"CGE Evolution Data","ChemProt-2.0","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","14","https://cge.cbs.dtu.dk/services/evolution_data.php","http://www.cbs.dtu.dk/services/ChemProt-2.0","Center for Genomic Epidemiology Evolution Dataset",""
"DMTO","BioPortal","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","8","http://bioportal.bioontology.org/ontologies/DMTO","http://sparql.bioontology.org","Diabetes Mellitus Treatment Ontology",""
"PolyprOnline","TMPL","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","10","http://www.dsimb.inserm.fr/dsimb_tools/polyproline","http://www.dsimb.inserm.fr/TMPL","Polyproline Online Database",""
"UCbase","MDP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","6","http://ucbase.unimore.it","http://mdp.unimore.it","Ultraconserved Sequences Database","and Drugs Portal"
"NAR Database","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","11","http://www.oxfordjournals.org/nar/database/a/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection","Acids"
"Transcriptor","FRCD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","10","http://design.rxnfinder.org/transcriptor/","http://www.rxnfinder.org/frcd","transcript enzymatic functions annotation platform",""
"GLAD","iProteinDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","9","http://www.flyrnai.org/glad","http://www.flyrnai.org/tools/iproteindb","Gene List Annotation for Drosophila",""
"TR-DB","TOPPR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","4","https://chaos.ugent.be/WE15/","http://iomics.ugent.be/toppr","Triple Response Database","The Online Protein Processing Resource"
"PFR²","MicRhoDE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","7","http://pfr2.sb-roscoff.fr","http://micrhode.sb-roscoff.fr","PFR²",""
"CytoSig","TIE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.79","","5","https://cytosig.ccr.cancer.gov/","http://isomir.ccr.cancer.gov","Cytokine Signaling Database","Tumor IsomiR Encyclopedia"
"C-It-Loci","RenalDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","8","http://c-it-loci.uni-frankfurt.de","http://renaldb.uni-frankfurt.de","Context-specific Tissue-enriched Loci Database",""
"miRror","BitterDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","6","http://www.mirrorsuite.cs.huji.ac.il","http://bitterdb.agri.huji.ac.il","miRror",""
"IARC TP53 Database","ECO","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","17","http://p53.iarc.fr","http://eco.iarc.fr","IARC TP53 Database","European Cancer Observatory"
"BLP","FLAD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","3","http://crr.ugent.be/blp","http://forensic.ugent.be/FLAD","British Lexicon Project","Forensic Loci Allele Database"
"BioSD","BioSamples","1.05","MAYBE","SAME_DOMAIN_GENERIC, LONG_SIM_1.00","GENERIC_DOMAIN","6","http://www.ebi.ac.uk/biosamples","http://www.ebi.ac.uk/biosamples, http://www.ebi.ac.uk/about/terms-of-use","BioSample Database","BioSample Database"
"CFC Database","PRIMe","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","11","http://rarge.psc.riken.jp/chloroplast/","http://prime.psc.riken.jp","Chloroplast Function Database",""
"BAO","PHARE-KB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","7","http://bioportal.bioontology.org/ontologies/44531","http://purl.bioontology.org/ontology/PHARE","BioAssay Ontology",""
"Dr AFC","TransCirc","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.79","","7","https://www.biosino.org/drafc","http://www.biosino.org/transcirc","Drug Repositioning Anti-Fibrosis Characteristic Database",""
"COLT-Cancer","PhenoM","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","10","http://colt.ccbr.utoronto.ca/cancer","http://phenom.ccbr.utoronto.ca","Cancer Online Library of Target-Cancer","Phenomics of yeast Mutants"
"LINCS Canvas Browser","ESCAPE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","16","http://www.maayanlab.net/LINCS/LCB","http://www.maayanlab.net/ESCAPE","LINCS Canvas Browser","Embryonic Stem Cell Atlas from"
"UbiBrowser","UVGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://ubibrowser.ncpsb.org","http://biokb.ncpsb.org/UVGD","E3 Ubiquitin Ligase-Substrate Interaction Network",""
"MapMyFlu","MEPD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","6","http://mapmyflu.ipmb.uni-heidelberg.de","http://mepd.cos.uni-heidelberg.de","Influenza Mapping Resource","Medaka Expression Pattern Database"
"DynBench3D","Cancer PanorOmics","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","14","https://DynBench3D.irbbarcelona.org","http://panoromics.irbbarcelona.org","Dynamic Benchmark 3D",""
"MOROKOSHI","PubChemQC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://sorghum.riken.jp","http://pubchemqc.riken.jp","Sorghum Transcriptome Database",""
"PGP","MetaCrop","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","7","http://edal.ipk-gatersleben.de/repos/pgp/","http://metacrop.ipk-gatersleben.de","plant phenomics and genomics repository",""
"COMBAT-TB-NeoDB","DAMPD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","13","https://neodb.sanbi.ac.za","http://apps.sanbi.ac.za/dampd","Computational Biology and Mycobacterial Tuberculosis Neo4j Database","Dragon Antimicrobial Peptide Database"
"CCD","wwPDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://wwpdb.org","http://validate.wwpdb.org","Chemical Component Dictionary","Worldwide"
"YAAM","Abasy","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://yaam.ifc.unam.mx/","http://abasy.ccg.unam.mx","Yeast Amino Acid Modifications Database","acteria systems"
"EzBioCloud","EzTaxon-e","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","8","http://www.ezbiocloud.net/","http://eztaxon-e.ezbiocloud.net","Easy BioCloud Database",""
"PathMe","NeuroMMSig","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","9","https://pathme.scai.fraunhofer.de/","http://neurommsig.scai.fraunhofer.de","mechanistic pathway knowledge resource","Multimodal mechanistic signatures for neurodegenerative diseases"
"PHI-DAC","ChiTaRS","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.68","","5","http://tarshish.md.biu.ac.il/∼samsona","http://chitars.md.biu.ac.il","PHI-DAC",""
"GBIF Dataset 14669","Florabank1","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","15","http://data.gbif.org/datasets/resource/14669/","http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll","Tenebrionid beetle dataset Peninsula Valdés",""
"Simple ClinVar","MSigDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","12","http://simple-clinvar.broadinstitute.org/","http://www.broadinstitute.org/msigdb","Simplified ClinVar Browser","Molecular signatures database"
"Arena-Idb","PlantPIs","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","7","http://arenaidb.ba.itb.cnr.it","http://www.plantpis.ba.itb.cnr.it","non-coding RNA interaction networks platform",""
"FADB-China","FRCD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.76","","8","http://www.rxnfinder.org/FADB-China/","http://www.rxnfinder.org/frcd","Food Adulteration Database China",""
"MCIC","COINS","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","4","http://www.mrn.org/","http://coins.mrn.org","MCIC","and"
"HCOP","HGNC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","3","https://vertebrate.genenames.org","http://www.genenames.org","HGNC Comparison of Orthology Predictions",""
"HIVToolbox","C-terminome","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","10","http://hivtoolbox.bio-toolkit.com","http://cterminome.bio-toolkit.com","HIV Investigation Toolbox",""
"eDystrophin","SRD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","9","http://edystrophin.genouest.org/","http://srd.genouest.org","Electronic Dystrophin Database","Staphylococcal Regulatory RNA Database"
"DynaStI","MGA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","6","https://dynasti.vital-it.ch","http://ccg.vital-it.ch/mga","Dynamic Retention Time Database for Steroidomics","Genome"
"RIKEN BRC","PRIMe","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","7","https://brc.riken.jp","http://prime.psc.riken.jp","RIKEN BioResource Research Center",""
"OXID","UVGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","3","http://redox.ncpsb.org/OXID/","http://biokb.ncpsb.org/UVGD","Hydrogen Peroxide Reactivity Database",""
"DCB","ESCAPE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","5","http://www.maayanlab.net/LINCS/DCB","http://www.maayanlab.net/ESCAPE","Drug Cell-line Browser","Embryonic Stem Cell Atlas from"
"miRNA Target Guide","IMOTA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","15","https://www.ccb.uni-saarland.de/mtguide","http://ccb-web.cs.uni-saarland.de/imota","microRNA Target Prediction Guide",""
