pmid,source,setfit_confidence
37926662,setfit,0.6481411
35246582,setfit,0.6479168
36696912,setfit,0.6478439
39433777,setfit,0.6477884
39843395,setfit,0.64776766
40466864,setfit,0.6477227
38262349,setfit,0.647656
39621686,setfit,0.6474072
35515989,setfit,0.64739645
37890715,setfit,0.6473598
39951853,setfit,0.6473229
36755242,setfit,0.647308
35821502,setfit,0.64730155
38750071,setfit,0.6472927
35365679,setfit,0.64728284
40273288,setfit,0.64719695
36004908,setfit,0.64714867
40216696,setfit,0.6471337
39397792,setfit,0.64706093
37078622,setfit,0.64705735
35571701,setfit,0.6470416
36560204,setfit,0.64699954
37221626,setfit,0.64690846
40057950,setfit,0.64690757
35351904,setfit,0.6466719
35220933,setfit,0.6466524
38921549,setfit,0.6466508
40442291,setfit,0.6465671
40234468,setfit,0.64646596
38253535,setfit,0.64632946
37097713,setfit,0.6462133
35879601,setfit,0.64616615
35115730,setfit,0.64611053
38349059,setfit,0.6460989
37240827,setfit,0.64602315
35850574,setfit,0.6459869
38598468,setfit,0.6459679
39889147,setfit,0.6458013
35974056,setfit,0.6457862
39068171,setfit,0.6457235
40185683,setfit,0.6457058
35678569,setfit,0.64559937
35672378,setfit,0.6455375
36105922,setfit,0.6455325
34871168,setfit,0.6454513
36823166,setfit,0.6452289
39269718,setfit,0.64514315
35544461,setfit,0.6450726
38438364,setfit,0.64501756
35765650,setfit,0.6449296
40319046,setfit,0.6449128
36553571,setfit,0.6447872
37971941,setfit,0.6447286
39888724,setfit,0.64471644
39963945,setfit,0.6446928
40240383,setfit,0.6446468
36142721,setfit,0.6446271
39226538,setfit,0.64461696
40335559,setfit,0.6445192
36696455,setfit,0.64449406
37880333,setfit,0.6444063
39103399,setfit,0.6443649
39700114,setfit,0.6443182
38689503,setfit,0.64427555
38018981,setfit,0.6442384
36575300,setfit,0.6441761
39814754,setfit,0.644173
36065018,setfit,0.6441468
37435391,setfit,0.64412814
40067703,setfit,0.64407396
38427620,setfit,0.64405787
39980379,setfit,0.64399827
37987347,setfit,0.6439831
36258067,setfit,0.6439335
38937480,setfit,0.6437783
35658467,setfit,0.64372706
35197484,setfit,0.6437066
36255213,setfit,0.6436552
35792866,setfit,0.643561
37507033,setfit,0.64350575
37040463,setfit,0.643492
39389998,setfit,0.6434595
39019912,setfit,0.6433311
36404909,setfit,0.64333063
38624007,setfit,0.6433165
36002622,setfit,0.64331156
39658089,setfit,0.64328396
36595475,setfit,0.6432792
39216206,setfit,0.64322734
35756065,setfit,0.6431808
39736494,setfit,0.6431735
38802101,setfit,0.6431522
36541440,setfit,0.64309496
37538957,setfit,0.6430369
38625925,setfit,0.6429573
37898683,setfit,0.642898
35958380,setfit,0.6428311
37033947,setfit,0.64280176
38793613,setfit,0.6427855
35693267,setfit,0.6427447
36066562,setfit,0.6427435
38968127,setfit,0.6427416
35049120,setfit,0.64267665
40008775,setfit,0.6425926
35181703,setfit,0.64257175
39656775,setfit,0.6425195
36795731,setfit,0.64243144
39371417,setfit,0.642415
39041358,setfit,0.64240223
38668966,setfit,0.6423971
35071207,setfit,0.6423915
36070274,setfit,0.6423557
39208278,setfit,0.6422215
37117054,setfit,0.6421877
38632293,setfit,0.64210737
39210507,setfit,0.64209735
36224186,setfit,0.64203906
35729305,setfit,0.6420226
38569236,setfit,0.6419689
38800693,setfit,0.64191943
38732403,setfit,0.6418734
35652743,setfit,0.6418361
39759003,setfit,0.6417471
37100462,setfit,0.6417151
38760422,setfit,0.6416838
36224012,setfit,0.6416294
35612145,setfit,0.64157593
40253396,setfit,0.64151245
37956263,setfit,0.6415087
35622342,setfit,0.64150697
35939284,setfit,0.64150685
39198432,setfit,0.641479
37789191,setfit,0.6412582
39912348,setfit,0.64122415
38312333,setfit,0.64119923
38055839,setfit,0.64116323
39198545,setfit,0.6411502
39788970,setfit,0.6411304
35472132,setfit,0.6411163
36892105,setfit,0.6411049
36097180,setfit,0.6410877
35483044,setfit,0.64095575
36812605,setfit,0.64094585
38843904,setfit,0.6408123
36918527,setfit,0.64079916
39275439,setfit,0.64066404
35417484,setfit,0.6406245
35484318,setfit,0.6406198
35306322,setfit,0.6405598
37561710,setfit,0.640353
37712571,setfit,0.6403067
40408641,setfit,0.64004207
38836701,setfit,0.6399678
39849000,setfit,0.6399236
39251662,setfit,0.63990325
39673069,setfit,0.6398581
39609418,setfit,0.63982713
39682316,setfit,0.6396837
39706831,setfit,0.63962466
38431773,setfit,0.63952494
39694816,setfit,0.6394083
36424440,setfit,0.639321
38469223,setfit,0.6392862
36202960,setfit,0.6392852
39997013,setfit,0.6392294
35277961,setfit,0.63918656
38886400,setfit,0.6391598
38804201,setfit,0.6391376
37880300,setfit,0.63912976
40011540,setfit,0.63905245
35328082,setfit,0.6390236
39241757,setfit,0.63902134
36628764,setfit,0.6389595
39521807,setfit,0.6388996
38973368,setfit,0.6388162
38424077,setfit,0.63879377
39304538,setfit,0.6387865
34894367,setfit,0.6386891
38481855,setfit,0.6386515
38643291,setfit,0.6384743
37789187,setfit,0.63842714
39885171,setfit,0.6382833
36939557,setfit,0.6382064
40057531,setfit,0.63817066
36549921,setfit,0.63813484
35511780,setfit,0.63809156
36533982,setfit,0.6380566
37537703,setfit,0.638001
36959253,setfit,0.6379608
37156750,setfit,0.63795674
38733902,setfit,0.63794696
40179699,setfit,0.6379149
35042960,setfit,0.6378606
39779929,setfit,0.6378583
40167918,setfit,0.63781697
38855791,setfit,0.6377167
40173841,setfit,0.6376739
37271097,setfit,0.63765043
38641689,setfit,0.63761276
40327509,setfit,0.6375535
38605088,setfit,0.6374894
39695240,setfit,0.6374525
36765058,setfit,0.63743085
40157915,setfit,0.63740915
37896813,setfit,0.63738436
37925214,setfit,0.6373774
35565847,setfit,0.63735914
39394222,setfit,0.6373304
39316855,setfit,0.6373174
40567045,setfit,0.63728696
38920699,setfit,0.6372613
38296972,setfit,0.63720286
38450904,setfit,0.637195
40134047,setfit,0.6371788
36460685,setfit,0.63713384
35328657,setfit,0.6370974
40262134,setfit,0.6369945
38896539,setfit,0.6369804
40229274,setfit,0.6369729
39817820,setfit,0.63683146
39874183,setfit,0.63681656
34997520,setfit,0.63679796
36290955,setfit,0.6367875
39809785,setfit,0.6367463
38635816,setfit,0.6367442
38129422,setfit,0.63669264
35839853,setfit,0.63663787
37499296,setfit,0.6366091
38438345,setfit,0.6365979
35243375,setfit,0.63652956
35910215,setfit,0.63648844
36877891,setfit,0.6364586
40381929,setfit,0.6364119
40380393,setfit,0.6362528
35896887,setfit,0.6360456
38702834,setfit,0.6359515
38431619,setfit,0.63595
36597033,setfit,0.6356844
36850412,setfit,0.63566875
40114255,setfit,0.6355383
35020905,setfit,0.6355339
39368529,setfit,0.6355014
39367444,setfit,0.63548595
39499601,setfit,0.6354076
37432995,setfit,0.6353754
38393600,setfit,0.63535535
36168211,setfit,0.635307
37164976,setfit,0.63529056
35434225,setfit,0.63528633
37394145,setfit,0.63524336
36416020,setfit,0.63520724
40081791,setfit,0.6351928
38167392,setfit,0.63517535
40996710,setfit,0.635135
36526628,setfit,0.63513464
36624117,setfit,0.63513446
36761115,setfit,0.6348984
36902098,setfit,0.63483894
35069506,setfit,0.63475657
36406689,setfit,0.634641
39254744,setfit,0.63454705
35044812,setfit,0.6344778
40270544,setfit,0.6344585
38102790,setfit,0.6344532
36961841,setfit,0.6344186
35614512,setfit,0.63441515
39358398,setfit,0.63440853
38802856,setfit,0.63420033
35845738,setfit,0.634152
38190385,setfit,0.63404876
39341859,setfit,0.6340283
38674377,setfit,0.6339596
40400348,setfit,0.63393766
36537834,setfit,0.6337433
35437393,setfit,0.6337374
38092852,setfit,0.63365495
39784310,setfit,0.6335994
35069719,setfit,0.63359576
39999610,setfit,0.6334796
37604913,setfit,0.63313925
40533522,setfit,0.6330789
39664372,setfit,0.63303256
35522426,setfit,0.6329972
39922392,setfit,0.63289267
39450797,setfit,0.6327498
39522045,setfit,0.6326327
37789481,setfit,0.632568
39575812,setfit,0.6324814
36553472,setfit,0.6324058
40286078,setfit,0.63233536
35385607,setfit,0.6323349
36055646,setfit,0.6321819
40089864,setfit,0.63207453
40169667,setfit,0.63203293
35131258,setfit,0.6319961
37705596,setfit,0.6319803
40221653,setfit,0.6319005
38575974,setfit,0.6318458
39226248,setfit,0.63177127
37749493,setfit,0.6316933
38708794,setfit,0.63165724
36475880,setfit,0.6316
39656733,setfit,0.6314902
36289312,setfit,0.6314757
39353978,setfit,0.6314405
35916307,setfit,0.63135326
36499090,setfit,0.631324
35102184,setfit,0.6312758
38366548,setfit,0.6312542
39966530,setfit,0.6312477
40348768,setfit,0.63114065
39808083,setfit,0.6310581
37284942,setfit,0.6310471
35869783,setfit,0.63096076
35673005,setfit,0.63095754
38194403,setfit,0.63092136
40131555,setfit,0.63090146
40399316,setfit,0.6308259
37864836,setfit,0.63079196
38167535,setfit,0.6307244
35786947,setfit,0.6307052
38247306,setfit,0.63066083
36992400,setfit,0.6304656
40369051,setfit,0.6304604
38957452,setfit,0.63043475
39762115,setfit,0.63039845
39172803,setfit,0.63039434
39792931,setfit,0.6303766
37216666,setfit,0.63035303
37756201,setfit,0.6303467
39535034,setfit,0.6302331
37199469,setfit,0.630199
37788089,setfit,0.63018554
39432499,setfit,0.630143
40216786,setfit,0.629987
39186704,setfit,0.62994015
38491868,setfit,0.62990814
38941446,setfit,0.6299049
35608653,setfit,0.62989026
38421866,setfit,0.62988406
36411472,setfit,0.6298388
37723189,setfit,0.6297895
35216036,setfit,0.6296942
37278513,setfit,0.6296856
40235705,setfit,0.6296769
35169263,setfit,0.62961084
36099417,setfit,0.6295875
35562362,setfit,0.6294134
40173613,setfit,0.6294082
39380496,setfit,0.6293816
40414187,setfit,0.6293074
38785706,setfit,0.62925553
37059737,setfit,0.62922144
37753522,setfit,0.6290645
40050418,setfit,0.6290454
36703942,setfit,0.6290045
36804696,setfit,0.62895507
36535428,setfit,0.62891805
38442048,setfit,0.6289039
37419118,setfit,0.6288686
39943272,setfit,0.6288197
39121968,setfit,0.6287144
40528035,setfit,0.62866426
40121204,setfit,0.6286573
40151796,setfit,0.6285405
35956540,setfit,0.62833905
40519058,setfit,0.62833756
35840601,setfit,0.62809604
37437088,setfit,0.6280925
35862536,setfit,0.6280758
35281604,setfit,0.6280066
39317289,setfit,0.6280009
35260616,setfit,0.6279958
39091896,setfit,0.6279858
35456792,setfit,0.6279215
38957923,setfit,0.6279147
40155442,setfit,0.6277837
38662184,setfit,0.62778276
40523454,setfit,0.62773585
35512704,setfit,0.6277076
40564982,setfit,0.6276857
35193692,setfit,0.62764865
38834674,setfit,0.627547
35226813,setfit,0.62742925
38083163,setfit,0.62737757
37629552,setfit,0.6272118
37383766,setfit,0.62707436
39048584,setfit,0.6270685
39354004,setfit,0.62701595
38424443,setfit,0.6269944
37626087,setfit,0.6268666
40467663,setfit,0.6268393
39444035,setfit,0.62676316
35846116,setfit,0.62669843
39166362,setfit,0.62661064
38232729,setfit,0.6264717
35504931,setfit,0.6264289
39732672,setfit,0.62641346
36975161,setfit,0.62631595
37835298,setfit,0.62621385
35319171,setfit,0.62617004
34978699,setfit,0.6261356
37142618,setfit,0.6261128
40410191,setfit,0.6259612
39043697,setfit,0.6259156
38912109,setfit,0.62583625
40447652,setfit,0.6257865
39496680,setfit,0.62557036
37697022,setfit,0.6255651
36996758,setfit,0.62529016
38278822,setfit,0.6252662
34598657,setfit,0.6250834
39127752,setfit,0.6249715
39348849,setfit,0.6248878
35169219,setfit,0.6248746
38294881,setfit,0.62470543
36395728,setfit,0.62469804
39359251,setfit,0.62459654
39713040,setfit,0.6244621
39226547,setfit,0.6243028
39362938,setfit,0.6242869
38338433,setfit,0.6241985
38182884,setfit,0.62414306
38409278,setfit,0.62400687
38794438,setfit,0.62392974
39348603,setfit,0.6239151
38365784,setfit,0.6238651
37160609,setfit,0.62386054
39046587,setfit,0.62376606
37098414,setfit,0.6237532
38189730,setfit,0.6236011
39637015,setfit,0.62358505
38063803,setfit,0.62340635
39571792,setfit,0.623323
40195327,setfit,0.6231522
37898381,setfit,0.62309957
38632323,setfit,0.623098
35143846,setfit,0.6230278
38850360,setfit,0.62302697
37318015,setfit,0.6230187
40545606,setfit,0.62293434
39250469,setfit,0.6227285
39653747,setfit,0.62268376
38790353,setfit,0.6224986
39086980,setfit,0.62236583
39333118,setfit,0.6223169
35058454,setfit,0.62229234
36330680,setfit,0.6222192
35662456,setfit,0.62216866
36124777,setfit,0.6221336
37934748,setfit,0.622093
38837178,setfit,0.62199116
40031465,setfit,0.62189513
39967687,setfit,0.6218133
40197252,setfit,0.6217101
37093820,setfit,0.6216806
38806937,setfit,0.6216733
38327374,setfit,0.6216435
38876107,setfit,0.6215375
39094861,setfit,0.62152725
37455222,setfit,0.62132335
40268934,setfit,0.62131166
40070311,setfit,0.6212939
39495786,setfit,0.6211768
40177811,setfit,0.6210372
40537502,setfit,0.6209787
40253381,setfit,0.6209706
39718483,setfit,0.6209464
38538648,setfit,0.6208364
39616200,setfit,0.6207769
38865446,setfit,0.62063456
38649344,setfit,0.62058973
40527861,setfit,0.620586
39576796,setfit,0.6205174
38081800,setfit,0.62050307
35934186,setfit,0.62038696
35016101,setfit,0.6202907
39450189,setfit,0.62026316
37457653,setfit,0.6201495
38451475,setfit,0.62008554
40169010,setfit,0.6200272
35354797,setfit,0.6199935
39090119,setfit,0.6199517
35118058,setfit,0.6198243
39999194,setfit,0.6197903
36910227,setfit,0.6197293
35450779,setfit,0.61969894
38636673,setfit,0.6196949
38336119,setfit,0.61962634
36884279,setfit,0.6196067
37840980,setfit,0.6195554
36927888,setfit,0.61954516
38863005,setfit,0.61950856
38731836,setfit,0.6194694
36578210,setfit,0.6193918
39191872,setfit,0.61936945
36124251,setfit,0.6193659
38001128,setfit,0.6192754
38067743,setfit,0.61921144
36526018,setfit,0.6190788
40513574,setfit,0.6189956
38327382,setfit,0.6189766
37567758,setfit,0.6189511
38220658,setfit,0.61888367
38206988,setfit,0.61880165
38925123,setfit,0.61876035
38751380,setfit,0.618739
38649488,setfit,0.61873585
34837217,setfit,0.61858565
39259934,setfit,0.6185418
38055914,setfit,0.6185417
38087062,setfit,0.6184418
38875326,setfit,0.6183515
39294152,setfit,0.6183454
38162030,setfit,0.6182831
40511914,setfit,0.6182192
35835118,setfit,0.6181943
38302883,setfit,0.61817193
40233746,setfit,0.6181362
35192406,setfit,0.6180805
37788254,setfit,0.6179465
39742295,setfit,0.6177254
40269195,setfit,0.6175786
35308350,setfit,0.6174173
36050394,setfit,0.6173838
38408974,setfit,0.61716425
39833218,setfit,0.617147
35446018,setfit,0.6170511
36741328,setfit,0.61698306
36623924,setfit,0.6169363
37236669,setfit,0.61678994
38600666,setfit,0.6166492
38298569,setfit,0.6165743
37417838,setfit,0.6164388
37236982,setfit,0.6164015
39268697,setfit,0.6163995
40613203,setfit,0.6162337
39656671,setfit,0.6162128
36631474,setfit,0.6162128
40740835,setfit,0.616098
39496583,setfit,0.6158693
38702538,setfit,0.61581725
37450220,setfit,0.6158071
39102448,setfit,0.61579895
35133406,setfit,0.61570644
39895661,setfit,0.6156807
40054149,setfit,0.6156636
37923891,setfit,0.6156543
36451097,setfit,0.61564535
36435886,setfit,0.6155946
38580921,setfit,0.615571
39732723,setfit,0.6155606
39395790,setfit,0.6154875
36979050,setfit,0.6153792
36449162,setfit,0.61533535
35727840,setfit,0.61518997
35236776,setfit,0.61518264
38856921,setfit,0.61515385
36314583,setfit,0.6150312
36095029,setfit,0.61500645
35178077,setfit,0.6149556
38935508,setfit,0.6149071
38016984,setfit,0.6148517
40467610,setfit,0.6148369
35497494,setfit,0.6147911
39669549,setfit,0.6147694
37721944,setfit,0.61476815
37326024,setfit,0.6147135
39870154,setfit,0.61470354
40718923,setfit,0.61459845
37191528,setfit,0.61454636
39948093,setfit,0.61452985
36308510,setfit,0.61445713
36116404,setfit,0.61441934
36949081,setfit,0.61436826
39379407,setfit,0.6143314
37735578,setfit,0.6141011
39812750,setfit,0.6139303
39379421,setfit,0.6138756
35739750,setfit,0.6138209
35154359,setfit,0.61377007
39018010,setfit,0.613631
37272828,setfit,0.6135787
38013027,setfit,0.6135512
38924085,setfit,0.61335856
35859094,setfit,0.61330295
37686347,setfit,0.6132786
35185982,setfit,0.61325943
37820269,setfit,0.61323786
39934145,setfit,0.6130227
40025737,setfit,0.6130139
39118353,setfit,0.6130094
35460296,setfit,0.6129797
38509156,setfit,0.6129273
39500899,setfit,0.6129182
38806531,setfit,0.6128107
38863081,setfit,0.6127626
35069236,setfit,0.6127233
40213365,setfit,0.61271095
39478004,setfit,0.6126409
39460279,setfit,0.61232513
35544520,setfit,0.6122901
39891408,setfit,0.6122854
40023203,setfit,0.6120359
38072328,setfit,0.61193836
36587236,setfit,0.61189663
35675394,setfit,0.61176515
37323558,setfit,0.61173284
37192099,setfit,0.61162466
35822851,setfit,0.6116183
34649961,setfit,0.6115909
39594139,setfit,0.6114891
38922750,setfit,0.6114727
38898046,setfit,0.6114316
35173740,setfit,0.61131716
39561770,setfit,0.6113133
40580034,setfit,0.61109453
38074791,setfit,0.6109342
35401651,setfit,0.6108814
36691901,setfit,0.6108338
39729429,setfit,0.6108271
36596235,setfit,0.6108093
38153911,setfit,0.61066157
38180998,setfit,0.61057013
40180919,setfit,0.61054605
36298176,setfit,0.61049926
39256463,setfit,0.6104248
38697424,setfit,0.6104111
39349746,setfit,0.6103716
36849543,setfit,0.61029935
37904728,setfit,0.61026937
34978789,setfit,0.61011624
39423001,setfit,0.61001146
36367913,setfit,0.6099937
40301633,setfit,0.6099885
38477530,setfit,0.6099038
38071387,setfit,0.60989547
39126830,setfit,0.6098276
35892461,setfit,0.6097997
39840069,setfit,0.60975325
40298292,setfit,0.6097418
35977947,setfit,0.60969466
34837195,setfit,0.6096903
38365928,setfit,0.6096707
39445018,setfit,0.60957325
37808543,setfit,0.6095512
39368975,setfit,0.60948646
35343960,setfit,0.6091234
38327327,setfit,0.60892236
38374088,setfit,0.6088264
36882443,setfit,0.60874945
35173525,setfit,0.6085676
38701383,setfit,0.60849184
36141618,setfit,0.60846764
38206015,setfit,0.6084477
36614124,setfit,0.608438
40146303,setfit,0.60834503
38479385,setfit,0.60814625
38865373,setfit,0.6081112
36494593,setfit,0.6079144
38413602,setfit,0.60789365
37459490,setfit,0.60778105
38650009,setfit,0.6077155
35820117,setfit,0.6077087
35058481,setfit,0.607698
40027255,setfit,0.60769457
35629136,setfit,0.607642
39335935,setfit,0.6076295
39633811,setfit,0.60755754
38791714,setfit,0.60752827
36510424,setfit,0.6074522
37499306,setfit,0.6074379
38573379,setfit,0.6073039
35084980,setfit,0.60716033
40527877,setfit,0.6068472
36873900,setfit,0.60668844
39869488,setfit,0.60645485
35277433,setfit,0.6064341
34954899,setfit,0.6063435
37971715,setfit,0.606316
36407584,setfit,0.6063019
35457221,setfit,0.6062767
38649693,setfit,0.6060487
37298890,setfit,0.606019
37504918,setfit,0.606009
39394400,setfit,0.6059569
38168497,setfit,0.60594887
39962099,setfit,0.6059243
39009815,setfit,0.60592216
39801345,setfit,0.605867
38814403,setfit,0.6058458
38509422,setfit,0.6056753
37686035,setfit,0.6055575
37620252,setfit,0.6055501
37684228,setfit,0.60554796
40407102,setfit,0.60537887
40285727,setfit,0.605348
39466099,setfit,0.6053253
38794841,setfit,0.6051312
36556360,setfit,0.6050059
35567258,setfit,0.60497624
40271912,setfit,0.6048037
37526240,setfit,0.6046757
37183971,setfit,0.60464555
38222417,setfit,0.60453284
38307948,setfit,0.60448486
40487401,setfit,0.6044123
35746868,setfit,0.60440713
37386017,setfit,0.6043451
40279043,setfit,0.60430443
40013795,setfit,0.60424
39741160,setfit,0.60413134
35596782,setfit,0.60406786
38343575,setfit,0.6040423
38221441,setfit,0.60402477
35028350,setfit,0.60396934
37831357,setfit,0.6039608
36997558,setfit,0.60395604
38429395,setfit,0.60384375
37391501,setfit,0.6038404
37059722,setfit,0.60382026
37541406,setfit,0.60380495
38084728,setfit,0.6037345
35895206,setfit,0.603699
36463582,setfit,0.6036648
38901188,setfit,0.6036597
40259418,setfit,0.60349846
36940568,setfit,0.6034984
35891138,setfit,0.6034449
40417549,setfit,0.6034245
35456378,setfit,0.603316
37543366,setfit,0.60327893
36830626,setfit,0.6031761
38521211,setfit,0.6031443
37743718,setfit,0.60313183
38479843,setfit,0.60300505
36109852,setfit,0.6029967
40108717,setfit,0.6029492
38653014,setfit,0.6027856
36310247,setfit,0.60275906
37848535,setfit,0.60273993
39986376,setfit,0.6025867
35818534,setfit,0.60249585
37780991,setfit,0.6021608
39705554,setfit,0.60208565
39135444,setfit,0.6020218
35670274,setfit,0.6020059
39368979,setfit,0.6017966
39427032,setfit,0.6017895
38996838,setfit,0.60169715
37945571,setfit,0.60163826
36638829,setfit,0.6015665
38954043,setfit,0.6015395
40130410,setfit,0.60143566
38413941,setfit,0.60126793
39260065,setfit,0.6011545
36674563,setfit,0.60110456
38023732,setfit,0.6009967
35538374,setfit,0.6009964
37672078,setfit,0.60095835
35680932,setfit,0.600946
40231156,setfit,0.600707
40148353,setfit,0.60067147
40188111,setfit,0.60058373
39655722,setfit,0.60046536
38755269,setfit,0.600407
35980175,setfit,0.6003872
38084013,setfit,0.6003538
39702046,setfit,0.6002775
40175374,setfit,0.60020053
36095527,setfit,0.60012186
36311883,setfit,0.6001133
37105065,setfit,0.60007215
