name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
CAPITALIZED,34229210,EBISC,0.7696,ebisc,0.7696,,0.7696,1,https://cells.ebisc.org/,200,Germany,"(49.0094,8.4044)",,2021-05-24,"Janssen Pharmaceutica NV, Turnhoutseweg 30, 2340 Beerse, Belgium.","Cabrera-Socorro A, Clausen C, Ebneth A, Fischer B, Holst B, Kreir M, Kumar D, Pestana F, Pita-Almenar J, Schmid B, Seibt F, Shih PY, Steeg R",,IMI,17.0,Belgium,ebisc,ok,Development of a fully human assay combining NGN2-inducible neurons co-cultured with iPSC-derived astrocytes amenable for electrophysiological studies.
"SHORT_NAME_FLAGGED,CAPITALIZED,QC_FIX_MEDIUM",32941026,Covalent Interactions Atlas Benchmark Data Sets,0.7502414,px,0.7502414,,0.7502414,1,http://www.nciatlas.org,200,Czechia,"(49.8347,18.2820)",,2020-09-17,"Institute of Organic Chemistry and Biochemistry, Czech Academy of Sciences, 166 10 Prague, Czech Republic.",Řezáč J,"19-13905S, CZ.02.1.01/0.0/0.0/16 019/0000729, LM2015070, RVO 61388963","Czech Academy of Sciences, European Commission, Grantov?? Agentura Cesk?? Republiky, Institute of Organic Chemistry and Biochemistry, Ministry of Education, Youth and Sports of the Czech Republic",50.0,Andorra,px,ok,Non-Covalent Interactions Atlas Benchmark Data Sets 2: Hydrogen Bonding in an Extended Chemical Space.
CAPITALIZED,23790654,MOODLE,0.7387656,moodle,0.7387656,,0.7387656,1,http://www.unf3s.org/,200,France,"(48.8534,2.3488)",,2013-05-28,"Service d'anatomie et cytologie pathologiques, université de Lorraine, hôpital Central, CHU de Nancy, 29, avenue du Maréchal-De-Lattre-de-Tassigny, 54000 Nancy, France. g.gauchotte@chu-nancy.fr","Ameisen D, Battistella M, Bertheau P, Boutonnat J, Copie C, Galateau-Sallé F, Garcia S, Gauchotte G, Rigau V, Terris B, Vergier B, Wendum D",,"l’université Paris Diderot, l’université numérique francophone des sciences de la santé et du sport (UNF3S), pôle de recherche et d’enseignement supérieur Sorbonne Paris Cité",4.0,France,moodle,ok,[The inter-university learning website: a national university network for online teaching of pathology].
CAPITALIZED,34673265,GREEKC,0.72298527,greekc,0.72298527,,0.72298527,1,https://www.ebi.ac.uk/QuickGO/targetset/dbTF,200,United Kingdom,"(51.8797,-0.4175)",,2021-10-18,"Functional Gene Annotation, Preclinical and Fundamental Science, UCL Institute of Cardiovascular Science, University College London, London WC1E 6BT, United Kingdom. Electronic address: r.lovering@ucl.ac.uk.","Acencio ML, Fornes O, Gaudet P, Ignatchenko A, Jolma A, Kuiper M, Kulakovskiy IV, Logie C, Lovering RC, Lægreid A, Martin MJ","075-15-2019-1660, 247727/O70, ARUK-NAS2017A-1, CA15205, HG002273, RG/13/5/30112","Alzheimer’s Research UK, British Heart Foundation, COST, Ministry of Education and Science of the Russian Federation, National Human Genome Research Institute, National Institutes of Health, Norges Forskningsråd, Royal Children&apos;s Hospital Foundation, UCLH Biomedical Research Centre",21.0,"Andorra, United Kingdom",greekc,ok,A GO catalogue of human DNA-binding transcription factors.
SMART_CAPITALIZED,34214659,Ricevarmap,0.7225564,,0.7225564,ricevarmap,0.7225564,1,http://ricevarmap.ncpgr.cn,403,,,http://web.archive.org/web/20250822213631/https://ricevarmap.ncpgr.cn/,2021-06-29,"National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan, China.","Chen LL, Li J, Liu Y, Ming L, Qin G, Su Y, Xia C, Xie W, Xiong L, Xu X, Yang L, Zhao H",,National Natural Science Foundation of China,82.0,China,ricevarmap,ok,An inferred functional impact map of genetic variants in rice.
CAPITALIZED,30903148,GROEL,0.700827,groel,0.700827,,0.700827,1,http://phdb.switchlab.org,200,Belgium,"(50.8796,4.7009)",,2019-10-01,"Switch Laboratory, Center for Brain and Disease Research, VIB.","Houben B, Ramakrishnan R, Rousseau F, Schymkowitz J","647458, IUAP [P7/16], SBO 60839","Erasmus Mundus fellowship, European Research Council, European Union’s Horizon 2020 Framework Programme, FWO, Federal Office for Scientific Affairs of Belgium, Flanders Agency for Innovation by Science and Technology, Flanders Institute for Biotechnology, Funds for Scientific Research Flanders, IWT, University of Leuven",6.0,Andorra,groel,ok,Differential proteostatic regulation of insoluble and abundant proteins.
SMART_CAPITALIZED,26315263,Nimblegen,0.69108737,,0.69108737,nimblegen,0.69108737,1,http://probes.pw.usda.gov/ATRJM/,"HTTPConnectionPool(host='probes.pw.usda.gov', port=80): Max retries exceeded with url: /ATRJM/ (Caus",,,http://web.archive.org/web/20221017133544/https://probes.pw.usda.gov/ATRJM/,2015-08-28,"Western Regional Research Center, USDA-ARS, Albany, CA, 94710, USA. Yi.Wang@ars.usda.gov.","Dong L, Drader T, Ghavami F, Gill BS, Gu YQ, Huo N, Iqbal MJ, Kianian SF, Kumar A, Lazo GR, Leonard J, Luo MC, Tiwari VK, Wang Y","5325-21000-021, IIP-1338897, IOS 0822100","National Science Foundation, U.S. Department of Agriculture",6.0,United States,nimblegen,ok,Development of a D genome specific marker resource for diploid and hexaploid wheat.
SMART_CAPITALIZED,33124659,Tumormap,0.6828248,,0.6828248,tumormap,0.6828248,1,https://tumormap.ucsc.edu/?p=RCG_lungNENomics/LNEN,200,United States,"(36.9741,-122.0308)",,2020-10-01,"Section of Genetics, International Agency for Research on Cancer (IARC-WHO), 150 cours Albert Thomas, 69372 Lyon CEDEX 08, France.","Alcala N, Cahais V, Fernandez-Cuesta L, Foll M, Gabriel AAG, Ghantous A, Mangiante L, Mathian E, McKay JD, Voegele C","001, R03 CA195253, R03CA195253","Institut National Du Cancer, NCI NIH HHS, National Institutes of Health, Neuroendocrine Tumor Research Foundation, World Health Organization",18.0,France,tumormap,ok,A molecular map of lung neuroendocrine neoplasms.
SMART_CAPITALIZED,30389920,Demeter2,0.68208176,demeter2,0.68208176,,0.68208176,1,https://depmap.org/R2-D2,200,United States,"(41.2619,-95.8608)",,2018-11-02,"Broad Institute of MIT and Harvard, Cambridge, 02142, MA, USA.","Boehm JS, Bryan JG, Dempster JM, Golub TR, Green TM, Hahn WC, Ho ZV, Krill-Burger JM, Kugener G, McFarland JM, Montgomery PG, Root DE, Tsherniak A, Vazquez F",U01 CA176058,"Carlos Slim Foundation, NCI NIH HHS",292.0,"Andorra, United States",demeter2,ok,Improved estimation of cancer dependencies from large-scale RNAi screens using model-based normalization and data integration.
SMART_CAPITALIZED,23404398,Transposon,0.6820586,,0.6820586,transposon,0.6820586,1,http://app1.unmc.edu/fgx/,"HTTPSConnectionPool(host='ntml.unmc.edu', port=443): Max retries exceeded with url: / (Caused by SSL",,,http://web.archive.org/web/20230321120624/https://app1.unmc.edu/fgx/,2013-02-12,"Department of Pathology and Microbiology, Center for Staphylococcal Research, University of Nebraska Medical Center, Omaha, Nebraska, USA.","Bayles KW, Boissy RJ, Bose JL, Endres JL, Fey PD, Widhelm TJ, Yajjala VK",P01 3453012054304,PHS HHS,769.0,"Andorra, United States",transposon,ok,A genetic resource for rapid and comprehensive phenotype screening of nonessential Staphylococcus aureus genes.
SMART_CAPITALIZED,29381145,Spl-adr-200db,0.670555,,0.670555,spl-adr-200db,0.670555,1,https://bionlp.nlm.nih.gov/tac2017adversereactions/,200,United States,"(38.9807,-77.1003)",,2018-01-30,"U.S. National Library of Medicine, NIH, 8600 Rockville Pike, Bethesda, MD 20894, USA.","Aronson AR, Demner-Fushman D, Lang F, Roberts K, Rodriguez L, Rogers W, Shooshan SE, Tonning J",R00 LM012104,NLM NIH HHS,27.0,United States,spl-adr-200db,ok,A dataset of 200 structured product labels annotated for adverse drug reactions.
SMART_CAPITALIZED,33461215,D3similarity,0.6654928,,0.6654928,d3similarity,0.6654928,1,https://www.d3pharma.com/D3Targets-2019-nCoV/D3Similarity/index.php,"HTTPSConnectionPool(host='www.d3pharma.com', port=443): Max retries exceeded with url: /D3Targets-20",,,http://web.archive.org/web/20250516173754/https://www.d3pharma.com/D3Targets-2019-nCoV/D3Similarity/index.php,2021-03-01,Shanghai Institute of Materia Medica.,"Mu K, Peng C, Shi Y, Wang X, Xu Z, Yang Y, Zhang X, Zhu W, Zhu Z","2016YFA0502301, 2016YFA0502800",National Key Research and Development Program of China,29.0,,d3similarity,ok,Ligand-based approach for predicting drug targets and for virtual screening against COVID-19.
CAPITALIZED,25237112,MAGIC,0.6375448,magic,0.6375448,,0.6375448,1,http://www.niab.com/MAGIC/,404,,,http://web.archive.org/web/20190120233441/http://www.niab.com:80/magic,2014-09-18,"The John Bingham Laboratory, National Institute of Agricultural Botany (NIAB), Cambridge, CB3 0LE, United Kingdom ian.mackay@niab.com.","Bansept-Basler P, Barber T, Bentley AR, Cockram J, Gosman N, Greenland AJ, Horsnell R, Howell PJ, Howells R, Mackay IJ, O'Sullivan DM, Rose GA","BB/E007201/1, BB/E007260/1",Biotechnology and Biological Sciences Research Council,145.0,"Comoros, United Kingdom",magic,ok,"An eight-parent multiparent advanced generation inter-cross population for winter-sown wheat: creation, properties, and validation."
SMART_CAPITALIZED,25515150,Pubmlst,0.6354755,,0.6354755,pubmlst,0.6354755,1,http://pubmlst.org/cronobacter/,"HTTPSConnectionPool(host='pubmlst.org', port=443): Max retries exceeded with url: /cronobacter/ (Cau",,,http://web.archive.org/web/20200919032003/https://pubmlst.org/cronobacter/,2014-12-16,"School of Science and Technology, Nottingham Trent University, Clifton Lane, Nottingham NG11 8NS, UK. Stephen.forsythe@ntu.ac.uk.","Dickins B, Forsythe SJ, Jolley KA",,Wellcome Trust,95.0,"Andorra, United Kingdom",pubmlst,ok,"Cronobacter, the emergent bacterial pathogen Enterobacter sakazakii comes of age; MLST and whole genome sequence analysis."
SMART_CAPITALIZED,22484059,Proteomics Tutorial Programme,0.629079,,0.629079,proteomics tutorial programme,0.629079,1,http://www.proteomicstutorials.org/,"HTTPConnectionPool(host='www.proteomicstutorials.org', port=80): Max retries exceeded with url: / (C",,,http://web.archive.org/web/20180307023703/http://proteomicstutorials.org/,2012-03-23,"Wadhwani Research Center for Biosciences and Bioengineering, Department of Biosciences and Bioengineering, Indian Institute of Technology Bombay, Powai, Mumbai 400076, India.","Koshy NR, Ray S, Reddy PJ, Srivastava S","10MHRD005, 11MHRD005",Ministry of Human Resources and Development (MHRD),12.0,"Andorra, India",proteomics tutorial programme,ok,Virtual Labs in proteomics: new E-learning tools.
SMART_CAPITALIZED,34970355,Settlement Data Compilation,0.6204999,,0.6204999,settlement data compilation,0.6204999,1,https://dataverse.harvard.edu/dataverse/hisdacus,202,United States,"(39.0437,-77.4875)",,2021-01-27,"Department of Geography, University of Colorado Boulder, Boulder, CO 80309, USA.","Balk D, Braswell AE, Connor DS, Leyk S, McShane CM, Uhl JH","1924670, P2C HD066613, P2CHD066613, R21 HD098717, R21 HD098717 01A1, R24 HD066613","Directorate for Engineering, NICHD NIH HHS, National Institute of Child Health and Human Development",12.0,United States,settlement data compilation,ok,"Fine-grained, spatiotemporal datasets measuring 200 years of land development in the United States."
CAPITALIZED,34121770,OFTCON,0.61276156,oftcon,0.61276156,,0.61276156,1,http://www.photochemistry.org,200,Germany,"(48.3715,10.8985)",,2020-09-01,"science-softCon, Auf der Burg 4, 63477 Maintal, Germany.","Fahr A, Hartmann GK, Lary D, Lee YP, Limão-Vieira P, Locht R, Martin-Torres J, McNeill K, Noelle A, Orlando JJ, Rajasekhar BN, Salama F, Vandaele AC, Wayne RP, Yuan C","EPA999999, ST/V00610X/1","Intramural EPA, UK Space Agency",9.0,Germany,oftcon,ok,"UV/Vis&lt;sup&gt;+&lt;/sup&gt; photochemistry database: Structure, content and applications."
SMART_CAPITALIZED,24773765,Mnemiopsis Genome,0.60576445,,0.60576445,mnemiopsis genome,0.60576445,1,http://research.nhgri.nih.gov/mnemiopsis/,200,United States,"(38.9807,-77.1003)",,2014-04-28,,"Baxevanis AD, Koch BJ, Moreland RT, Nguyen AD, Ryan JF, Schnitzler CE, Siewert K, Wolfsberg TG",,Intramural NIH HHS,22.0,,mnemiopsis genome,ok,A customized Web portal for the genome of the ctenophore Mnemiopsis leidyi.
SMART_CAPITALIZED,26391769,Plant Alternative Splicing,0.595281,,0.595281,plant alternative splicing,0.595281,1,http://proteomics.ysu.edu/altsplice/,"HTTPConnectionPool(host='proteomics.ysu.edu', port=80): Max retries exceeded with url: /altsplice/ (",,,http://web.archive.org/web/20240529120421/http://proteomics.ysu.edu/altsplice/,2015-09-21,"Department of Biological Sciences, Youngstown State University, Youngstown, OH, 44555, USA. xmin@ysu.edu.","Braessler J, Meinken J, Min XJ, Powell B, Sablok G, Yu F",2014-003,The Ohio Plant Biotechnology Consortium,27.0,United States,plant alternative splicing,ok,Genome-wide cataloging and analysis of alternatively spliced genes in cereal crops.
SMART_CAPITALIZED,29335486,Hicexplorer,0.59428495,,0.59428495,hicexplorer,0.59428495,1,http://chorogenome.ie-freiburg.mpg.de,200,Germany,"(47.9959,7.8522)",,2018-01-15,"Max Planck Institute of Immunobiology and Epigenetics, Stübeweg 51, 79108, Freiburg, Germany.","Akhtar A, Arrigoni L, Bhardwaj V, Grüning BA, Habermann B, Lam KC, Manke T, Ramírez F, Villaveces J",,,752.0,"Andorra, Germany",hicexplorer,ok,High-resolution TADs reveal DNA sequences underlying genome organization in flies.
CAPITALIZED,27329603,SMIR,0.590892,smir,0.590892,,0.590892,1,http://lmmd.ecust.edu.cn/database/smir-nbi/,404,,,http://web.archive.org/web/20220616215020/http://lmmd.ecust.edu.cn/database/smir-nbi/,2016-07-01,"Shanghai Key Laboratory of New Drug Design, School of Pharmacy, East China University of Science and Technology, Shanghai, China.","Cheng F, Lei K, Li J, Li W, Liu G, Liu J, Tang Y, Wu Z",R01 AA020308,NIAAA NIH HHS,64.0,"Andorra, China",smir,ok,Network-based identification of microRNAs as potential pharmacogenomic biomarkers for anticancer drugs.
CAPITALIZED,24037269,MAP,0.57222944,map,0.57222944,,0.57222944,1,http://www.OMAP.org,200,United States,"(32.2217,-110.9265)",,2013-09-13,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan 430070, China.","Ammiraju JS, Bennetzen JL, Dai Z, Jin W, Kudrna DA, Lai J, Li H, Liu L, Luo M, Messing J, Shi X, Wang C, Wang H, Wing RA, Xiong W, Zheng Y",,,14.0,China,map,ok,"Genomic resources for gene discovery, functional genome annotation, and evolutionary studies of maize and its close relatives."
SMART_CAPITALIZED,27328409,Australian Phytoplankton Database,0.5715874,,0.5715874,australian phytoplankton database,0.5715874,1,http://portal.aodn.org.au/,200,Australia,"(-33.8678,151.2073)",,2016-06-21,"CSIRO Oceans and Atmosphere, Castray Esplanade, Hobart, Tasmania 7000, Australia.","Ajani P, Armbrecht L, Atkins N, Bonham P, Brett S, Brinkman R, Burford M, Clementson L, Coad P, Coman F, Coughlan A, Davies CH, Davies D, Dela-Cruz J, Devlin M, Edgar S, Eriksen R, Furnas M, Hallegraeff G, Hassler C, Hill D, Holmes M, Ingleton T, Jameson I, Leterme SC, Lønborg C, McEnnulty F, McKinnon AD, McLaughlin J, Miller M, Murray S, Nayar S, Patten R, Pausina SA, Pritchard T, Proctor R, Purcell-Meyerink D, Raes E, Richardson AJ, Rissik D, Ruszczyk J, Slotwinski A, Swadling KM, Tattersall K, Thompson P, Thomson P, Tonks M, Trull TW, Uribe-Palomino J, Waite AM, Yauwenas R, Zammit A",,,12.0,"Andorra, Australia",australian phytoplankton database,ok,"A database of marine phytoplankton abundance, biomass and species composition in Australian waters."
CAPITALIZED,28127245,SAV,0.56910396,sav,0.56910396,,0.56910396,1,http://www.nabelek.sav.sk,200,Slovakia,"(48.1482,17.1067)",,2016-12-01,"Institute of Botany, Slovak Academy of Sciences, Dúbravská cesta 9, SK-845 23 Bratislava, Slovak Republic.","Edmondson J, Kempa M, Lack HW, Marhold K, Smatanová J",,Andrew W. Mellon Foundation,,,sav,ok,František Nábělek's Iter Turcico-Persicum 1909-1910 - database and digitized herbarium collection.
SMART_CAPITALIZED,31807684,Information About A Biosynthetic,0.5335525,,0.5335525,information about a biosynthetic,0.5335525,1,http://www.npatlas.org,200,United States,"(37.7621,-122.3971)",,2019-11-14,"Department of Chemistry, Simon Fraser University, Burnaby, British Columbia V5A 1S6, Canada.","Aniebok V, Balunas MJ, Bunsko D, Castaño-Espriu L, Chang C, Clark TN, Cleary Little JL, Delgadillo DA, Dorrestein PC, Duncan KR, Egan JM, Galey MM, Haeckl FPJ, Hua A, Hughes AH, Iskakova D, Jacob G, Khadilkar A, LeGrow N, Lee JH, Lee S, Linington RG, Liu DY, Macho JM, McCaughey CS, Medema MH, Neto FC, Neupane RP, O'Donnell TJ, Paula JS, Sanchez LM, Shaikh AF, Singh AL, Soldatou S, Terlouw BR, Tran TA, Valentine M, Vo DA, Wang M, Wilson D, Zink KE, van Santen JA, van der Hooft JJJ","2014/12343-2, 2016/22573-0, ASDI.2017.030, BB/R022054/1, D43 TW009343, D43-TW010530, F31 AT010098, F31 CA236237, F31-AT010098, F31-CA236237, GRFP 2017247469, IOS-1557914, IOS-1656475, MCB-1817955, R01 GM125943, R01-GM125943, R25 GM058903, U41-AT008718","Biotechnology and Biological Sciences Research Council, Carnegie Trust for the Universities of Scotland, Division of Integrative Organismal Systems, Division of Molecular and Cellular Biosciences, FIC NIH HHS, Fogarty International Center, Funda??o de Amparo ? Pesquisa do Estado de S?o Paulo, NCCIH NIH HHS, NCI NIH HHS, NIGMS NIH HHS, National Cancer Institute, National Center for Complementary and Integrative Health, National Institute of General Medical Sciences, National Science Foundation, Natural Sciences and Engineering Research Council of Canada, Netherlands eScience Center",275.0,Canada,information about a biosynthetic,ok,The Natural Products Atlas: An Open Access Knowledge Base for Microbial Natural Products Discovery.
CAPITALIZED,21365759,PRIDE,0.0,pride,0.0,,0.0,1,http://www.expasy.ch/world-2dpage/,410,,,http://web.archive.org/web/20110525155959/http://www.expasy.ch/world-2dpage/,2011-02-17,"Instituto de Tecnologia Química e Biológica, Universidade Nova de Lisboa, Oeiras, Portugal.","Coelho AV, Franco CF, Santos R","15331, PTDC/MAR/104058/2008, SFRH/BD/29799/2006","Ciência 2008 program to Romana Santos, Fundação para a Ciência e Tecnologia, PRIDE database",14.0,Portugal,pride,ok,Exploring the proteome of an echinoderm nervous system: 2-DE of the sea star radial nerve cord and the synaptosomal membranes subproteome.
"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED,QC_FIX_HIGH",27134731,gene expression omnibus,0.0,geo | gxb,0.0,gene expression omnibus,0.0,1,http://hiv.gxbsidra.org/dm3/geneBrowser/list,200,Netherlands,"(52.3740,4.8897)",,2016-03-11,"Sidra Medical and Research Center, Doha, Qatar.","Blazkova J, Boughorbel S, Chaussabel D, Presnell S, Quinn C",,,9.0,"Andorra, Qatar",geo | gxb,ok,A curated transcriptome dataset collection to investigate the immunobiology of HIV infection.
SMART_CAPITALIZED,29396322,A Large-scale,0.0,,0.0,a large-scale,0.0,1,http://www.sanderlab.org/pancanmet,200,United States,"(37.7621,-122.3971)",,2018-01-27,"Marie-Josée and Henry R. Kravis Center for Molecular Oncology, Memorial Sloan Kettering Cancer Center, 1275 York Avenue, New York, NY 10065, USA; Department of Epidemiology and Biostatistics, Memorial Sloan Kettering Cancer Center, 1275 York Avenue, New York, NY 10065, USA. Electronic address: reznike@mskcc.org.","Aksoy BA, Creighton CJ, Hakimi AA, La K, Liu EM, Luna A, Ostrovnaya I, Reznik E, Sander C","CA125123, F32 CA192901, P30 CA008748, P30 CA125123, P30-CA008748, P41 GM103504","NCI NIH HHS, NIGMS NIH HHS, NIH, National Cancer Institute, National Institute of General Medical Sciences, National Research Service",133.0,"Andorra, United States",a large-scale,ok,A Landscape of Metabolic Variation across Tumor Types.
"CAPITALIZED,DISAMBIGUATED,QC_FIX_MEDIUM",33068406,Project Score,0.0,cosmic,0.0,uniprot,0.0,1,https://score.depmap.sanger.ac.uk/,200,United Kingdom,"(51.8797,-0.4175)",,2021-01-01,"Wellcome Sanger Institute, Hinxton, Cambridge CB10 1SA, UK.","Behan FM, Dwane L, Garnett MJ, Gonçalves E, Iorio F, Lightfoot H, Pignatelli M, Shepherd R, Yang W, van der Meer D","206194, OTAR015, OTAR2-055","Open Targets, Wellcome Trust",74.0,United Kingdom,cosmic,ok,Project Score database: a resource for investigating cancer cell dependencies and prioritizing therapeutic targets.
SMART_CAPITALIZED,25433699,Regulatory Relationships,0.0,,0.0,regulatory relationships,0.0,1,http://fastforward.sys-bio.net/,"HTTPConnectionPool(host='fastforward.sys-bio.net', port=80): Max retries exceeded with url: / (Cause",,,http://web.archive.org/web/20220116111150/http://fastforward.sys-bio.net/,2014-11-29,"Humboldt-Universität zu Berlin, Institute for Computer Science, Knowledge Management in Bioinformatics, 10099 Berlin, Germany, Institute of Pathology, Charité-Universitätsmedizin Berlin, Deutsches Rheuma Forschungszentrum, Charitéplatz 1, 10117 Berlin, Germany, Department of Telecommunications and Media Informatics, Budapest University of Technology and Economics, 1117 Budapest, Hungary and Integrative Research Institute for the Life Sciences, Humboldt Universität zu Berlin, Philippstr. 13 Haus 18, 10115 Berlin, Germany.","Blüthgen N, Durek P, Klinger B, Leser U, Mayer Y, Schulthess P, Solt I, Thomas P, Tikk D, Witzel F",,,8.0,"Andorra, Germany, Hungary",regulatory relationships,ok,Computer-assisted curation of a human regulatory core network from the biological literature.
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",25630311,Chinese,0.0,,0.0,a large-scale,0.0,1,http://ball.ling.sinica.edu.tw/namingdatabase/index.html,"HTTPConnectionPool(host='ball.ling.sinica.edu.tw', port=80): Max retries exceeded with url: /namingd",,,http://web.archive.org/web/20230516190309/http://ball.ling.sinica.edu.tw/namingdatabase/index.html,2016-03-01,"Institute of Linguistics, Academia Sinica, Taipei City, Taiwan.","Chang YN, Chen CL, Hsu CH, Lee CY, Tsai JL",,,27.0,,a large-scale,ok,A psycholinguistic database for traditional Chinese character naming.
CAPITALIZED,24876890,CHEMBL,0.0,chembl,0.0,pubchem,0.0,1,http://www.gdb.unibe.ch,200,Switzerland,"(46.9481,7.4474)",,2014-05-22,"Department of Chemistry and Biochemistry, University of Bern, Freiestrasse 3, 3012 Bern, Switzerland.","Awale M, Reymond JL, Ruddigkeit L",,,22.0,"Andorra, Switzerland",chembl,ok,Expanding the fragrance chemical space for virtual screening.
CAPITALIZED,33430968,LAMP,0.0,lamp,0.0,,0.0,1,https://rios.mp.fhi.mpg.de,200,Germany,"(51.5344,9.9323)",,2020-05-11,"Fritz-Haber-Institut der Max-Planck-Gesellschaft, Faradayweg 4-6, 14195, Berlin, Germany.","Liu X, Meijer G, Pérez-Ríos J, Truppe S",,,7.0,Germany,lamp,ok,The diatomic molecular spectroscopy database.
"CAPITALIZED,DISAMBIGUATED,QC_FIX_HIGH",27303626,geo,0.0,geo,0.0,gene expression omnibus,0.0,1,http://placentalendocrinology.gxbsidra.org/dm3/landing.gsp,200,Netherlands,"(52.3740,4.8897)",,2016-03-09,"Sidra Medical and Research Center, Doha, Qatar.","Boughorbel S, Chaussabel D, Kino T, Marr AK, Presnell S, Quinn C",,,8.0,"Andorra, Qatar",geo,ok,A curated transcriptome dataset collection to investigate the development and differentiation of the human placenta and its associated pathologies.
"PIPE_CLEANED,CAPITALIZED",29335563,PDB,0.0,pdb | pdbe,0.0,,0.0,1,http://www.mrc-lmb.cam.ac.uk/pca/,200,United Kingdom,"(52.2000,0.1167)",,2018-01-15,"MRC Laboratory of Molecular Biology, Cambridge, UK. kayikci.melis@gmail.com.","Babu MM, Flock T, Kayikci M, Ravarani CNJ, Scott-Brown J, Venkatakrishnan AJ",MC_U105185859,Medical Research Council,105.0,"Comoros, United Kingdom",pdb | pdbe,ok,Visualization and analysis of non-covalent contacts using the Protein Contacts Atlas.
SMART_CAPITALIZED,33006067,Megalex,0.0,megalex,0.0,,0.0,1,https://osf.io/qsd4v/,200,United States,"(39.0997,-94.5786)",,2020-10-01,"Université Clermont Auvergne, CNRS LAPSCO, 34 avenue Carnot TSA 60401, F-63001, Clermont-Ferrand Cedex 1, France. dounia.lakhzoum@uca.fr.","Ferrand L, Izaute M, Lakhzoum D",,,5.0,France,megalex,ok,Semantic similarity and associated abstractness norms for 630 French word pairs.
"CAPITALIZED,DISAMBIGUATED,QC_FIX_HIGH",33858332,tcga,0.0,tcga,0.0,the cancer genome atlas,0.0,1,https://manticore.niehs.nih.gov/cancerRxTissue,200,United States,"(36.0512,-78.8577)",,2021-04-15,"Biostatistics and Computational Biology Branch, National Institute of Environmental Health Sciences, 111 T.W. Alexander Dr., Research Triangle Park, MD A3-03, Durham, NC, 27709, USA.","Krahn JM, Li L, Li X, Li Y, Shats I, Umbach DM","National Institute of Environmental Health Sciences (ES101765), This research was supported by Intramural Research Program of the National Institutes of Health, Z01 ES101765","Intramural NIH HHS, NIEHS NIH HHS, National Institute of Environmental Health Sciences",45.0,"Andorra, United States",tcga,ok,Predicting tumor response to drugs based on gene-expression biomarkers of sensitivity learned from cancer cell lines.
"CAPITALIZED,DISAMBIGUATED,QC_FIX_HIGH",30783007,pdb,0.0,pdb,0.0,,0.0,1,http://ifr48.timone.univ-mrs.fr/beta-lactamase/public/,200,France,"(44.5586,6.0787)",,2019-04-25,"Aix Marseille Université, IRD, APHM, MEPHI, IHU-Méditerranée Infection, Marseille, France.","Chabrol O, Dardaillon J, Diene SM, Estienne A, Keshri V, Pontarotti P, Raoult D, Rolain JM, Tichit L",,,9.0,France,pdb,ok,"An Integrative Database of β-Lactamase Enzymes: Sequences, Structures, Functions, and Phylogenetic Trees."
CAPITALIZED,31701156,HPO,0.0,hpo,0.0,,0.0,1,https://monarchinitiative.org,200,United States,"(41.2619,-95.8608)",,2020-01-01,"Center for Genome Research and Biocomputing, Environmental and Molecular Toxicology, Oregon State University, Corvallis, OR 97331, USA.","Babb L, Balhoff JP, Bello SM, Blau H, Bradford Y, Brush M, Carbon S, Carmody L, Chan LE, Cipriani V, Conlin T, Cuzick A, Della Rocca M, Dunn N, Essaid S, Fey P, Gargano M, Gourdine JP, Grove C, Groza T, Haendel MA, Hamosh A, Harris M, Harris NL, Helbig I, Hoatlin M, Jacobsen JOB, Joachimiak M, Jupp S, Keith D, Köhler S, Lett KB, Lewis SE, Matentzoglu N, McMurry JA, McNamara C, Mungall CJ, Munoz-Torres MC, Osumi-Sutherland D, Pendlington ZM, Pilgrim C, Putman T, Ravanmehr V, Reese J, Riggs E, Robb S, Robinson PN, Roncaglia P, Seager J, Segerdell E, Shefchek KA, Similuk M, Smedley D, Storm AL, Thaxon C, Thessen A, Unni D, Vasilevsky N, Zhang XA","104967/Z/14/Z, 1R24OD011883, 1U13CA221044, 654248, 676559, BB/I000488/1, BB/K020056/1, BB/S020020/1, BBS/E/C/00005192, DE-AC02-05CH11231, HDR-9004, OTAR005, R24 OD011883, U24 HG002223, U41 HG000330, U41HG006627","Biotechnology and Biological Sciences Research Council, EMBL-EBI, Forums for Integrative Phenomics, Horizon 2020, Medical Research Council, NHGRI NIH HHS, NIH HHS, National Institutes of Health, The Monarch Initiative, U.S. Department of Energy, Wellcome Trust",175.0,"Andorra, United States",hpo,ok,The Monarch Initiative in 2019: an integrative data and analytic platform connecting phenotypes to genotypes across species.
